symbol	annotation_id	organism
BCL2L11	hsa04210	9606
BCL2L11	hsa04215	9606
BCL2L11	hsa04932	9606
BCL2L11	hsa05169	9606
BCL2L11	hsa05200	9606
BCL2L11	hsa05206	9606
BCL2L11	hsa05210	9606
SH2B3	hsa04722	9606
CDH4	hsa04514	9606
GNE	hsa00520	9606
GNE	hsa01100	9606
HCN4	hsa04024	9606
HCN4	hsa04742	9606
INSL5	hsa04080	9606
INSL5	hsa04926	9606
FRAT1	hsa04310	9606
FRAT1	hsa05010	9606
FRAT1	hsa05022	9606
FRAT1	hsa05200	9606
FRAT1	hsa05224	9606
FRAT1	hsa05225	9606
FRAT1	hsa05226	9606
MED16	hsa04919	9606
PIGK	hsa00563	9606
PIGK	hsa01100	9606
MEF2B	hsa04022	9606
MEF2B	hsa04371	9606
RASA4B	hsa04014	9606
WASHC1	hsa04144	9606
ZNF729	hsa05168	9606
CLDN34	hsa04514	9606
CLDN34	hsa04530	9606
CLDN34	hsa04670	9606
CLDN34	hsa05130	9606
CLDN34	hsa05160	9606
DEFB4B	hsa04621	9606
DEFB4B	hsa04657	9606
DEFB4B	hsa05150	9606
ZNF605	hsa05168	9606
ZNF783	hsa05168	9606
CDH5	hsa04514	9606
CDH5	hsa04670	9606
CDH5	hsa05418	9606
MIR103B1	hsa05206	9606
MIR103B2	hsa05206	9606
SPDYE2B	hsa04114	9606
SPDYE2B	hsa04914	9606
PARP2	hsa03410	9606
PARP2	hsa04210	9606
PARP3	hsa03410	9606
PARP3	hsa04210	9606
MIR23C	hsa05206	9606
SPDYE18	hsa04114	9606
SPDYE18	hsa04914	9606
OCLN	hsa04514	9606
OCLN	hsa04530	9606
OCLN	hsa04670	9606
OCLN	hsa05130	9606
OCLN	hsa05160	9606
CASP12	hsa04141	9606
CASP12	hsa04210	9606
CASP12	hsa04621	9606
CASP12	hsa05010	9606
CASP12	hsa05014	9606
CASP12	hsa05020	9606
CASP12	hsa05022	9606
CASP12	hsa05161	9606
MICA	hsa04650	9606
MICA	hsa05167	9606
CENPS-CORT	hsa03460	9606
ABHD14A-ACY1	hsa00220	9606
ABHD14A-ACY1	hsa01100	9606
ABHD14A-ACY1	hsa01210	9606
ABHD14A-ACY1	hsa01230	9606
RNF103-CHMP3	hsa04144	9606
RNF103-CHMP3	hsa04217	9606
NT5C1B-RDH14	hsa00230	9606
NT5C1B-RDH14	hsa00240	9606
NT5C1B-RDH14	hsa00760	9606
NT5C1B-RDH14	hsa01100	9606
RPL17-C18orf32	hsa03010	9606
RPL17-C18orf32	hsa05171	9606
ST20-MTHFS	hsa00670	9606
ST20-MTHFS	hsa01100	9606
POC1B-GALNT4	hsa00512	9606
POC1B-GALNT4	hsa00514	9606
POC1B-GALNT4	hsa01100	9606
KLRC4-KLRK1	hsa04650	9606
KLRC4-KLRK1	hsa05144	9606
BCL2L2-PABPN1	hsa03015	9606
BCL2L2-PABPN1	hsa05164	9606
RPL36A-HNRNPH2	hsa03010	9606
RPL36A-HNRNPH2	hsa05171	9606
ZNF559-ZNF177	hsa05168	9606
RPS10-NUDT3	hsa03010	9606
RPS10-NUDT3	hsa05171	9606
AP1M2	hsa04142	9606
AP1M2	hsa05170	9606
NDUFC2-KCTD14	hsa00190	9606
NDUFC2-KCTD14	hsa01100	9606
NDUFC2-KCTD14	hsa04714	9606
NDUFC2-KCTD14	hsa04723	9606
NDUFC2-KCTD14	hsa04932	9606
NDUFC2-KCTD14	hsa05010	9606
NDUFC2-KCTD14	hsa05012	9606
NDUFC2-KCTD14	hsa05014	9606
NDUFC2-KCTD14	hsa05016	9606
NDUFC2-KCTD14	hsa05020	9606
NDUFC2-KCTD14	hsa05022	9606
NDUFC2-KCTD14	hsa05208	9606
NDUFC2-KCTD14	hsa05415	9606
COMMD3-BMI1	hsa04550	9606
COMMD3-BMI1	hsa05202	9606
COMMD3-BMI1	hsa05206	9606
MICOS10-NBL1	hsa04350	9606
C8orf44-SGK3	hsa04068	9606
C8orf44-SGK3	hsa04151	9606
BIVM-ERCC5	hsa03420	9606
ISY1-RAB43	hsa03040	9606
UBA2	hsa04120	9606
SAE1	hsa04120	9606
FARSB	hsa00970	9606
ABCC5	hsa01523	9606
ABCC5	hsa02010	9606
ABCB6	hsa02010	9606
DNM1L	hsa04217	9606
DNM1L	hsa04621	9606
DNM1L	hsa04668	9606
ABCC9	hsa02010	9606
ABCF2	hsa05130	9606
MIR203B	hsa05206	9606
NR1H3	hsa03320	9606
NR1H3	hsa04931	9606
NR1H3	hsa04932	9606
NR1H3	hsa05160	9606
COX17	hsa00190	9606
COX17	hsa01100	9606
COX17	hsa04714	9606
SNUPN	hsa03013	9606
HUWE1	hsa04120	9606
PQBP1	hsa03040	9606
CYP3A7-CYP3A51P	hsa00140	9606
CYP3A7-CYP3A51P	hsa00830	9606
CYP3A7-CYP3A51P	hsa01100	9606
CYP3A7-CYP3A51P	hsa05204	9606
UST	hsa00532	9606
ARPC5	hsa04144	9606
ARPC5	hsa04530	9606
ARPC5	hsa04666	9606
ARPC5	hsa04810	9606
ARPC5	hsa05100	9606
ARPC5	hsa05130	9606
ARPC5	hsa05131	9606
ARPC5	hsa05132	9606
ARPC5	hsa05135	9606
ARPC4	hsa04144	9606
ARPC4	hsa04530	9606
ARPC4	hsa04666	9606
ARPC4	hsa04810	9606
ARPC4	hsa05100	9606
ARPC4	hsa05130	9606
ARPC4	hsa05131	9606
ARPC4	hsa05132	9606
ARPC4	hsa05135	9606
ARPC3	hsa04144	9606
ARPC3	hsa04530	9606
ARPC3	hsa04666	9606
ARPC3	hsa04810	9606
ARPC3	hsa05100	9606
ARPC3	hsa05130	9606
ARPC3	hsa05131	9606
ARPC3	hsa05132	9606
ARPC3	hsa05135	9606
ARPC1B	hsa04144	9606
ARPC1B	hsa04530	9606
ARPC1B	hsa04666	9606
ARPC1B	hsa04810	9606
ARPC1B	hsa05100	9606
ARPC1B	hsa05130	9606
ARPC1B	hsa05131	9606
ARPC1B	hsa05132	9606
ARPC1B	hsa05135	9606
ACTR3	hsa04144	9606
ACTR3	hsa04530	9606
ACTR3	hsa04666	9606
ACTR3	hsa04810	9606
ACTR3	hsa05100	9606
ACTR3	hsa05130	9606
ACTR3	hsa05131	9606
ACTR3	hsa05132	9606
ACTR3	hsa05135	9606
ACTR2	hsa04144	9606
ACTR2	hsa04530	9606
ACTR2	hsa04666	9606
ACTR2	hsa04810	9606
ACTR2	hsa05100	9606
ACTR2	hsa05130	9606
ACTR2	hsa05131	9606
ACTR2	hsa05132	9606
ACTR2	hsa05135	9606
SPDYE11	hsa04114	9606
SPDYE11	hsa04914	9606
NPY4R2	hsa04080	9606
PPIF	hsa04020	9606
PPIF	hsa04022	9606
PPIF	hsa04613	9606
PPIF	hsa05010	9606
PPIF	hsa05012	9606
PPIF	hsa05016	9606
PPIF	hsa05017	9606
PPIF	hsa05020	9606
PPIF	hsa05022	9606
PPIF	hsa05145	9606
PPIF	hsa05208	9606
PPIF	hsa05415	9606
ZNF891	hsa05168	9606
ARPC2	hsa04144	9606
ARPC2	hsa04530	9606
ARPC2	hsa04666	9606
ARPC2	hsa04810	9606
ARPC2	hsa05100	9606
ARPC2	hsa05130	9606
ARPC2	hsa05131	9606
ARPC2	hsa05132	9606
ARPC2	hsa05135	9606
SGK2	hsa04068	9606
SGK2	hsa04151	9606
RAD50	hsa03440	9606
RAD50	hsa03450	9606
RAD50	hsa04218	9606
PREB	hsa04141	9606
HIPK3	hsa04218	9606
ACTR1B	hsa05014	9606
ACTR1B	hsa05016	9606
ACTR1B	hsa05022	9606
ACTR1B	hsa05132	9606
ACTR1A	hsa05014	9606
ACTR1A	hsa05016	9606
ACTR1A	hsa05022	9606
ACTR1A	hsa05132	9606
RASGRP1	hsa04010	9606
RASGRP1	hsa04014	9606
RASGRP1	hsa04611	9606
RASGRP1	hsa04660	9606
RASGRP1	hsa05200	9606
RASGRP1	hsa05235	9606
DNAL4	hsa05014	9606
DNAL4	hsa05016	9606
DNAL4	hsa05022	9606
CDH15	hsa04514	9606
PDIA6	hsa04141	9606
TRAP1	hsa05012	9606
TRAP1	hsa05022	9606
OPTN	hsa04137	9606
OPTN	hsa05014	9606
OPTN	hsa05022	9606
BCAP31	hsa04141	9606
BCAP31	hsa05165	9606
NAMPT	hsa00760	9606
NAMPT	hsa01100	9606
NAMPT	hsa04621	9606
CELA3A	hsa04972	9606
CELA3A	hsa04974	9606
TOB1	hsa03018	9606
EBI3	hsa04060	9606
EBI3	hsa04659	9606
CDH17	hsa05226	9606
ABI2	hsa04810	9606
PLXNC1	hsa04360	9606
RASA4	hsa04014	9606
AASS	hsa00310	9606
AASS	hsa01100	9606
ATP6AP2	hsa04614	9606
LPAR6	hsa04072	9606
LPAR6	hsa04080	9606
LPAR6	hsa04151	9606
LPAR6	hsa05200	9606
LPCAT3	hsa00564	9606
LPCAT3	hsa04216	9606
WASF2	hsa04520	9606
WASF2	hsa04666	9606
WASF2	hsa04810	9606
WASF2	hsa05100	9606
WASF2	hsa05130	9606
WASF2	hsa05131	9606
WASF2	hsa05135	9606
WASF2	hsa05231	9606
CHST4	hsa00533	9606
CDK2	hsa04068	9606
CDK2	hsa04110	9606
CDK2	hsa04114	9606
CDK2	hsa04115	9606
CDK2	hsa04151	9606
CDK2	hsa04218	9606
CDK2	hsa04914	9606
CDK2	hsa04934	9606
CDK2	hsa05160	9606
CDK2	hsa05161	9606
CDK2	hsa05162	9606
CDK2	hsa05165	9606
CDK2	hsa05166	9606
CDK2	hsa05169	9606
CDK2	hsa05200	9606
CDK2	hsa05203	9606
CDK2	hsa05215	9606
CDK2	hsa05222	9606
CDK2	hsa05226	9606
DHRS9	hsa00830	9606
