symbol	annotation_id	organism
CTNNB1	WP4239	9606
CTNNB1	WP3876	9606
CTNNB1	WP2363	9606
CTNNB1	WP3888	9606
CTNNB1	WP3931	9606
CTNNB1	WP560	9606
CTNNB1	WP2839	9606
CTNNB1	WP306	9606
CTNNB1	WP2118	9606
CTNNB1	WP4674	9606
CTNNB1	WP3303	9606
CTNNB1	WP2572	9606
CTNNB1	WP706	9606
CTNNB1	WP4534	9606
CTNNB1	WP3971	9606
DKK3	WP2840	9606
DKK3	WP3664	9606
GTPBP4	WP2840	9606
GTPBP4	WP2839	9606
NR3C1	WP2840	9606
NR3C1	WP2882	9606
NR3C1	WP4949	9606
NR3C1	WP236	9606
NR3C1	WP2853	9606
NR3C1	WP4149	9606
NR3C1	WP170	9606
NR3C1	WP3599	9606
NR3C1	WP4482	9606
NR3C1	WP2817	9606
NR3C1	WP734	9606
NR3C1	WP2880	9606
NR3C1	WP706	9606
MSX2	WP2840	9606
MSX2	WP2064	9606
KRTAP2-4	WP2840	9606
ADAM17	WP2840	9606
ADAM17	WP4217	9606
ADAM17	WP3286	9606
ADAM17	WP61	9606
ADAM17	WP268	9606
ADAM17	WP2380	9606
ADAM17	WP5092	9606
ADAM17	WP2059	9606
ADAM17	WP5124	9606
ADAM17	WP5076	9606
HR	WP2840	9606
LHX2	WP2840	9606
LHX2	WP2064	9606
FOXQ1	WP2840	9606
FOXQ1	WP3527	9606
FOXQ1	WP4239	9606
WIF1	WP2840	9606
WIF1	WP4336	9606
WIF1	WP4258	9606
WIF1	WP3658	9606
WIF1	WP428	9606
KLK14	WP2840	9606
KLK13	WP2840	9606
BCL11B	WP2840	9606
BCL11B	WP3893	9606
LEF1	WP2840	9606
LEF1	WP4336	9606
LEF1	WP4258	9606
LEF1	WP3664	9606
LEF1	WP3845	9606
LEF1	WP3658	9606
LEF1	WP2853	9606
LEF1	WP4844	9606
LEF1	WP363	9606
LEF1	WP4262	9606
LEF1	WP4540	9606
LEF1	WP4879	9606
LEF1	WP428	9606
LEF1	WP5087	9606
LEF1	WP4320	9606
LEF1	WP4216	9606
LEF1	WP4155	9606
LEF1	WP2849	9606
LEF1	WP4816	9606
LEF1	WP399	9606
LEF1	WP710	9606
LEF1	WP2857	9606
LEF1	WP3678	9606
LEF1	WP560	9606
LEF1	WP2839	9606
LEF1	WP2118	9606
LEF1	WP3646	9606
IGFBP5	WP2840	9606
IGFBP5	WP289	9606
IGFBP5	WP5122	9606
IGFBP5	WP615	9606
IGFBP5	WP3850	9606
IGFBP5	WP2877	9606
FOSB	WP2840	9606
FOSB	WP3527	9606
FOSB	WP366	9606
FOSB	WP5094	9606
FOSB	WP2849	9606
FOSB	WP2355	9606
FOSB	WP437	9606
NOTCH1	WP2840	9606
NOTCH1	WP3845	9606
NOTCH1	WP3927	9606
NOTCH1	WP4147	9606
NOTCH1	WP1591	9606
NOTCH1	WP2853	9606
NOTCH1	WP61	9606
NOTCH1	WP2406	9606
NOTCH1	WP4262	9606
NOTCH1	WP268	9606
NOTCH1	WP2848	9606
NOTCH1	WP4963	9606
NOTCH1	WP4879	9606
NOTCH1	WP4746	9606
NOTCH1	WP2361	9606
NOTCH1	WP4785	9606
NOTCH1	WP4331	9606
NOTCH1	WP2849	9606
NOTCH1	WP4787	9606
NOTCH1	WP2854	9606
NOTCH1	WP2064	9606
NOTCH1	WP3678	9606
NOTCH1	WP4239	9606
NOTCH1	WP3651	9606
NOTCH1	WP4674	9606
NOTCH1	WP2572	9606
NOTCH1	WP3413	9606
NOTCH1	WP3971	9606
DSG1	WP2840	9606
NOTCH2	WP2840	9606
NOTCH2	WP4823	9606
NOTCH2	WP3845	9606
NOTCH2	WP61	9606
NOTCH2	WP4262	9606
NOTCH2	WP268	9606
NOTCH2	WP4787	9606
NOTCH2	WP2064	9606
NOTCH2	WP4239	9606
NOTCH2	WP5052	9606
NOTCH2	WP4674	9606
NOTCH2	WP3971	9606
ADAMTS20	WP2840	9606
