annotation_id	typeOfAnalysis	p_times	ranking
R-HSA-2173793	Target_Hypergeom	0.985	103.0
R-HSA-8878159	TFs_Hypergeom	0.46	109.0
R-HSA-2559583	Target_Hypergeom	0.905	109.5
R-HSA-76005	Target_Hypergeom	0.915	110.0
R-HSA-168898	Target_Hypergeom	0.912	111.0
R-HSA-2173796	TFs_Hypergeom	0.249	113.0
R-HSA-6804116	Target_Hypergeom	0.882	113.75
R-HSA-450282	TFs_Hypergeom	0.22	115.5
R-HSA-9614657	TFs_Hypergeom	0.52	115.75
R-HSA-9012999	Target_Hypergeom	0.877	117.0
R-HSA-6806003	Target_Hypergeom	0.928	117.0
R-HSA-3000171	Target_Hypergeom	0.895	118.0
R-HSA-202733	Target_Hypergeom	0.868	118.5
R-HSA-1368108	TFs_Hypergeom	0.204	120.0
R-HSA-380994	TFs_Hypergeom	0.21	120.25
R-HSA-8941855	Target_Hypergeom	0.967	122.0
R-HSA-9006934	TFs_Hypergeom	0.353	123.0
R-HSA-9614085	TFs_Hypergeom	0.348	123.0
R-HSA-114608	Target_Hypergeom	0.896	123.5
R-HSA-1538133	Target_Hypergeom	0.816	123.5
R-HSA-9617828	TFs_Hypergeom	0.512	125.0
R-HSA-166016	Target_Hypergeom	0.9	125.0
R-HSA-2559585	TFs_Hypergeom	0.207	125.5
R-HSA-168164	TFs_Hypergeom	0.404	125.5
R-HSA-2426168	TFs_Hypergeom	0.258	126.0
R-HSA-170834	Target_Hypergeom	0.957	126.0
R-HSA-8878166	TFs_Hypergeom	0.455	127.0
R-HSA-2173793	TFs_Hypergeom	0.248	127.75
R-HSA-975871	TFs_Hypergeom	0.365	128.0
R-HSA-168142	TFs_Hypergeom	0.365	128.0
R-HSA-168176	TFs_Hypergeom	0.365	128.0
R-HSA-2151201	TFs_Hypergeom	0.319	128.25
R-HSA-9615017	TFs_Hypergeom	0.181	128.5
R-HSA-937061	TFs_Hypergeom	0.404	129.0
R-HSA-166166	TFs_Hypergeom	0.404	129.0
R-HSA-2122947	Target_Hypergeom	0.933	129.0
R-HSA-3700989	Target_Hypergeom	0.859	129.0
R-HSA-9687139	Target_Hypergeom	0.917	129.5
R-HSA-8878171	TFs_Hypergeom	0.289	131.0
R-HSA-6804757	Target_Hypergeom	0.914	131.0
R-HSA-9013149	Target_Hypergeom	0.871	131.0
R-HSA-1538133	TFs_Hypergeom	0.19	131.5
R-HSA-9615017	Target_Hypergeom	0.891	131.5
R-HSA-381042	TFs_Hypergeom	0.184	131.75
R-HSA-525793	TFs_Hypergeom	0.168	132.0
R-HSA-975138	TFs_Hypergeom	0.365	133.0
R-HSA-5218859	Target_Hypergeom	0.791	134.0
R-HSA-975155	TFs_Hypergeom	0.365	134.75
R-HSA-168181	TFs_Hypergeom	0.365	136.0
R-HSA-9617828	Target_Hypergeom	0.904	136.25
R-HSA-1655829	TFs_Hypergeom	0.258	137.5
R-HSA-8864260	TFs_Hypergeom	0.176	138.5
R-HSA-168138	TFs_Hypergeom	0.365	138.5
R-HSA-8866910	Target_Hypergeom	0.926	138.5
R-HSA-3769402	TFs_Hypergeom	0.208	139.75
R-HSA-9013026	Target_Hypergeom	0.885	140.0
R-HSA-512988	Target_Hypergeom	0.902	140.5
R-HSA-450294	TFs_Hypergeom	0.26	141.0
R-HSA-8941326	TFs_Hypergeom	0.162	142.75
R-HSA-2559583	TFs_Hypergeom	0.2	143.25
R-HSA-166058	TFs_Hypergeom	0.365	143.5
R-HSA-168188	TFs_Hypergeom	0.365	143.5
R-HSA-1362277	TFs_Hypergeom	0.503	144.25
R-HSA-109606	Target_Hypergeom	0.875	145.0
R-HSA-9675126	Target_Hypergeom	0.9	145.5
R-HSA-2219530	Target_Hypergeom	0.907	146.0
R-HSA-166520	Target_Hypergeom	0.902	146.0
R-HSA-3232118	TFs_Hypergeom	0.499	146.75
R-HSA-166016	TFs_Hypergeom	0.4	146.75
R-HSA-448424	TFs_Hypergeom	0.26	147.0
R-HSA-5684996	Target_Hypergeom	0.934	147.0
R-HSA-5663202	TFs_Hypergeom	0.195	147.5
R-HSA-168179	TFs_Hypergeom	0.365	147.75
R-HSA-181438	TFs_Hypergeom	0.365	147.75
R-HSA-451927	Target_Hypergeom	0.86	148.75
R-HSA-9006936	TFs_Hypergeom	0.339	149.0
R-HSA-157118	TFs_Hypergeom	0.178	152.0
R-HSA-170834	TFs_Hypergeom	0.248	152.0
R-HSA-168898	TFs_Hypergeom	0.302	153.0
R-HSA-1592230	TFs_Hypergeom	0.319	153.0
R-HSA-8854691	TFs_Hypergeom	0.237	153.75
R-HSA-381119	TFs_Hypergeom	0.315	153.75
R-HSA-204998	Target_Hypergeom	0.888	155.5
R-HSA-194315	Target_Hypergeom	0.81	155.5
R-HSA-983231	TFs_Hypergeom	0.269	156.5
R-HSA-6804114	Target_Hypergeom	0.826	157.0
R-HSA-8862803	Target_Hypergeom	0.878	158.0
R-HSA-8863678	Target_Hypergeom	0.878	158.0
R-HSA-8878171	Target_Hypergeom	0.94	158.0
R-HSA-5619507	TFs_Hypergeom	0.332	160.0
R-HSA-5617472	TFs_Hypergeom	0.332	160.0
R-HSA-1257604	TFs_Hypergeom	0.182	161.0
R-HSA-2262752	Target_Hypergeom	0.825	161.0
R-HSA-9716542	Target_Hypergeom	0.809	162.0
R-HSA-111453	Target_Hypergeom	0.889	162.75
R-HSA-909733	TFs_Hypergeom	0.221	163.0
R-HSA-1980143	Target_Hypergeom	0.88	163.5
R-HSA-9031628	Target_Hypergeom	0.854	165.0
R-HSA-8877330	Target_Hypergeom	0.912	165.75
R-HSA-8939236	TFs_Hypergeom	0.321	166.0
R-HSA-937061	Target_Hypergeom	0.867	166.5
R-HSA-166166	Target_Hypergeom	0.867	166.5
R-HSA-5674400	Target_Hypergeom	0.875	167.25
R-HSA-912526	Target_Hypergeom	0.846	168.5
R-HSA-9006925	TFs_Hypergeom	0.182	169.0
R-HSA-8953897	Target_Hypergeom	0.807	169.0
R-HSA-3700989	TFs_Hypergeom	0.192	170.0
R-HSA-193648	Target_Hypergeom	0.818	171.0
R-HSA-597592	TFs_Hypergeom	0.088	171.0
R-HSA-3000170	Target_Hypergeom	0.82	171.25
R-HSA-5688426	TFs_Hypergeom	0.144	172.0
R-HSA-381426	Target_Hypergeom	0.838	174.5
R-HSA-453279	TFs_Hypergeom	0.28	176.0
R-HSA-162582	Target_NonCentral	0.378	176.0
R-HSA-168256	TFs_Hypergeom	0.055	176.0
R-HSA-8874081	Target_Hypergeom	0.837	176.5
R-HSA-8853884	TFs_Hypergeom	0.134	177.75
R-HSA-392499	TFs_Hypergeom	0.043	178.0
R-HSA-8957322	TFs_Hypergeom	0.256	178.0
R-HSA-1912408	TFs_Hypergeom	0.207	178.0
R-HSA-6806834	Target_Hypergeom	0.878	178.5
R-HSA-9013106	Target_Hypergeom	0.851	178.5
R-HSA-556833	TFs_Hypergeom	0.054	179.0
R-HSA-8943724	TFs_Hypergeom	0.167	179.0
R-HSA-1474228	Target_Hypergeom	0.798	179.5
R-HSA-198725	Target_Hypergeom	0.864	180.5
R-HSA-168164	Target_Hypergeom	0.851	180.5
R-HSA-1643685	TFs_Hypergeom	0.026	180.5
R-HSA-4839726	TFs_Hypergeom	0.116	180.5
R-HSA-3247509	TFs_Hypergeom	0.116	180.5
R-HSA-9009391	TFs_Hypergeom	0.165	181.0
R-HSA-1433557	Target_Hypergeom	0.843	182.0
R-HSA-8951936	Target_Hypergeom	0.93	182.0
R-HSA-8934593	Target_Hypergeom	0.95	183.0
R-HSA-1500931	Target_Hypergeom	0.871	184.0
R-HSA-2173796	Target_Hypergeom	0.908	185.5
R-HSA-3371378	Target_Hypergeom	0.77	189.25
R-HSA-5218900	Target_Hypergeom	0.77	189.25
R-HSA-69416	Target_Hypergeom	0.77	189.25
R-HSA-69236	TFs_Hypergeom	0.129	190.5
R-HSA-69231	TFs_Hypergeom	0.129	190.5
R-HSA-9614657	Target_Hypergeom	0.819	190.75
R-HSA-5689880	TFs_Hypergeom	0.067	191.0
R-HSA-5673001	Target_Hypergeom	0.886	191.0
R-HSA-1912422	TFs_Hypergeom	0.207	191.25
R-HSA-6791312	TFs_Hypergeom	0.141	191.25
R-HSA-877300	Target_Hypergeom	0.767	192.25
R-HSA-168188	Target_Hypergeom	0.815	193.5
R-HSA-166058	Target_Hypergeom	0.815	193.5
R-HSA-201681	TFs_Hypergeom	0.08	194.0
R-HSA-8951430	Target_Hypergeom	0.855	194.5
R-HSA-9707564	TFs_Hypergeom	0.226	195.0
R-HSA-6785807	Target_NonCentral	0.4	195.5
R-HSA-195721	TFs_Hypergeom	0.1	196.0
R-HSA-622312	Target_Hypergeom	0.84	196.25
R-HSA-1852241	TFs_Hypergeom	0.091	197.0
R-HSA-9682385	Target_Hypergeom	0.874	197.25
R-HSA-2173795	Target_Hypergeom	0.868	197.5
R-HSA-168179	Target_Hypergeom	0.815	197.5
R-HSA-181438	Target_Hypergeom	0.815	197.5
R-HSA-9660826	Target_Hypergeom	0.786	199.25
R-HSA-9664424	Target_Hypergeom	0.786	199.25
R-HSA-2894862	Target_Hypergeom	0.827	199.75
R-HSA-2894858	Target_Hypergeom	0.827	199.75
R-HSA-2644603	Target_Hypergeom	0.827	199.75
R-HSA-2644602	Target_Hypergeom	0.827	199.75
R-HSA-2644606	Target_Hypergeom	0.827	199.75
R-HSA-111465	Target_Hypergeom	0.869	201.0
R-HSA-109582	TFs_Hypergeom	0.023	201.0
R-HSA-2219528	TFs_Hypergeom	0.17	202.0
R-HSA-69278	TFs_Hypergeom	0.039	202.0
R-HSA-8875878	Target_Hypergeom	0.832	202.0
R-HSA-5633008	Target_Hypergeom	0.818	202.75
R-HSA-8957322	Target_Hypergeom	0.738	203.5
R-HSA-168249	TFs_Hypergeom	0.005	204.0
R-HSA-8849470	Target_Hypergeom	0.801	206.0
R-HSA-9711123	TFs_Hypergeom	0.171	206.0
R-HSA-2559580	TFs_Hypergeom	0.181	208.0
R-HSA-1430728	TFs_Hypergeom	0.0	208.0
R-HSA-140534	Target_Hypergeom	0.742	208.25
R-HSA-1640170	TFs_Hypergeom	0.012	208.5
R-HSA-1592389	Target_Hypergeom	0.767	209.5
R-HSA-975155	Target_Hypergeom	0.83	209.75
R-HSA-168643	Target_Hypergeom	0.785	210.75
R-HSA-187037	Target_Hypergeom	0.83	211.0
R-HSA-69206	TFs_Hypergeom	0.177	211.0
R-HSA-1442490	Target_Hypergeom	0.76	211.25
R-HSA-8939246	Target_Hypergeom	0.806	212.0
R-HSA-5357801	TFs_Hypergeom	0.038	213.0
R-HSA-913531	TFs_Hypergeom	0.06	213.0
R-HSA-3000178	Target_Hypergeom	0.797	213.0
R-HSA-416482	Target_Hypergeom	0.782	214.0
R-HSA-9012852	Target_Hypergeom	0.804	215.0
R-HSA-157118	Target_Hypergeom	0.855	215.5
R-HSA-9006936	Target_Hypergeom	0.869	216.0
R-HSA-1234158	Target_Hypergeom	0.818	217.25
R-HSA-168181	Target_Hypergeom	0.824	218.0
R-HSA-9607240	Target_Hypergeom	0.795	219.5
R-HSA-5663205	TFs_Hypergeom	0.003	220.0
R-HSA-9006934	Target_NonCentral	0.308	221.0
R-HSA-6807505	TFs_Hypergeom	0.114	221.0
R-HSA-69206	Target_Hypergeom	0.714	222.0
R-HSA-8939902	TFs_Hypergeom	0.151	222.5
R-HSA-9018519	Target_Hypergeom	0.858	222.5
R-HSA-8941326	Target_Hypergeom	0.779	223.5
R-HSA-5687128	TFs_Hypergeom	0.144	224.0
R-HSA-168138	Target_Hypergeom	0.808	225.25
R-HSA-6807070	TFs_Hypergeom	0.164	227.0
R-HSA-3769402	Target_Hypergeom	0.778	231.0
R-HSA-6803211	Target_Hypergeom	0.752	232.5
R-HSA-2559582	TFs_Hypergeom	0.136	233.0
R-HSA-201556	Target_Hypergeom	0.819	233.0
R-HSA-9013404	Target_Hypergeom	0.777	234.0
R-HSA-9013148	Target_Hypergeom	0.735	235.0
R-HSA-9703465	Target_Hypergeom	0.812	237.5
R-HSA-983695	Target_Hypergeom	0.774	238.25
R-HSA-114452	Target_Hypergeom	0.749	239.0
R-HSA-975138	Target_Hypergeom	0.797	241.0
R-HSA-4411364	Target_Hypergeom	0.724	243.75
R-HSA-76009	Target_Hypergeom	0.736	245.0
R-HSA-1227986	Target_Hypergeom	0.781	246.0
R-HSA-69202	TFs_Hypergeom	0.127	247.5
R-HSA-9630794	Target_Hypergeom	0.805	248.75
R-HSA-9630747	Target_Hypergeom	0.805	248.75
R-HSA-9630750	Target_Hypergeom	0.805	248.75
R-HSA-9632693	Target_Hypergeom	0.805	248.75
R-HSA-9675132	Target_Hypergeom	0.805	248.75
R-HSA-9632700	Target_Hypergeom	0.805	248.75
R-HSA-5218920	Target_Hypergeom	0.768	250.5
R-HSA-8853884	Target_Hypergeom	0.815	251.25
R-HSA-69656	TFs_Hypergeom	0.127	251.75
R-HSA-2454202	TFs_Hypergeom	0.135	251.75
R-HSA-5357769	Target_Hypergeom	0.698	252.25
R-HSA-389357	Target_Hypergeom	0.741	255.0
R-HSA-198323	Target_Hypergeom	0.687	255.75
R-HSA-114604	Target_Hypergeom	0.725	259.25
R-HSA-5218921	Target_Hypergeom	0.768	260.0
R-HSA-913531	Target_Hypergeom	0.632	261.0
R-HSA-2022090	Target_Hypergeom	0.741	262.0
R-HSA-168249	Target_Hypergeom	0.696	264.0
R-HSA-168176	Target_Hypergeom	0.771	264.0
R-HSA-975871	Target_Hypergeom	0.771	264.0
R-HSA-168142	Target_Hypergeom	0.771	264.0
R-HSA-194313	Target_Hypergeom	0.748	266.5
R-HSA-195399	Target_Hypergeom	0.748	266.5
R-HSA-75892	Target_Hypergeom	0.727	266.5
R-HSA-5633007	TFs_Hypergeom	0.086	266.75
R-HSA-75153	Target_Hypergeom	0.769	266.75
R-HSA-448706	Target_Hypergeom	0.651	268.5
R-HSA-2029480	Target_Hypergeom	0.731	272.0
R-HSA-9662834	Target_Hypergeom	0.748	273.5
R-HSA-1368082	Target_Hypergeom	0.725	274.0
R-HSA-5683057	TFs_Hypergeom	0.022	280.5
R-HSA-982772	Target_Hypergeom	0.666	280.75
R-HSA-1368108	Target_Hypergeom	0.737	281.0
R-HSA-211976	Target_Hypergeom	0.652	281.75
R-HSA-9013408	Target_Hypergeom	0.715	282.5
R-HSA-211897	Target_Hypergeom	0.654	285.5
R-HSA-5633007	Target_Hypergeom	0.684	287.0
R-HSA-2559582	Target_Hypergeom	0.687	288.0
R-HSA-2682334	Target_Hypergeom	0.725	288.75
R-HSA-8957275	Target_Hypergeom	0.679	289.5
R-HSA-174824	Target_Hypergeom	0.614	290.75
R-HSA-69242	TFs_Hypergeom	0.088	292.0
R-HSA-446728	Target_Hypergeom	0.704	292.75
R-HSA-389356	Target_Hypergeom	0.683	292.75
R-HSA-447115	Target_Hypergeom	0.676	295.0
R-HSA-350054	Target_Hypergeom	0.675	295.25
R-HSA-9675108	Target_Hypergeom	0.687	297.5
R-HSA-2426168	Target_Hypergeom	0.681	297.5
R-HSA-8940973	Target_Hypergeom	0.704	299.0
R-HSA-354192	Target_Hypergeom	0.701	302.5
R-HSA-186797	Target_Hypergeom	0.669	305.5
R-HSA-1566948	Target_Hypergeom	0.675	310.25
R-HSA-3928665	Target_Hypergeom	0.694	310.5
R-HSA-2173782	Target_Hypergeom	0.644	311.0
R-HSA-418885	Target_Hypergeom	0.696	313.75
R-HSA-2980767	Target_Hypergeom	0.638	314.5
R-HSA-186712	Target_Hypergeom	0.659	315.5
R-HSA-9705462	Target_Hypergeom	0.664	316.75
R-HSA-8986944	Target_Hypergeom	0.68	318.5
R-HSA-2129379	Target_Hypergeom	0.674	318.75
R-HSA-69202	Target_Hypergeom	0.648	321.5
R-HSA-9703648	Target_Hypergeom	0.71	321.75
R-HSA-1362277	Target_Hypergeom	0.652	326.75
R-HSA-3232118	Target_Hypergeom	0.672	327.0
R-HSA-9024446	Target_Hypergeom	0.636	328.5
R-HSA-844456	Target_Hypergeom	0.625	328.5
R-HSA-5620971	Target_Hypergeom	0.629	329.0
R-HSA-1059683	Target_Hypergeom	0.649	329.5
R-HSA-177929	Target_Hypergeom	0.653	329.5
R-HSA-8866911	Target_Hypergeom	0.678	332.25
R-HSA-186763	Target_Hypergeom	0.639	333.0
R-HSA-9013508	Target_Hypergeom	0.636	333.0
R-HSA-168928	Target_Hypergeom	0.606	335.0
R-HSA-8952158	Target_Hypergeom	0.627	336.5
R-HSA-5675482	Target_Hypergeom	0.59	337.25
R-HSA-6803204	Target_Hypergeom	0.635	337.25
R-HSA-5213460	Target_Hypergeom	0.59	337.25
R-HSA-1236394	Target_Hypergeom	0.639	337.75
R-HSA-69656	Target_Hypergeom	0.635	338.5
R-HSA-139915	Target_Hypergeom	0.646	338.5
R-HSA-6803205	Target_Hypergeom	0.635	339.5
R-HSA-69273	Target_Hypergeom	0.56	339.5
R-HSA-373760	Target_Hypergeom	0.645	342.0
R-HSA-373755	Target_Hypergeom	0.638	342.0
R-HSA-5689896	Target_Hypergeom	0.635	342.75
R-HSA-9616222	Target_Hypergeom	0.683	344.5
R-HSA-8963901	Target_Hypergeom	0.58	345.5
R-HSA-9658195	Target_Hypergeom	0.621	346.0
R-HSA-9013423	Target_Hypergeom	0.629	348.0
R-HSA-9670439	Target_Hypergeom	0.61	349.0
R-HSA-111448	Target_Hypergeom	0.654	349.0
R-HSA-9669938	Target_Hypergeom	0.61	349.0
R-HSA-8875513	Target_Hypergeom	0.6	349.0
R-HSA-877312	Target_Hypergeom	0.6	352.0
R-HSA-8963899	Target_Hypergeom	0.584	352.5
R-HSA-68911	Target_Hypergeom	0.553	352.5
R-HSA-8964026	Target_Hypergeom	0.584	352.5
R-HSA-156711	Target_Hypergeom	0.542	354.5
R-HSA-168256	Target_NonCentral	0.352	355.0
R-HSA-69560	Target_Hypergeom	0.867	355.75
R-HSA-69895	Target_Hypergeom	0.867	355.75
R-HSA-1433559	Target_Hypergeom	0.602	356.75
R-HSA-2151201	Target_Hypergeom	0.601	357.5
R-HSA-1280215	Target_NonCentral	0.375	358.0
R-HSA-9674555	Target_Hypergeom	0.614	359.5
R-HSA-3000471	Target_Hypergeom	0.545	360.0
R-HSA-388841	Target_Hypergeom	0.604	361.0
R-HSA-69205	Target_Hypergeom	0.581	362.5
R-HSA-525793	Target_Hypergeom	0.583	367.0
R-HSA-1643685	Target_NonCentral	0.296	367.0
R-HSA-9020558	Target_Hypergeom	0.589	367.25
R-HSA-1251932	Target_Hypergeom	0.748	368.0
R-HSA-5660668	Target_Hypergeom	0.535	370.0
R-HSA-844455	Target_Hypergeom	0.741	372.5
R-HSA-452723	Target_Hypergeom	0.586	373.75
R-HSA-2559580	Target_Hypergeom	0.588	375.0
R-HSA-450294	Target_Hypergeom	0.595	376.25
R-HSA-909733	Target_Hypergeom	0.543	377.0
R-HSA-5579029	Target_Hypergeom	0.538	378.25
R-HSA-3928662	Target_Hypergeom	0.583	381.5
R-HSA-210990	Target_Hypergeom	0.556	381.5
R-HSA-2871809	Target_Hypergeom	0.588	381.5
R-HSA-445989	Target_Hypergeom	0.572	383.75
R-HSA-3134963	Target_Hypergeom	0.542	387.5
R-HSA-9006335	Target_Hypergeom	0.578	388.75
R-HSA-2871796	Target_Hypergeom	0.563	389.75
R-HSA-1839117	Target_Hypergeom	0.579	390.0
R-HSA-166016	Target_NonCentral	0.187	390.0
R-HSA-9020591	Target_Hypergeom	0.553	392.0
R-HSA-9702518	Target_Hypergeom	0.622	393.0
R-HSA-168898	Target_NonCentral	0.185	393.0
R-HSA-75205	Target_Hypergeom	0.594	394.5
R-HSA-9013695	Target_Hypergeom	0.552	394.5
R-HSA-193639	Target_Hypergeom	0.568	394.75
R-HSA-8876384	Target_Hypergeom	0.586	395.5
R-HSA-8943724	Target_Hypergeom	0.571	396.25
R-HSA-8963888	Target_Hypergeom	0.547	396.5
R-HSA-5663202	Target_NonCentral	0.145	397.0
R-HSA-1474290	Target_Hypergeom	0.547	397.5
R-HSA-422475	Target_Hypergeom	0.543	400.0
R-HSA-168188	Target_NonCentral	0.144	401.0
R-HSA-166058	Target_NonCentral	0.144	401.0
R-HSA-4641265	Target_Hypergeom	0.528	401.25
R-HSA-372708	Target_Hypergeom	0.546	405.0
R-HSA-69242	Target_Hypergeom	0.528	406.5
R-HSA-168179	Target_NonCentral	0.15	409.0
R-HSA-181438	Target_NonCentral	0.15	409.0
R-HSA-446353	Target_Hypergeom	0.537	410.25
R-HSA-196071	Target_Hypergeom	0.517	412.25
R-HSA-2173788	Target_Hypergeom	0.551	412.75
R-HSA-1655829	Target_Hypergeom	0.526	413.5
R-HSA-264870	Target_Hypergeom	0.533	413.75
R-HSA-449147	Target_NonCentral	0.319	414.5
R-HSA-9018678	Target_Hypergeom	0.522	415.5
R-HSA-8875791	Target_Hypergeom	0.576	416.25
R-HSA-8963898	Target_Hypergeom	0.518	417.75
R-HSA-180292	Target_Hypergeom	0.534	420.5
R-HSA-5602358	Target_Hypergeom	0.519	420.75
R-HSA-5260271	Target_Hypergeom	0.519	420.75
R-HSA-1566977	Target_Hypergeom	0.46	421.25
R-HSA-9665348	Target_Hypergeom	0.546	421.5
R-HSA-380108	Target_Hypergeom	0.509	421.75
R-HSA-9018677	Target_Hypergeom	0.509	423.25
R-HSA-75157	Target_Hypergeom	0.505	423.75
R-HSA-75158	Target_Hypergeom	0.528	423.75
R-HSA-9675108	Target_NonCentral	0.237	425.0
R-HSA-381042	Target_Hypergeom	0.523	425.25
R-HSA-3304349	Target_Hypergeom	0.484	425.5
R-HSA-380994	Target_Hypergeom	0.518	427.5
R-HSA-2428933	Target_Hypergeom	0.544	428.5
R-HSA-9022707	Target_Hypergeom	0.491	429.25
R-HSA-8939256	Target_Hypergeom	0.425	431.0
R-HSA-69478	Target_Hypergeom	0.505	431.25
R-HSA-2173789	Target_Hypergeom	0.516	432.25
R-HSA-8849473	Target_Hypergeom	0.497	433.5
R-HSA-9029558	Target_Hypergeom	0.535	434.0
R-HSA-9664417	Target_Hypergeom	0.519	434.5
R-HSA-9664422	Target_Hypergeom	0.519	434.5
R-HSA-9664407	Target_Hypergeom	0.519	434.5
R-HSA-3304356	Target_Hypergeom	0.44	434.5
R-HSA-3656532	Target_Hypergeom	0.44	434.5
R-HSA-8939243	Target_Hypergeom	0.499	435.0
R-HSA-9662361	Target_Hypergeom	0.507	436.5
R-HSA-209560	Target_Hypergeom	0.487	440.25
R-HSA-211945	Target_Hypergeom	0.502	441.5
R-HSA-1433557	Target_NonCentral	0.116	442.5
R-HSA-210745	Target_Hypergeom	0.504	443.0
R-HSA-430116	Target_Hypergeom	0.51	443.75
R-HSA-448424	Target_Hypergeom	0.505	444.0
R-HSA-9027276	Target_Hypergeom	0.473	445.0
R-HSA-389513	Target_Hypergeom	0.506	445.0
R-HSA-354194	Target_Hypergeom	0.496	447.0
R-HSA-983705	Target_Hypergeom	0.489	447.5
