annotation_id	typeOfAnalysis	p_times	ranking
GO:0034614	Target_Hypergeom	0.72	387.75
GO:1902042	Target_Hypergeom	0.655	390.75
GO:0006338	Target_Hypergeom	0.759	394.0
GO:0060252	Target_Hypergeom	0.708	400.0
GO:0070301	Target_Hypergeom	0.7	403.5
GO:0009615	Target_Hypergeom	0.637	412.0
GO:0060749	Target_Hypergeom	0.74	413.75
GO:0030324	Target_Hypergeom	0.697	418.5
GO:0000082	Target_Hypergeom	0.665	423.25
GO:0048511	Target_Hypergeom	0.68	425.5
GO:0033993	Target_Hypergeom	0.686	426.0
GO:0009611	Target_Hypergeom	0.709	426.0
GO:0045785	Target_Hypergeom	0.681	428.0
GO:1903078	Target_Hypergeom	0.723	430.25
GO:0071498	Target_Hypergeom	0.777	438.75
GO:0007229	Target_Hypergeom	0.687	445.0
GO:0032757	Target_Hypergeom	0.595	448.5
GO:0031334	Target_Hypergeom	0.659	457.75
GO:0045666	Target_Hypergeom	0.705	463.0
GO:2000379	Target_Hypergeom	0.701	464.25
GO:0071276	Target_Hypergeom	0.69	464.25
GO:0007275	Target_Hypergeom	0.714	466.5
GO:0048870	Target_Hypergeom	0.694	469.0
GO:0010718	Target_Hypergeom	0.68	470.25
GO:0030225	Target_Hypergeom	0.629	473.0
GO:0010575	Target_Hypergeom	0.612	481.5
GO:0048662	Target_Hypergeom	0.641	485.5
GO:0071364	Target_Hypergeom	0.653	487.5
GO:0033674	Target_Hypergeom	0.666	488.25
GO:0045599	Target_Hypergeom	0.7	489.75
GO:0018105	Target_Hypergeom	0.689	490.0
GO:2000573	Target_Hypergeom	0.732	497.75
GO:0007010	Target_Hypergeom	0.686	499.5
GO:0031663	Target_Hypergeom	0.617	504.0
GO:0070141	Target_Hypergeom	0.645	506.5
GO:0032570	Target_Hypergeom	0.615	506.75
GO:2000352	Target_Hypergeom	0.662	508.25
GO:0050900	Target_Hypergeom	0.662	508.5
GO:0071375	Target_Hypergeom	0.661	518.5
GO:0071549	Target_Hypergeom	0.628	521.25
GO:0002326	Target_Hypergeom	0.624	521.5
GO:0035994	Target_Hypergeom	0.68	530.5
GO:0006974	Target_Hypergeom	0.653	533.0
GO:0030217	Target_Hypergeom	0.665	533.25
GO:1900087	Target_Hypergeom	0.704	533.75
GO:0007265	Target_Hypergeom	0.67	536.5
GO:0006959	Target_Hypergeom	0.643	545.5
GO:0043491	Target_Hypergeom	0.61	548.75
GO:1903800	Target_Hypergeom	0.649	553.0
GO:0042102	Target_Hypergeom	0.59	558.25
GO:0046718	Target_Hypergeom	0.624	563.5
GO:0030224	Target_Hypergeom	0.649	565.0
GO:0050727	Target_Hypergeom	0.629	571.25
GO:0065003	Target_Hypergeom	0.62	575.25
GO:0006977	Target_Hypergeom	0.614	577.0
GO:0097191	Target_Hypergeom	0.571	578.0
GO:1902894	Target_Hypergeom	0.616	579.0
GO:0050679	Target_Hypergeom	0.634	585.25
GO:0042307	Target_Hypergeom	0.683	585.75
GO:0000086	Target_Hypergeom	0.625	587.25
GO:0032733	Target_Hypergeom	0.607	588.75
GO:0090200	Target_Hypergeom	0.573	589.5
GO:2001237	Target_Hypergeom	0.607	595.75
GO:0120162	Target_Hypergeom	0.607	599.0
GO:0048844	Target_Hypergeom	0.655	602.5
GO:0010942	Target_Hypergeom	0.617	604.75
GO:0006978	Target_Hypergeom	0.653	606.0
GO:1904706	Target_Hypergeom	0.635	607.25
GO:0043388	Target_Hypergeom	0.616	608.75
GO:0042327	Target_Hypergeom	0.604	610.5
GO:0060395	Target_Hypergeom	0.629	616.5
GO:0007595	Target_Hypergeom	0.641	618.25
GO:0055093	Target_Hypergeom	0.635	621.25
GO:0007566	Target_Hypergeom	0.591	624.25
GO:0051000	Target_Hypergeom	0.612	625.75
GO:0044321	Target_Hypergeom	0.626	628.5
GO:0071363	Target_Hypergeom	0.625	633.75
GO:0007049	Target_Hypergeom	0.597	637.0
GO:0008203	Target_Hypergeom	0.578	640.5
GO:0010039	Target_Hypergeom	0.666	641.0
GO:0010507	Target_Hypergeom	0.592	641.75
GO:0070371	Target_Hypergeom	0.611	644.75
GO:0046427	Target_Hypergeom	0.571	653.5
GO:0006919	Target_Hypergeom	0.593	654.0
GO:0006955	Target_Hypergeom	0.552	657.5
GO:0032743	Target_Hypergeom	0.608	658.75
GO:0043123	Target_Hypergeom	0.589	659.0
GO:0032755	Target_Hypergeom	0.574	659.5
GO:0001658	Target_Hypergeom	0.635	664.25
GO:0001657	Target_Hypergeom	0.629	666.0
GO:0001822	Target_Hypergeom	0.573	666.0
GO:0030307	Target_Hypergeom	0.619	668.5
GO:0001503	Target_Hypergeom	0.588	669.0
GO:0007264	Target_Hypergeom	0.6	670.0
GO:0001501	Target_Hypergeom	0.596	670.5
GO:0034644	Target_Hypergeom	0.604	672.5
GO:0009887	Target_Hypergeom	0.597	675.5
GO:0045736	Target_Hypergeom	0.573	676.0
GO:1904646	Target_Hypergeom	0.598	678.5
GO:0032731	Target_Hypergeom	0.584	682.25
GO:0035924	Target_Hypergeom	0.581	690.25
GO:0002062	Target_Hypergeom	0.616	693.75
GO:0001541	Target_Hypergeom	0.595	696.0
GO:0050728	Target_Hypergeom	0.564	696.5
GO:0042771	Target_Hypergeom	0.579	697.0
GO:0007015	Target_Hypergeom	0.62	699.0
GO:0032729	Target_Hypergeom	0.566	699.0
GO:0048589	Target_Hypergeom	0.607	705.75
GO:0045582	Target_Hypergeom	0.569	707.0
GO:0045348	Target_Hypergeom	0.582	709.75
GO:0035094	Target_Hypergeom	0.564	719.0
GO:0032740	Target_Hypergeom	0.559	720.25
GO:0051402	Target_Hypergeom	0.565	721.75
GO:0010971	Target_Hypergeom	0.573	721.75
GO:0002639	Target_Hypergeom	0.557	727.5
GO:1904996	Target_Hypergeom	0.575	729.75
GO:0070555	Target_Hypergeom	0.574	734.0
GO:0044344	Target_Hypergeom	0.556	735.0
GO:0002520	Target_Hypergeom	0.547	737.75
GO:0033209	Target_Hypergeom	0.574	741.25
GO:0014065	Target_Hypergeom	0.598	746.5
GO:0045787	Target_Hypergeom	0.594	751.0
GO:1905179	Target_Hypergeom	0.669	753.25
GO:0002931	Target_Hypergeom	0.568	755.75
GO:0035902	Target_Hypergeom	0.57	758.5
GO:0019221	Target_Hypergeom	0.532	762.5
GO:0071803	Target_Hypergeom	0.572	765.5
GO:0007565	Target_Hypergeom	0.565	769.5
GO:0032735	Target_Hypergeom	0.563	770.0
GO:1900182	Target_Hypergeom	0.565	770.25
GO:2001243	Target_Hypergeom	0.56	771.75
GO:0071320	Target_Hypergeom	0.555	775.75
GO:0043552	Target_Hypergeom	0.572	778.75
GO:0014911	Target_Hypergeom	0.561	782.0
GO:0010224	Target_Hypergeom	0.546	782.0
GO:0032745	Target_Hypergeom	0.635	782.5
GO:0038083	Target_Hypergeom	0.566	785.5
GO:0045765	Target_Hypergeom	0.576	787.0
GO:0022898	Target_Hypergeom	0.573	790.0
GO:0035633	Target_Hypergeom	0.594	792.0
GO:0050796	Target_Hypergeom	0.541	793.25
GO:0032722	Target_Hypergeom	0.55	794.5
GO:0045444	Target_Hypergeom	0.571	796.25
GO:0043433	Target_Hypergeom	0.584	803.0
GO:0042593	Target_Hypergeom	0.55	804.5
GO:0009725	Target_Hypergeom	0.544	811.75
GO:0035264	Target_Hypergeom	0.569	815.75
GO:0032469	Target_Hypergeom	0.569	820.25
GO:0090096	Target_Hypergeom	0.828	827.0
GO:0150077	Target_Hypergeom	0.577	832.5
GO:0046677	Target_Hypergeom	0.554	838.25
GO:1901224	Target_Hypergeom	0.541	841.5
GO:0090263	Target_Hypergeom	0.545	843.5
GO:0030325	Target_Hypergeom	0.538	843.75
GO:0098586	Target_Hypergeom	0.533	844.0
GO:0070542	Target_Hypergeom	0.526	850.5
GO:1904645	Target_Hypergeom	0.541	852.75
GO:0048009	Target_Hypergeom	0.565	853.25
GO:0006808	Target_Hypergeom	0.62	855.5
GO:0048087	Target_Hypergeom	0.62	855.5
GO:0031622	Target_Hypergeom	0.512	857.0
GO:0030279	Target_Hypergeom	0.553	857.0
GO:0045860	Target_Hypergeom	0.564	860.5
GO:0001570	Target_Hypergeom	0.542	860.5
GO:0072331	Target_Hypergeom	0.523	861.75
GO:0045944	Target_NonCentral	0.325	863.0
GO:0071312	Target_Hypergeom	0.543	864.75
GO:0034605	Target_Hypergeom	0.559	869.0
GO:0043434	Target_Hypergeom	0.519	871.75
GO:0008637	Target_Hypergeom	0.553	872.25
GO:0060333	Target_Hypergeom	0.58	880.75
GO:0070848	Target_Hypergeom	0.555	881.25
GO:0050918	Target_Hypergeom	0.525	881.5
GO:0071480	Target_Hypergeom	0.533	883.5
GO:0000902	Target_Hypergeom	0.57	884.5
GO:0010763	Target_Hypergeom	0.556	885.75
GO:0030301	Target_Hypergeom	0.53	887.5
GO:0070372	Target_Hypergeom	0.538	893.0
GO:0045821	Target_Hypergeom	0.532	894.75
GO:0001938	Target_Hypergeom	0.532	894.75
GO:0090630	Target_Hypergeom	0.529	900.5
GO:0007155	Target_NonCentral	0.318	901.5
GO:0046686	Target_Hypergeom	0.521	902.75
GO:0071392	Target_Hypergeom	0.539	907.5
GO:0050680	Target_Hypergeom	0.526	908.25
GO:2000378	Target_Hypergeom	0.526	909.75
GO:0032147	Target_Hypergeom	0.545	918.75
GO:0045727	Target_Hypergeom	0.538	920.5
GO:0002360	Target_Hypergeom	0.531	920.5
GO:0033077	Target_Hypergeom	0.548	922.5
GO:0016055	Target_Hypergeom	0.54	925.5
GO:0007346	Target_Hypergeom	0.547	925.5
GO:0001649	Target_Hypergeom	0.538	927.0
GO:0042104	Target_Hypergeom	0.517	927.0
GO:0051781	Target_Hypergeom	0.5	927.5
GO:0097193	Target_Hypergeom	0.525	927.75
GO:0006325	Target_Hypergeom	0.504	943.0
GO:0045595	Target_Hypergeom	0.53	954.0
GO:0007166	Target_Hypergeom	0.508	961.5
GO:0050927	Target_Hypergeom	0.562	962.25
GO:0008217	Target_Hypergeom	0.499	964.0
GO:0044849	Target_Hypergeom	0.514	968.75
GO:0048753	Target_Hypergeom	0.72	969.25
GO:0032848	Target_Hypergeom	0.72	969.25
GO:0045165	Target_Hypergeom	0.546	976.5
GO:0002042	Target_Hypergeom	0.5	980.25
GO:0031571	Target_Hypergeom	0.612	980.75
GO:0043280	Target_Hypergeom	0.529	986.75
GO:1902219	Target_Hypergeom	0.46	990.25
GO:0060559	Target_Hypergeom	0.458	995.75
GO:0042752	Target_Hypergeom	0.5	997.5
GO:0060574	Target_Hypergeom	0.387	1000.25
GO:0042113	Target_Hypergeom	0.52	1002.0
GO:0071479	Target_Hypergeom	0.523	1004.0
GO:0042632	Target_Hypergeom	0.513	1004.25
GO:0007173	Target_Hypergeom	0.491	1005.25
GO:0044772	Target_Hypergeom	0.5	1006.0
GO:0045931	Target_Hypergeom	0.517	1009.5
GO:0050730	Target_Hypergeom	0.483	1010.75
GO:0046330	Target_Hypergeom	0.499	1012.0
GO:0007266	Target_Hypergeom	0.511	1014.0
GO:0007517	Target_Hypergeom	0.516	1015.0
GO:0090050	Target_Hypergeom	0.532	1016.75
GO:2000134	Target_Hypergeom	0.507	1017.25
GO:0045786	Target_Hypergeom	0.506	1018.5
GO:0045668	Target_Hypergeom	0.495	1020.0
GO:0006606	Target_Hypergeom	0.496	1025.0
GO:0031667	Target_Hypergeom	0.504	1034.0
GO:0010573	Target_Hypergeom	0.506	1037.5
GO:0042326	Target_Hypergeom	0.481	1037.5
GO:0031175	Target_Hypergeom	0.502	1039.0
GO:0045840	Target_Hypergeom	0.481	1044.0
GO:0045672	Target_Hypergeom	0.501	1045.75
GO:0001932	Target_Hypergeom	0.487	1046.0
GO:0045907	Target_Hypergeom	0.501	1048.75
GO:0071492	Target_Hypergeom	0.528	1055.5
GO:0003007	Target_Hypergeom	0.503	1057.0
GO:0071391	Target_Hypergeom	0.51	1061.25
GO:0046902	Target_Hypergeom	0.536	1064.25
GO:0038084	Target_Hypergeom	0.519	1068.0
GO:0030316	Target_Hypergeom	0.493	1068.0
GO:1905643	Target_Hypergeom	0.363	1070.5
GO:0032930	Target_Hypergeom	0.463	1074.5
GO:0048041	Target_Hypergeom	0.489	1076.25
GO:0034112	Target_Hypergeom	0.426	1077.25
GO:0006469	Target_Hypergeom	0.49	1079.75
GO:0001933	Target_Hypergeom	0.486	1083.75
GO:0010976	Target_Hypergeom	0.476	1088.75
GO:0032967	Target_Hypergeom	0.483	1090.75
GO:0001935	Target_Hypergeom	0.492	1091.25
GO:0008625	Target_Hypergeom	0.466	1091.75
GO:1901256	Target_Hypergeom	0.595	1096.0
GO:0071346	Target_Hypergeom	0.488	1101.75
GO:0009791	Target_Hypergeom	0.504	1102.0
GO:1904030	Target_Hypergeom	0.367	1103.5
GO:0048143	Target_Hypergeom	0.499	1105.75
GO:0071333	Target_Hypergeom	0.483	1106.0
GO:0071681	Target_Hypergeom	0.416	1106.25
GO:0051968	Target_Hypergeom	0.488	1106.5
GO:0031581	Target_Hypergeom	0.403	1107.75
GO:0032270	Target_Hypergeom	0.501	1108.5
GO:0071471	Target_Hypergeom	0.636	1108.75
GO:1903055	Target_Hypergeom	0.369	1111.5
GO:0010749	Target_Hypergeom	0.636	1113.0
GO:0002575	Target_Hypergeom	0.636	1113.0
GO:1903572	Target_Hypergeom	0.636	1113.0
GO:0051272	Target_Hypergeom	0.541	1116.25
GO:1900100	Target_Hypergeom	0.385	1120.0
GO:0002719	Target_Hypergeom	0.458	1125.25
GO:0048538	Target_Hypergeom	0.501	1126.75
GO:0050766	Target_Hypergeom	0.486	1127.75
GO:0002244	Target_Hypergeom	0.475	1129.5
GO:0048147	Target_Hypergeom	0.471	1130.25
GO:0045655	Target_Hypergeom	0.525	1138.0
GO:0009651	Target_Hypergeom	0.512	1138.5
GO:0035556	Target_NonCentral	0.169	1139.0
GO:0090090	Target_Hypergeom	0.463	1139.5
GO:0032986	Target_Hypergeom	0.543	1139.75
GO:0007612	Target_Hypergeom	0.471	1144.5
GO:0046685	Target_Hypergeom	0.529	1144.75
GO:0030036	Target_Hypergeom	0.467	1146.75
GO:0071230	Target_Hypergeom	0.477	1147.5
GO:0001568	Target_Hypergeom	0.482	1149.0
GO:0030512	Target_Hypergeom	0.468	1149.75
GO:0030282	Target_Hypergeom	0.471	1152.75
GO:0033590	Target_Hypergeom	0.37	1159.0
GO:0006874	Target_Hypergeom	0.466	1160.25
GO:0010745	Target_Hypergeom	0.504	1160.75
GO:0043068	Target_Hypergeom	0.532	1162.5
GO:0009416	Target_Hypergeom	0.461	1168.75
GO:0071404	Target_Hypergeom	0.442	1170.0
GO:0051894	Target_Hypergeom	0.445	1173.25
GO:0048013	Target_Hypergeom	0.475	1173.25
GO:0090343	Target_Hypergeom	0.536	1173.75
GO:0034613	Target_Hypergeom	0.459	1179.75
GO:0007204	Target_Hypergeom	0.467	1184.5
GO:0022617	Target_Hypergeom	0.465	1184.5
GO:0043407	Target_Hypergeom	0.461	1184.75
GO:0010634	Target_Hypergeom	0.469	1188.0
GO:0042177	Target_Hypergeom	0.489	1188.0
GO:0010755	Target_Hypergeom	0.57	1194.5
GO:0007159	Target_Hypergeom	0.466	1194.75
GO:0030518	Target_Hypergeom	0.518	1198.75
GO:0048568	Target_Hypergeom	0.473	1200.75
GO:0010875	Target_Hypergeom	0.458	1204.0
GO:0032870	Target_Hypergeom	0.452	1207.75
GO:0033033	Target_Hypergeom	0.304	1212.5
GO:0000122	Target_NonCentral	0.197	1216.5
GO:0043067	Target_Hypergeom	0.358	1217.0
GO:0030857	Target_Hypergeom	0.523	1217.5
GO:2001234	Target_Hypergeom	0.472	1222.5
GO:0001892	Target_Hypergeom	0.439	1223.25
GO:0043537	Target_Hypergeom	0.466	1223.5
GO:1901215	Target_Hypergeom	0.455	1225.5
GO:0051491	Target_Hypergeom	0.436	1226.75
GO:0001954	Target_Hypergeom	0.426	1230.75
GO:0007420	Target_Hypergeom	0.441	1237.5
GO:0046697	Target_Hypergeom	0.445	1239.25
GO:0030334	Target_Hypergeom	0.436	1239.5
GO:0071347	Target_Hypergeom	0.463	1239.5
GO:2000045	Target_Hypergeom	0.467	1243.75
GO:0045742	Target_Hypergeom	0.427	1246.0
GO:0060325	Target_Hypergeom	0.418	1247.0
GO:0030198	Target_Hypergeom	0.434	1247.75
GO:0051173	Target_Hypergeom	0.479	1248.5
GO:0060557	Target_Hypergeom	0.479	1248.5
GO:0042149	Target_Hypergeom	0.449	1251.25
GO:0010888	Target_Hypergeom	0.497	1257.75
GO:0014866	Target_Hypergeom	0.481	1258.75
GO:0030168	Target_Hypergeom	0.45	1259.5
GO:0010467	Target_Hypergeom	0.424	1261.75
GO:0048566	Target_Hypergeom	0.473	1262.75
GO:0016310	Target_NonCentral	0.187	1265.0
GO:0030574	Target_Hypergeom	0.464	1269.25
GO:0006935	Target_Hypergeom	0.452	1270.5
GO:2000273	Target_Hypergeom	0.488	1270.75
GO:0010523	Target_Hypergeom	0.329	1271.0
GO:0010632	Target_Hypergeom	0.421	1276.5
GO:0008286	Target_Hypergeom	0.435	1276.75
GO:0042246	Target_Hypergeom	0.435	1277.0
GO:0090398	Target_Hypergeom	0.459	1277.25
GO:0051276	Target_Hypergeom	0.414	1278.0
GO:0010559	Target_Hypergeom	0.48	1278.5
GO:0048469	Target_Hypergeom	0.465	1279.25
GO:0010744	Target_Hypergeom	0.459	1281.5
GO:1990830	Target_Hypergeom	0.442	1282.5
GO:0009749	Target_Hypergeom	0.451	1283.0
GO:0002903	Target_Hypergeom	0.468	1284.25
GO:1905208	Target_Hypergeom	0.577	1286.25
GO:0006582	Target_Hypergeom	0.478	1287.5
GO:0007411	Target_Hypergeom	0.453	1290.5
GO:0032922	Target_Hypergeom	0.443	1292.0
GO:1990248	Target_Hypergeom	0.577	1294.75
GO:0062100	Target_Hypergeom	0.577	1294.75
GO:1905856	Target_Hypergeom	0.577	1294.75
GO:1902253	Target_Hypergeom	0.577	1294.75
GO:0070102	Target_Hypergeom	0.478	1295.0
GO:0051924	Target_Hypergeom	0.421	1300.25
GO:0002573	Target_Hypergeom	0.264	1304.75
GO:0032956	Target_NonCentral	0.191	1309.0
GO:0030593	Target_Hypergeom	0.454	1326.25
GO:0030336	Target_Hypergeom	0.42	1326.5
GO:0060045	Target_Hypergeom	0.414	1327.25
GO:0033598	Target_Hypergeom	0.45	1327.5
GO:0016477	Target_NonCentral	0.18	1330.5
GO:0031647	Target_Hypergeom	0.433	1330.5
GO:0031394	Target_Hypergeom	0.437	1333.0
GO:0042100	Target_Hypergeom	0.435	1336.75
GO:0007267	Target_Hypergeom	0.446	1338.5
GO:0014806	Target_Hypergeom	0.472	1338.75
GO:0060326	Target_Hypergeom	0.421	1339.5
GO:0044346	Target_Hypergeom	0.23	1339.5
GO:1903672	Target_Hypergeom	0.419	1340.25
GO:0001774	Target_Hypergeom	0.425	1342.0
GO:0002040	Target_Hypergeom	0.43	1347.0
GO:0032026	Target_Hypergeom	0.47	1347.25
GO:2000144	Target_Hypergeom	0.407	1352.0
GO:0035767	Target_Hypergeom	0.469	1355.0
GO:0072577	Target_Hypergeom	0.438	1357.75
GO:0032909	Target_Hypergeom	0.284	1358.25
GO:0043392	Target_Hypergeom	0.425	1360.0
GO:0070243	Target_Hypergeom	0.437	1361.0
GO:0030853	Target_Hypergeom	0.452	1361.5
GO:0033574	Target_Hypergeom	0.442	1361.5
GO:0021987	Target_Hypergeom	0.406	1364.0
GO:0035148	Target_Hypergeom	0.481	1364.25
GO:0030182	Target_Hypergeom	0.405	1367.5
GO:0003169	Target_Hypergeom	0.422	1368.25
GO:0033280	Target_Hypergeom	0.467	1370.0
GO:0048384	Target_Hypergeom	0.434	1371.0
GO:0016525	Target_Hypergeom	0.419	1371.5
GO:0035914	Target_Hypergeom	0.44	1372.75
GO:0034393	Target_Hypergeom	0.443	1373.75
GO:0030155	Target_Hypergeom	0.42	1380.5
GO:0045656	Target_Hypergeom	0.43	1381.75
GO:0048812	Target_Hypergeom	0.425	1381.75
GO:0046865	Target_Hypergeom	0.549	1382.75
GO:0003180	Target_Hypergeom	0.432	1383.75
GO:0042157	Target_Hypergeom	0.439	1384.0
GO:0006470	Target_NonCentral	0.158	1384.0
