annotation_id	typeOfAnalysis	p_times	ranking
R-HSA-1257604	Target_NonCentral	0.03	319.0
R-HSA-2262752	Target_NonCentral	0.081	320.0
R-HSA-422475	Target_Hypergeom	0.136	320.5
R-HSA-6811558	Target_Hypergeom	0.196	320.5
R-HSA-372790	Target_Hypergeom	0.139	320.5
R-HSA-5663205	Target_Hypergeom	0.085	323.0
R-HSA-1500931	Target_Hypergeom	0.205	323.75
R-HSA-556833	Target_Hypergeom	0.172	324.0
R-HSA-400253	Target_Hypergeom	0.239	324.25
R-HSA-392499	Target_NonCentral	0.06	324.5
R-HSA-5663205	Target_NonCentral	0.034	326.0
R-HSA-199991	Target_NonCentral	0.081	327.0
R-HSA-69202	Target_Hypergeom	0.257	327.75
R-HSA-8980692	Target_Hypergeom	0.263	329.75
R-HSA-1280215	Target_NonCentral	0.138	331.5
R-HSA-69656	Target_Hypergeom	0.252	335.5
R-HSA-9658195	Target_Hypergeom	0.113	336.0
R-HSA-168898	Target_Hypergeom	0.195	337.25
R-HSA-5688426	Target_Hypergeom	0.166	337.75
R-HSA-400206	Target_NonCentral	0.112	338.0
R-HSA-2894862	Target_Hypergeom	0.216	338.75
R-HSA-2894858	Target_Hypergeom	0.216	338.75
R-HSA-2644606	Target_Hypergeom	0.216	338.75
R-HSA-2644603	Target_Hypergeom	0.216	338.75
R-HSA-2644602	Target_Hypergeom	0.216	338.75
R-HSA-73887	Target_NonCentral	0.114	340.5
R-HSA-193704	Target_Hypergeom	0.209	341.0
R-HSA-3108232	Target_NonCentral	0.068	342.5
R-HSA-5673001	Target_NonCentral	0.046	343.0
R-HSA-5683057	Target_NonCentral	0.036	343.0
R-HSA-5684996	Target_NonCentral	0.043	344.0
R-HSA-597592	Target_Hypergeom	0.073	344.0
R-HSA-194138	Target_NonCentral	0.05	345.0
R-HSA-449147	Target_NonCentral	0.121	345.0
R-HSA-5653656	Target_Hypergeom	0.092	345.0
R-HSA-2990846	Target_NonCentral	0.065	346.0
R-HSA-382551	Target_NonCentral	0.103	346.0
R-HSA-1989781	Target_NonCentral	0.103	346.5
R-HSA-195721	Target_NonCentral	0.04	347.0
R-HSA-1640170	Target_Hypergeom	0.144	347.0
R-HSA-383280	Target_Hypergeom	0.293	349.0
R-HSA-1280218	Target_Hypergeom	0.076	350.5
R-HSA-8980692	Target_NonCentral	0.15	350.5
R-HSA-9013148	Target_NonCentral	0.14	350.5
R-HSA-9006931	Target_NonCentral	0.043	351.5
R-HSA-8853884	Target_Hypergeom	0.225	352.0
R-HSA-195721	Target_Hypergeom	0.083	352.5
R-HSA-2173796	Target_Hypergeom	0.218	353.0
R-HSA-166520	Target_Hypergeom	0.207	353.5
R-HSA-195258	Target_NonCentral	0.051	354.5
R-HSA-9658195	Target_NonCentral	0.038	356.0
R-HSA-4420097	Target_NonCentral	0.055	356.5
R-HSA-202733	Target_NonCentral	0.112	356.5
R-HSA-76005	Target_Hypergeom	0.243	356.5
R-HSA-3700989	Target_NonCentral	0.09	361.0
R-HSA-69278	Target_Hypergeom	0.125	362.0
R-HSA-1474228	Target_Hypergeom	0.172	363.5
R-HSA-199991	Target_Hypergeom	0.081	364.5
R-HSA-9707616	Target_Hypergeom	0.237	365.5
R-HSA-2559582	Target_Hypergeom	0.237	365.5
R-HSA-6798695	Target_Hypergeom	0.102	366.5
R-HSA-2219530	Target_Hypergeom	0.183	366.75
R-HSA-392499	Target_Hypergeom	0.056	367.0
R-HSA-112316	Target_NonCentral	0.1	367.5
R-HSA-195258	Target_Hypergeom	0.091	367.5
R-HSA-1430728	Target_Hypergeom	0.124	369.0
R-HSA-166016	Target_Hypergeom	0.179	369.5
R-HSA-199418	Target_NonCentral	0.044	369.5
R-HSA-168898	Target_NonCentral	0.078	370.0
R-HSA-1500931	Target_NonCentral	0.073	371.0
R-HSA-69206	Target_Hypergeom	0.212	371.5
R-HSA-418594	Target_NonCentral	0.039	372.0
R-HSA-8939211	Target_NonCentral	0.024	374.5
R-HSA-202733	Target_Hypergeom	0.179	374.5
R-HSA-9682385	Target_Hypergeom	0.175	377.0
R-HSA-114608	Target_Hypergeom	0.243	377.75
R-HSA-5357801	Target_NonCentral	0.056	378.5
R-HSA-9013148	Target_Hypergeom	0.202	379.5
R-HSA-2219528	Target_NonCentral	0.036	379.5
R-HSA-6785807	Target_NonCentral	0.102	381.0
R-HSA-3247509	Target_Hypergeom	0.09	382.0
R-HSA-4839726	Target_Hypergeom	0.09	382.0
R-HSA-8934593	Target_Hypergeom	0.255	384.5
R-HSA-5688426	Target_NonCentral	0.038	385.0
R-HSA-204998	Target_Hypergeom	0.192	385.25
R-HSA-1640170	Target_NonCentral	0.08	385.5
R-HSA-8957322	Target_NonCentral	0.134	386.0
R-HSA-6811558	Target_NonCentral	0.043	387.0
R-HSA-157118	Target_NonCentral	0.014	387.0
R-HSA-168164	Target_Hypergeom	0.175	387.0
R-HSA-69242	Target_Hypergeom	0.184	388.0
R-HSA-2682334	Target_Hypergeom	0.113	388.25
R-HSA-2559583	Target_NonCentral	0.049	388.5
R-HSA-446728	Target_Hypergeom	0.159	389.75
R-HSA-109581	Target_NonCentral	0.047	390.0
R-HSA-8878171	Target_NonCentral	0.025	390.5
R-HSA-187037	Target_Hypergeom	0.165	391.5
R-HSA-382551	Target_Hypergeom	0.085	392.5
R-HSA-6806834	Target_Hypergeom	0.15	393.0
R-HSA-166166	Target_Hypergeom	0.168	393.25
R-HSA-937061	Target_Hypergeom	0.168	393.25
R-HSA-193704	Target_NonCentral	0.09	394.0
R-HSA-8957322	Target_Hypergeom	0.187	394.25
R-HSA-2029480	Target_Hypergeom	0.155	396.5
R-HSA-4839726	Target_NonCentral	0.029	397.0
R-HSA-166016	Target_NonCentral	0.068	397.0
R-HSA-3247509	Target_NonCentral	0.029	397.0
R-HSA-2559580	Target_Hypergeom	0.141	399.25
R-HSA-1474228	Target_NonCentral	0.091	400.0
R-HSA-166520	Target_NonCentral	0.07	400.0
R-HSA-69278	Target_NonCentral	0.078	405.0
R-HSA-975155	Target_Hypergeom	0.157	405.5
R-HSA-201681	Target_NonCentral	0.04	405.5
R-HSA-5633007	Target_Hypergeom	0.13	405.75
R-HSA-168181	Target_Hypergeom	0.154	408.0
R-HSA-201681	Target_Hypergeom	0.07	411.5
R-HSA-8856828	Target_Hypergeom	0.097	412.25
R-HSA-168138	Target_Hypergeom	0.144	413.0
R-HSA-500792	Target_NonCentral	0.089	413.5
R-HSA-381426	Target_Hypergeom	0.209	414.0
R-HSA-9009391	Target_NonCentral	0.023	414.0
R-HSA-73894	Target_NonCentral	0.059	415.5
R-HSA-9018519	Target_NonCentral	0.022	417.0
R-HSA-975138	Target_Hypergeom	0.149	417.5
R-HSA-397014	Target_NonCentral	0.071	418.0
R-HSA-381340	Target_NonCentral	0.056	418.5
R-HSA-416476	Target_Hypergeom	0.066	419.0
R-HSA-8878159	Target_NonCentral	0.004	419.5
R-HSA-168188	Target_Hypergeom	0.167	419.75
R-HSA-166058	Target_Hypergeom	0.167	419.75
R-HSA-76005	Target_NonCentral	0.082	420.5
R-HSA-9614085	Target_NonCentral	0.064	421.5
R-HSA-5633007	Target_NonCentral	0.076	421.5
R-HSA-216083	Target_Hypergeom	0.195	422.5
R-HSA-8856828	Target_NonCentral	0.036	423.0
R-HSA-975871	Target_Hypergeom	0.143	423.0
R-HSA-168176	Target_Hypergeom	0.143	423.0
R-HSA-168142	Target_Hypergeom	0.143	423.0
R-HSA-983169	Target_NonCentral	0.039	424.0
R-HSA-418594	Target_Hypergeom	0.04	424.0
R-HSA-181438	Target_Hypergeom	0.164	424.25
R-HSA-168179	Target_Hypergeom	0.164	424.25
R-HSA-1980143	Target_NonCentral	0.046	428.0
R-HSA-187037	Target_NonCentral	0.051	430.0
R-HSA-373760	Target_Hypergeom	0.112	430.0
R-HSA-416476	Target_NonCentral	0.021	430.0
R-HSA-8878166	Target_NonCentral	0.026	430.5
R-HSA-9006936	Target_NonCentral	0.013	430.5
R-HSA-2029480	Target_NonCentral	0.09	431.0
R-HSA-9013404	Target_Hypergeom	0.135	431.25
R-HSA-1474290	Target_Hypergeom	0.16	431.75
R-HSA-2682334	Target_NonCentral	0.038	434.5
R-HSA-9711123	Target_NonCentral	0.045	434.5
R-HSA-9679506	Target_NonCentral	0.046	436.0
R-HSA-983231	Target_NonCentral	0.025	437.0
R-HSA-114608	Target_NonCentral	0.085	438.0
R-HSA-112315	Target_NonCentral	0.05	438.5
R-HSA-983231	Target_Hypergeom	0.069	441.0
R-HSA-453279	Target_NonCentral	0.085	441.5
R-HSA-170834	Target_NonCentral	0.02	442.0
R-HSA-1852241	Target_NonCentral	0.04	442.0
R-HSA-9679506	Target_Hypergeom	0.103	444.5
R-HSA-112316	Target_Hypergeom	0.05	444.5
R-HSA-166166	Target_NonCentral	0.048	444.5
R-HSA-937061	Target_NonCentral	0.048	444.5
R-HSA-400253	Target_NonCentral	0.048	446.0
R-HSA-373760	Target_NonCentral	0.056	447.0
R-HSA-2022090	Target_Hypergeom	0.188	447.0
R-HSA-5689880	Target_Hypergeom	0.095	447.0
R-HSA-168164	Target_NonCentral	0.048	449.5
R-HSA-9013404	Target_NonCentral	0.084	450.0
R-HSA-381426	Target_NonCentral	0.102	452.0
R-HSA-9711123	Target_Hypergeom	0.075	453.5
R-HSA-6806834	Target_NonCentral	0.061	454.0
R-HSA-9664433	Target_NonCentral	0.032	454.5
R-HSA-9662851	Target_NonCentral	0.032	454.5
R-HSA-204998	Target_NonCentral	0.086	454.5
R-HSA-73894	Target_Hypergeom	0.062	455.0
R-HSA-446728	Target_NonCentral	0.05	457.5
R-HSA-1912422	Target_Hypergeom	0.095	458.0
R-HSA-181438	Target_NonCentral	0.051	461.0
R-HSA-168179	Target_NonCentral	0.051	461.0
R-HSA-446203	Target_NonCentral	0.013	466.5
R-HSA-2454202	Target_Hypergeom	0.084	467.5
R-HSA-5689880	Target_NonCentral	0.023	467.5
R-HSA-397014	Target_Hypergeom	0.07	469.5
R-HSA-168188	Target_NonCentral	0.042	469.5
R-HSA-166058	Target_NonCentral	0.042	469.5
R-HSA-8951936	Target_Hypergeom	0.314	471.25
R-HSA-9616222	Target_NonCentral	0.01	472.5
R-HSA-416482	Target_Hypergeom	0.173	473.0
R-HSA-975155	Target_NonCentral	0.038	474.0
R-HSA-8856825	Target_Hypergeom	0.062	474.0
R-HSA-211859	Target_NonCentral	0.091	475.0
R-HSA-373076	Target_NonCentral	0.089	475.5
R-HSA-168181	Target_NonCentral	0.038	475.5
R-HSA-9013026	Target_Hypergeom	0.213	475.5
R-HSA-193648	Target_Hypergeom	0.2	477.0
R-HSA-6807070	Target_Hypergeom	0.066	478.0
R-HSA-1912408	Target_Hypergeom	0.093	478.0
R-HSA-2894858	Target_NonCentral	0.037	478.0
R-HSA-2894862	Target_NonCentral	0.037	478.0
R-HSA-2644606	Target_NonCentral	0.037	478.0
R-HSA-2644602	Target_NonCentral	0.037	478.0
R-HSA-168138	Target_NonCentral	0.041	478.0
R-HSA-2644603	Target_NonCentral	0.037	478.0
R-HSA-2122947	Target_NonCentral	0.032	478.5
R-HSA-201556	Target_Hypergeom	0.151	479.75
R-HSA-2219530	Target_NonCentral	0.029	481.5
R-HSA-5668914	Target_NonCentral	0.048	482.5
R-HSA-69620	Target_Hypergeom	0.105	483.5
R-HSA-9662851	Target_Hypergeom	0.049	484.5
R-HSA-9664433	Target_Hypergeom	0.049	484.5
R-HSA-913531	Target_Hypergeom	0.111	485.0
R-HSA-4090294	Target_Hypergeom	0.23	485.75
R-HSA-111465	Target_Hypergeom	0.187	486.5
R-HSA-196854	Target_Hypergeom	0.11	486.5
R-HSA-2173793	Target_NonCentral	0.008	487.5
R-HSA-9006927	Target_NonCentral	0.021	488.5
R-HSA-8848021	Target_NonCentral	0.021	488.5
R-HSA-500792	Target_Hypergeom	0.06	488.5
R-HSA-69202	Target_NonCentral	0.036	489.0
R-HSA-2559580	Target_NonCentral	0.037	489.0
R-HSA-69656	Target_NonCentral	0.037	490.5
R-HSA-6807070	Target_NonCentral	0.02	491.5
R-HSA-75153	Target_Hypergeom	0.181	491.5
R-HSA-913531	Target_NonCentral	0.089	492.0
R-HSA-71387	Target_NonCentral	0.046	494.5
R-HSA-69242	Target_NonCentral	0.063	499.0
R-HSA-168176	Target_NonCentral	0.035	499.5
R-HSA-168142	Target_NonCentral	0.035	499.5
R-HSA-2559582	Target_NonCentral	0.027	499.5
R-HSA-975871	Target_NonCentral	0.035	499.5
R-HSA-9707616	Target_NonCentral	0.074	499.5
R-HSA-196854	Target_NonCentral	0.075	499.5
R-HSA-69620	Target_NonCentral	0.068	501.5
R-HSA-975138	Target_NonCentral	0.038	504.0
R-HSA-1474290	Target_NonCentral	0.029	506.0
R-HSA-2454202	Target_NonCentral	0.019	508.0
R-HSA-69206	Target_NonCentral	0.07	509.0
R-HSA-8856825	Target_NonCentral	0.017	509.5
R-HSA-983169	Target_Hypergeom	0.026	515.5
R-HSA-69231	Target_NonCentral	0.056	517.0
R-HSA-69236	Target_NonCentral	0.056	517.0
R-HSA-211859	Target_Hypergeom	0.095	517.0
R-HSA-8864260	Target_NonCentral	0.023	518.5
R-HSA-9634638	Target_NonCentral	0.011	524.5
R-HSA-1852241	Target_Hypergeom	0.019	526.5
R-HSA-416482	Target_NonCentral	0.098	526.5
R-HSA-383280	Target_NonCentral	0.064	527.0
R-HSA-216083	Target_NonCentral	0.105	528.5
R-HSA-9709957	Target_NonCentral	0.023	529.5
R-HSA-68886	Target_NonCentral	0.039	534.5
R-HSA-9707564	Target_NonCentral	0.039	539.0
R-HSA-8957275	Target_Hypergeom	0.14	540.75
R-HSA-8943724	Target_Hypergeom	0.143	543.25
R-HSA-9645723	Target_Hypergeom	0.089	544.25
R-HSA-9703465	Target_Hypergeom	0.157	551.25
R-HSA-373076	Target_Hypergeom	0.07	551.5
R-HSA-418346	Target_Hypergeom	0.066	554.0
R-HSA-5621481	Target_NonCentral	0.01	554.5
R-HSA-163685	Target_NonCentral	0.053	555.0
R-HSA-112315	Target_Hypergeom	0.033	555.0
R-HSA-9707564	Target_Hypergeom	0.073	557.0
R-HSA-8953854	Target_NonCentral	0.036	558.0
R-HSA-8957275	Target_NonCentral	0.078	558.0
R-HSA-187577	Target_Hypergeom	0.165	558.5
R-HSA-198725	Target_Hypergeom	0.16	560.0
R-HSA-446203	Target_Hypergeom	0.002	561.0
R-HSA-9013423	Target_NonCentral	0.067	562.5
R-HSA-5668914	Target_Hypergeom	0.043	564.0
R-HSA-5693532	Target_NonCentral	0.048	564.5
R-HSA-5693532	Target_Hypergeom	0.072	567.25
R-HSA-112314	Target_NonCentral	0.039	578.5
R-HSA-446652	Target_Hypergeom	0.077	579.0
R-HSA-9013026	Target_NonCentral	0.1	579.5
R-HSA-69275	Target_NonCentral	0.046	581.5
R-HSA-71387	Target_Hypergeom	0.03	582.5
R-HSA-5621481	Target_Hypergeom	0.033	582.5
R-HSA-9013106	Target_Hypergeom	0.184	584.25
R-HSA-453274	Target_Hypergeom	0.07	584.5
R-HSA-418346	Target_NonCentral	0.036	585.5
R-HSA-2022090	Target_NonCentral	0.025	586.0
R-HSA-948021	Target_NonCentral	0.021	588.5
R-HSA-9013423	Target_Hypergeom	0.114	588.75
R-HSA-1912422	Target_NonCentral	0.008	590.0
R-HSA-453274	Target_NonCentral	0.057	590.5
R-HSA-9687139	Target_NonCentral	0.041	593.0
R-HSA-8986944	Target_Hypergeom	0.115	593.0
R-HSA-69275	Target_Hypergeom	0.057	595.0
R-HSA-162906	Target_NonCentral	0.024	595.5
R-HSA-68886	Target_Hypergeom	0.028	596.0
R-HSA-9675126	Target_NonCentral	0.041	597.0
R-HSA-9661069	Target_NonCentral	0.043	603.5
R-HSA-983168	Target_NonCentral	0.036	603.5
R-HSA-9659787	Target_NonCentral	0.043	603.5
R-HSA-446652	Target_NonCentral	0.044	605.0
R-HSA-450294	Target_Hypergeom	0.114	606.0
R-HSA-9709957	Target_Hypergeom	0.007	610.5
R-HSA-109606	Target_Hypergeom	0.223	611.0
R-HSA-1483257	Target_NonCentral	0.078	611.5
R-HSA-373755	Target_Hypergeom	0.093	615.0
R-HSA-3858494	Target_NonCentral	0.031	616.0
R-HSA-193648	Target_NonCentral	0.093	626.5
R-HSA-9645723	Target_NonCentral	0.028	627.0
R-HSA-163685	Target_Hypergeom	0.063	627.5
R-HSA-9679191	Target_Hypergeom	0.101	633.5
R-HSA-168643	Target_Hypergeom	0.173	640.5
R-HSA-9612973	Target_NonCentral	0.013	642.5
R-HSA-9013106	Target_NonCentral	0.102	647.0
R-HSA-425407	Target_NonCentral	0.016	650.5
R-HSA-198725	Target_NonCentral	0.059	651.5
R-HSA-3000171	Target_Hypergeom	0.186	652.5
R-HSA-448424	Target_Hypergeom	0.097	655.0
R-HSA-75153	Target_NonCentral	0.064	656.5
R-HSA-201722	Target_Hypergeom	0.09	658.75
R-HSA-8953854	Target_Hypergeom	0.022	659.0
R-HSA-9013408	Target_Hypergeom	0.123	659.5
R-HSA-1592230	Target_NonCentral	0.046	661.0
R-HSA-1912408	Target_NonCentral	0.008	661.0
R-HSA-9012852	Target_Hypergeom	0.133	662.5
R-HSA-8978868	Target_NonCentral	0.062	666.0
R-HSA-8986944	Target_NonCentral	0.034	670.5
R-HSA-3858494	Target_Hypergeom	0.046	672.0
R-HSA-9679191	Target_NonCentral	0.024	672.5
R-HSA-5663220	Target_NonCentral	0.031	679.0
R-HSA-8943724	Target_NonCentral	0.013	682.5
R-HSA-5663220	Target_Hypergeom	0.031	688.75
R-HSA-8853884	Target_NonCentral	0.01	691.0
R-HSA-9013408	Target_NonCentral	0.08	700.5
R-HSA-983168	Target_Hypergeom	0.019	701.0
R-HSA-8978868	Target_Hypergeom	0.074	701.5
R-HSA-5674400	Target_Hypergeom	0.175	702.5
R-HSA-948021	Target_Hypergeom	0.01	706.75
R-HSA-1632852	Target_NonCentral	0.015	707.0
R-HSA-6802957	Target_Hypergeom	0.073	707.75
R-HSA-111465	Target_NonCentral	0.058	711.5
R-HSA-112314	Target_Hypergeom	0.029	713.0
R-HSA-162906	Target_Hypergeom	0.015	713.5
R-HSA-187577	Target_NonCentral	0.015	714.5
R-HSA-2173796	Target_NonCentral	0.004	719.0
R-HSA-9682385	Target_NonCentral	0.007	720.0
R-HSA-211945	Target_Hypergeom	0.126	723.5
R-HSA-9664417	Target_Hypergeom	0.098	732.0
R-HSA-3000171	Target_NonCentral	0.075	732.0
R-HSA-9664422	Target_Hypergeom	0.098	732.0
R-HSA-9664407	Target_Hypergeom	0.098	732.0
R-HSA-983705	Target_Hypergeom	0.114	733.25
R-HSA-1483257	Target_Hypergeom	0.056	735.0
R-HSA-1592230	Target_Hypergeom	0.047	736.25
R-HSA-373755	Target_NonCentral	0.026	737.5
R-HSA-211945	Target_NonCentral	0.097	740.0
R-HSA-201722	Target_NonCentral	0.023	741.0
R-HSA-450294	Target_NonCentral	0.018	752.0
R-HSA-201556	Target_NonCentral	0.003	757.5
R-HSA-6806003	Target_Hypergeom	0.16	758.0
R-HSA-448424	Target_NonCentral	0.017	760.5
R-HSA-9612973	Target_Hypergeom	0.011	761.25
R-HSA-5687128	Target_Hypergeom	0.082	764.0
R-HSA-3000178	Target_Hypergeom	0.166	766.0
R-HSA-6802957	Target_NonCentral	0.023	772.5
R-HSA-1227986	Target_Hypergeom	0.133	772.75
R-HSA-168643	Target_NonCentral	0.053	777.5
R-HSA-6791312	Target_Hypergeom	0.219	781.5
R-HSA-1632852	Target_Hypergeom	0.012	783.0
R-HSA-425407	Target_Hypergeom	0.006	783.0
R-HSA-983705	Target_NonCentral	0.06	795.5
R-HSA-9664407	Target_NonCentral	0.038	807.5
R-HSA-9664417	Target_NonCentral	0.038	807.5
R-HSA-9664422	Target_NonCentral	0.038	807.5
R-HSA-1236394	Target_Hypergeom	0.12	810.0
R-HSA-109606	Target_NonCentral	0.051	829.5
R-HSA-71291	Target_NonCentral	0.028	838.0
R-HSA-9012852	Target_NonCentral	0.039	841.0
R-HSA-5687128	Target_NonCentral	0.011	846.0
R-HSA-8934593	Target_NonCentral	0.003	873.0
R-HSA-3928665	Target_Hypergeom	0.13	873.5
R-HSA-1236394	Target_NonCentral	0.016	881.5
R-HSA-877300	Target_Hypergeom	0.142	889.5
R-HSA-4090294	Target_NonCentral	0.039	890.5
R-HSA-2555396	Target_NonCentral	0.045	891.0
R-HSA-68882	Target_NonCentral	0.045	915.0
R-HSA-9703465	Target_NonCentral	0.008	915.0
R-HSA-6806003	Target_NonCentral	0.046	925.5
R-HSA-5693538	Target_Hypergeom	0.061	925.75
R-HSA-5693538	Target_NonCentral	0.055	926.5
R-HSA-5576891	Target_NonCentral	0.042	927.5
R-HSA-1227986	Target_NonCentral	0.029	932.5
R-HSA-2555396	Target_Hypergeom	0.034	937.5
R-HSA-68882	Target_Hypergeom	0.034	955.5
R-HSA-375276	Target_NonCentral	0.096	959.5
R-HSA-211897	Target_Hypergeom	0.145	966.5
R-HSA-6791312	Target_NonCentral	0.063	970.0
R-HSA-5576891	Target_Hypergeom	0.029	975.75
R-HSA-71291	Target_Hypergeom	0.012	977.0
R-HSA-983712	Target_NonCentral	0.048	985.5
R-HSA-375276	Target_Hypergeom	0.092	985.5
R-HSA-3000178	Target_NonCentral	0.065	994.0
R-HSA-211897	Target_NonCentral	0.097	995.5
R-HSA-8951936	Target_NonCentral	0.0	998.0
R-HSA-5674400	Target_NonCentral	0.026	999.0
R-HSA-5693567	Target_Hypergeom	0.059	1036.5
R-HSA-3928665	Target_NonCentral	0.036	1044.5
R-HSA-198933	Target_Hypergeom	0.055	1046.0
R-HSA-9659379	Target_Hypergeom	0.084	1047.75
R-HSA-983712	Target_Hypergeom	0.032	1055.0
R-HSA-198933	Target_NonCentral	0.049	1057.5
R-HSA-5693567	Target_NonCentral	0.051	1061.5
R-HSA-877300	Target_NonCentral	0.081	1112.5
R-HSA-199977	Target_NonCentral	0.025	1134.0
R-HSA-199977	Target_Hypergeom	0.013	1143.0
R-HSA-9659379	Target_NonCentral	0.063	1157.5
R-HSA-1266738	TFs_Hypergeom	0.07	1247.5
