annotation_id	typeOfAnalysis	p_times	ranking
WP4823	Target_Hypergeom	0.594	224.5
WP3941	Target_Hypergeom	0.628	224.75
WP3594	Target_NonCentral	0.131	226.5
WP61	Target_NonCentral	0.076	227.0
WP4258	Target_Hypergeom	0.623	228.0
WP3678	Target_NonCentral	0.104	228.5
WP2874	Target_Hypergeom	0.582	228.75
WP5053	Target_Hypergeom	0.608	229.25
WP3929	Target_NonCentral	0.125	230.0
WP4787	Target_NonCentral	0.103	230.0
WP2118	Target_NonCentral	0.08	230.5
WP366	Target_NonCentral	0.064	231.0
WP4790	Target_Hypergeom	0.612	231.75
WP2583	Target_Hypergeom	0.575	232.25
WP4806	Target_NonCentral	0.09	232.5
WP4698	Target_Hypergeom	0.583	232.5
WP4217	Target_NonCentral	0.135	233.0
WP2507	Target_Hypergeom	0.586	233.75
WP585	Target_NonCentral	0.082	235.0
WP710	Target_NonCentral	0.131	235.0
WP530	Target_NonCentral	0.19	235.0
WP5121	Target_Hypergeom	0.607	235.5
WP3959	Target_Hypergeom	0.535	236.75
WP4874	Target_Hypergeom	0.585	237.25
WP2034	Target_NonCentral	0.14	238.0
WP4534	Target_Hypergeom	0.575	238.0
WP3892	Target_NonCentral	0.089	238.5
WP185	Target_NonCentral	0.073	239.0
WP4919	Target_Hypergeom	0.597	239.75
WP4561	Target_Hypergeom	0.582	239.75
WP382	Target_NonCentral	0.085	241.0
WP262	Target_Hypergeom	0.536	241.5
WP4262	Target_NonCentral	0.131	241.5
WP2815	Target_NonCentral	0.093	242.0
WP2032	Target_NonCentral	0.046	242.5
WP4008	Target_Hypergeom	0.553	243.0
WP4216	Target_NonCentral	0.121	243.0
WP2406	Target_NonCentral	0.048	243.0
WP3845	Target_NonCentral	0.099	243.0
WP1434	Target_Hypergeom	0.528	243.25
WP53	Target_NonCentral	0.145	244.0
WP1403	Target_NonCentral	0.1	244.0
WP4206	Target_Hypergeom	0.55	244.0
WP98	Target_Hypergeom	0.552	244.5
WP4666	Target_NonCentral	0.123	244.5
WP2526	Target_NonCentral	0.095	245.0
WP4542	Target_NonCentral	0.063	245.5
WP516	Target_Hypergeom	0.56	246.0
WP363	Target_NonCentral	0.04	246.0
WP138	Target_NonCentral	0.097	246.0
WP2018	Target_NonCentral	0.091	246.0
WP4538	Target_NonCentral	0.085	247.5
WP2853	Target_NonCentral	0.084	247.5
WP4963	Target_Hypergeom	0.547	248.0
WP3640	Target_NonCentral	0.042	248.0
WP2814	Target_NonCentral	0.086	248.5
WP179	Target_NonCentral	0.253	248.5
WP4932	Target_NonCentral	0.071	249.0
WP4211	Target_Hypergeom	0.55	249.75
WP127	Target_NonCentral	0.03	250.0
WP2848	Target_NonCentral	0.063	250.0
WP4754	Target_NonCentral	0.204	250.0
WP3935	Target_Hypergeom	0.537	250.25
WP5111	Target_Hypergeom	0.535	250.25
WP1591	Target_NonCentral	0.035	250.5
WP4136	Target_NonCentral	0.114	250.5
WP3972	Target_NonCentral	0.084	250.5
WP5122	Target_Hypergeom	0.515	250.5
WP3651	Target_NonCentral	0.05	251.0
WP3931	Target_NonCentral	0.105	251.0
WP399	Target_NonCentral	0.055	251.0
WP2858	Target_NonCentral	0.075	251.5
WP2038	Target_NonCentral	0.044	251.5
WP1742	Target_NonCentral	0.082	252.0
WP4239	Target_Hypergeom	0.53	252.5
WP706	Target_NonCentral	0.088	252.5
WP3599	Target_NonCentral	0.077	252.5
WP2795	Target_Hypergeom	0.53	253.0
WP2857	Target_Hypergeom	0.544	253.0
WP5036	Target_Hypergeom	0.517	253.0
WP2203	Target_NonCentral	0.07	253.0
WP4540	Target_NonCentral	0.065	253.0
WP5098	Target_NonCentral	0.106	253.5
WP1541	Target_NonCentral	0.087	254.0
WP4494	Target_NonCentral	0.16	254.0
WP1984	Target_NonCentral	0.155	254.0
WP2332	Target_NonCentral	0.1	254.5
WP3584	Target_Hypergeom	0.523	255.0
WP4331	Target_NonCentral	0.068	255.0
WP428	Target_NonCentral	0.04	255.0
WP1539	Target_NonCentral	0.064	255.5
WP364	Target_NonCentral	0.15	255.5
WP4239	Target_NonCentral	0.074	256.0
WP4148	Target_NonCentral	0.08	256.0
WP5044	Target_Hypergeom	0.54	256.0
WP474	Target_NonCentral	0.065	256.5
WP4808	Target_NonCentral	0.065	256.5
WP4879	Target_NonCentral	0.073	257.0
WP2637	Target_Hypergeom	0.528	257.0
WP185	Target_Hypergeom	0.515	257.25
WP170	Target_NonCentral	0.084	257.5
WP391	Target_NonCentral	0.118	257.5
WP2406	Target_Hypergeom	0.506	258.0
WP4566	Target_NonCentral	0.066	259.0
WP3658	Target_NonCentral	0.086	259.0
WP51	Target_Hypergeom	0.526	259.5
WP4141	Target_NonCentral	0.051	260.5
WP2806	Target_NonCentral	0.116	260.5
WP5110	Target_NonCentral	0.129	260.5
WP3851	Target_Hypergeom	0.497	260.75
WP3995	Target_NonCentral	0.048	261.0
WP2431	Target_NonCentral	0.124	261.0
WP4342	Target_Hypergeom	0.549	261.0
WP2828	Target_NonCentral	0.046	261.0
WP400	Target_NonCentral	0.031	261.5
WP2817	Target_NonCentral	0.046	262.0
WP4925	Target_NonCentral	0.068	262.0
WP1584	Target_NonCentral	0.065	262.5
WP195	Target_Hypergeom	0.513	263.0
WP4535	Target_Hypergeom	0.5	263.0
WP4298	Target_NonCentral	0.1	264.0
WP3996	Target_NonCentral	0.043	264.5
WP707	Target_NonCentral	0.204	264.5
WP3584	Target_NonCentral	0.056	264.5
WP4018	Target_NonCentral	0.163	265.5
WP4582	Target_NonCentral	0.061	265.5
WP4399	Target_Hypergeom	0.493	265.75
WP1545	Target_Hypergeom	0.503	265.75
WP2864	Target_NonCentral	0.086	266.0
WP3630	Target_Hypergeom	0.492	266.5
WP2643	Target_Hypergeom	0.497	266.75
WP49	Target_NonCentral	0.033	267.0
WP3982	Target_Hypergeom	0.497	267.5
WP3657	Target_NonCentral	0.05	267.5
WP4255	Target_NonCentral	0.097	268.0
WP4823	Target_NonCentral	0.092	268.0
WP3931	Target_Hypergeom	0.473	268.0
WP5124	Target_NonCentral	0.062	269.0
WP2118	Target_Hypergeom	0.47	269.25
WP286	Target_NonCentral	0.06	269.5
WP4875	Target_NonCentral	0.091	269.5
WP268	Target_NonCentral	0.064	269.5
WP98	Target_NonCentral	0.053	269.5
WP3303	Target_NonCentral	0.069	270.0
WP2038	Target_Hypergeom	0.471	270.0
WP3915	Target_Hypergeom	0.467	270.0
WP4585	Target_Hypergeom	0.464	270.5
WP3287	Target_NonCentral	0.03	270.5
WP2516	Target_NonCentral	0.192	271.0
WP2637	Target_NonCentral	0.045	271.0
WP241	Target_NonCentral	0.045	271.5
WP4844	Target_NonCentral	0.061	271.5
WP3945	Target_NonCentral	0.076	272.0
WP5112	Target_Hypergeom	0.48	273.0
WP3527	Target_NonCentral	0.047	274.0
WP5053	Target_NonCentral	0.074	274.0
WP4872	Target_NonCentral	0.062	274.5
WP408	Target_NonCentral	0.031	274.5
WP4204	Target_Hypergeom	0.47	274.75
WP2875	Target_NonCentral	0.115	275.0
WP560	Target_NonCentral	0.045	275.0
WP3942	Target_Hypergeom	0.473	275.0
WP4341	Target_NonCentral	0.05	275.5
WP2839	Target_NonCentral	0.03	276.0
WP4191	Target_Hypergeom	0.42	276.0
WP4205	Target_Hypergeom	0.445	276.25
WP2880	Target_NonCentral	0.035	276.5
WP45	Target_NonCentral	0.213	276.5
WP5046	Target_Hypergeom	0.457	276.75
WP4016	Target_Hypergeom	0.461	277.0
WP5072	Target_Hypergeom	0.465	277.0
WP3	Target_Hypergeom	0.466	277.25
WP2876	Target_NonCentral	0.158	277.5
WP3286	Target_Hypergeom	0.448	278.0
WP4538	Target_Hypergeom	0.441	278.0
WP2447	Target_Hypergeom	0.445	278.25
WP322	Target_NonCentral	0.069	278.5
WP410	Target_NonCentral	0.147	278.5
WP3844	Target_NonCentral	0.062	279.0
WP5122	Target_NonCentral	0.058	279.0
WP3872	Target_NonCentral	0.069	279.0
WP5102	Target_Hypergeom	0.43	279.0
WP4336	Target_Hypergeom	0.457	279.0
WP4884	Target_Hypergeom	0.46	279.25
WP254	Target_NonCentral	0.194	279.5
WP4534	Target_NonCentral	0.045	279.5
WP4206	Target_NonCentral	0.061	279.5
WP4756	Target_NonCentral	0.086	280.0
WP4241	Target_NonCentral	0.077	280.0
WP2882	Target_NonCentral	0.145	280.0
WP2328	Target_NonCentral	0.201	280.0
WP5109	Target_Hypergeom	0.474	280.5
WP4337	Target_Hypergeom	0.448	280.5
WP4336	Target_NonCentral	0.032	281.0
WP5072	Target_NonCentral	0.078	281.0
WP2572	Target_NonCentral	0.036	281.0
WP4321	Target_NonCentral	0.044	281.0
WP581	Target_NonCentral	0.049	281.0
WP5090	Target_NonCentral	0.035	281.0
WP4357	Target_NonCentral	0.045	281.5
WP3844	Target_Hypergeom	0.44	281.75
WP231	Target_NonCentral	0.146	282.0
WP2035	Target_NonCentral	0.043	282.0
WP2853	Target_Hypergeom	0.433	282.5
WP581	Target_Hypergeom	0.46	282.5
WP3680	Target_NonCentral	0.026	282.5
WP4816	Target_NonCentral	0.043	283.0
WP3614	Target_NonCentral	0.153	284.0
WP2363	Target_Hypergeom	0.393	284.5
WP3676	Target_NonCentral	0.045	284.5
WP3668	Target_Hypergeom	0.422	285.0
WP2363	Target_NonCentral	0.031	285.0
WP1946	Target_NonCentral	0.104	285.0
WP12	Target_NonCentral	0.035	285.0
WP4304	Target_Hypergeom	0.448	285.25
WP4549	Target_NonCentral	0.063	285.5
WP673	Target_NonCentral	0.038	286.0
WP3613	Target_NonCentral	0.118	286.5
WP2875	Target_Hypergeom	0.433	286.5
WP4522	Target_NonCentral	0.131	287.0
WP4223	Target_Hypergeom	0.404	287.0
WP4484	Target_NonCentral	0.09	287.0
WP53	Target_Hypergeom	0.445	287.5
WP1982	Target_Hypergeom	0.421	287.5
WP5108	Target_Hypergeom	0.451	288.0
WP2583	Target_NonCentral	0.035	288.0
WP5103	Target_Hypergeom	0.411	288.75
WP4263	Target_NonCentral	0.095	289.0
WP691	Target_NonCentral	0.162	289.5
WP4523	Target_Hypergeom	0.434	289.5
WP2064	Target_NonCentral	0.098	290.0
WP4961	Target_Hypergeom	0.434	290.25
WP2849	Target_NonCentral	0.08	290.5
WP534	Target_NonCentral	0.143	290.5
WP2895	Target_NonCentral	0.027	291.0
WP1533	Target_NonCentral	0.11	291.0
WP4329	Target_Hypergeom	0.453	291.0
WP5108	Target_NonCentral	0.118	292.0
WP5112	Target_NonCentral	0.123	292.0
WP2873	Target_NonCentral	0.07	292.5
WP1589	Target_NonCentral	0.047	293.0
WP2525	Target_NonCentral	0.062	293.0
WP585	Target_Hypergeom	0.412	293.5
WP1544	Target_NonCentral	0.036	293.5
WP4874	Target_NonCentral	0.021	293.5
WP2267	Target_NonCentral	0.109	294.0
WP3668	Target_NonCentral	0.033	294.0
WP2868	Target_Hypergeom	0.445	294.0
WP3996	Target_Hypergeom	0.402	294.25
WP5111	Target_NonCentral	0.093	294.5
WP5066	Target_NonCentral	0.123	294.5
WP384	Target_Hypergeom	0.434	294.75
WP2878	Target_NonCentral	0.128	296.0
WP1591	Target_Hypergeom	0.352	296.0
WP2881	Target_NonCentral	0.066	296.5
WP1449	Target_NonCentral	0.15	296.5
WP3850	Target_NonCentral	0.022	296.5
WP2857	Target_NonCentral	0.052	296.5
WP4842	Target_NonCentral	0.068	297.0
WP1772	Target_NonCentral	0.155	297.5
WP4288	Target_NonCentral	0.041	297.5
WP4790	Target_NonCentral	0.01	297.5
WP1541	Target_Hypergeom	0.382	297.5
WP4707	Target_Hypergeom	0.372	298.0
WP205	Target_NonCentral	0.012	298.5
WP314	Target_NonCentral	0.079	298.5
WP3878	Target_NonCentral	0.067	299.0
WP3617	Target_NonCentral	0.243	299.0
WP2361	Target_NonCentral	0.068	299.5
WP3298	Target_NonCentral	0.11	300.0
WP4950	Target_NonCentral	0.04	300.0
WP322	Target_Hypergeom	0.408	300.25
WP4657	Target_NonCentral	0.038	300.5
WP4861	Target_NonCentral	0.037	300.5
WP195	Target_NonCentral	0.035	301.0
WP4767	Target_NonCentral	0.026	301.0
WP4877	Target_NonCentral	0.036	301.0
WP3613	Target_Hypergeom	0.379	301.5
WP3890	Target_Hypergeom	0.376	301.75
WP696	Target_NonCentral	0.073	302.0
WP3	Target_NonCentral	0.043	302.0
WP313	Target_NonCentral	0.026	302.5
WP2795	Target_NonCentral	0.021	302.5
WP176	Target_NonCentral	0.119	302.5
WP5055	Target_NonCentral	0.14	302.5
WP4698	Target_NonCentral	0.039	303.0
WP4838	Target_NonCentral	0.111	303.0
WP4564	Target_NonCentral	0.01	303.5
WP4535	Target_NonCentral	0.018	303.5
WP4150	Target_NonCentral	0.041	304.0
WP712	Target_NonCentral	0.013	304.0
WP3937	Target_NonCentral	0.157	304.0
WP727	Target_NonCentral	0.043	304.0
WP4479	Target_Hypergeom	0.394	304.5
WP3858	Target_NonCentral	0.049	304.5
WP4880	Target_Hypergeom	0.4	304.75
WP288	Target_NonCentral	0.057	305.0
WP453	Target_NonCentral	0.088	305.0
WP2813	Target_NonCentral	0.008	305.0
WP5102	Target_NonCentral	0.043	305.5
WP4269	Target_NonCentral	0.032	305.5
WP4829	Target_NonCentral	0.03	305.5
WP4300	Target_NonCentral	0.026	307.0
WP2289	Target_Hypergeom	0.38	307.0
WP4223	Target_NonCentral	0.032	307.5
WP4186	Target_Hypergeom	0.401	307.75
WP4685	Target_NonCentral	0.047	308.0
WP4718	Target_NonCentral	0.154	308.0
