annotation_id	typeOfAnalysis	p_times	ranking
R-HSA-8854691	TFs_Hypergeom	0.114	1266.0
R-HSA-9615017	TFs_Hypergeom	0.113	1266.0
R-HSA-5683057	TFs_Hypergeom	0.005	1266.25
R-HSA-1538133	TFs_Hypergeom	0.113	1266.25
R-HSA-5687128	TFs_Hypergeom	0.122	1266.25
R-HSA-451927	TFs_Hypergeom	0.096	1266.5
R-HSA-69242	TFs_Hypergeom	0.035	1266.5
R-HSA-69202	TFs_Hypergeom	0.1	1266.5
R-HSA-1226099	TFs_Hypergeom	0.093	1266.5
R-HSA-9024446	TFs_Hypergeom	0.104	1266.5
R-HSA-9617828	TFs_Hypergeom	0.1	1266.5
R-HSA-525793	TFs_Hypergeom	0.13	1266.5
R-HSA-1368082	TFs_Hypergeom	0.096	1266.5
R-HSA-9614657	TFs_Hypergeom	0.11	1266.5
R-HSA-1362277	TFs_Hypergeom	0.1	1266.5
R-HSA-2454202	TFs_Hypergeom	0.066	1266.5
R-HSA-1839117	TFs_Hypergeom	0.093	1266.5
R-HSA-9020958	TFs_Hypergeom	0.096	1266.5
R-HSA-9658195	TFs_Hypergeom	0.005	1266.5
R-HSA-69656	TFs_Hypergeom	0.1	1266.5
R-HSA-9700206	TFs_Hypergeom	0.101	1266.5
R-HSA-1839124	TFs_Hypergeom	0.093	1266.5
R-HSA-5357801	TFs_Hypergeom	0.009	1266.5
R-HSA-9725370	TFs_Hypergeom	0.101	1266.5
R-HSA-8939902	TFs_Hypergeom	0.105	1266.5
R-HSA-5655302	TFs_Hypergeom	0.093	1266.5
R-HSA-9029569	TFs_Hypergeom	0.087	1266.75
R-HSA-9623433	TFs_Hypergeom	0.087	1266.75
R-HSA-186763	TFs_Hypergeom	0.085	1266.75
R-HSA-6791312	TFs_Hypergeom	0.104	1266.75
R-HSA-5674400	TFs_Hypergeom	0.097	1266.75
R-HSA-446652	TFs_Hypergeom	0.014	1266.75
R-HSA-5607764	TFs_Hypergeom	0.102	1266.75
R-HSA-198693	TFs_Hypergeom	0.097	1266.75
R-HSA-186797	TFs_Hypergeom	0.085	1266.75
R-HSA-5621481	TFs_Hypergeom	0.021	1266.75
R-HSA-3769402	TFs_Hypergeom	0.119	1267.0
R-HSA-9670439	TFs_Hypergeom	0.072	1267.0
R-HSA-9029558	TFs_Hypergeom	0.082	1267.0
R-HSA-982772	TFs_Hypergeom	0.072	1267.0
R-HSA-1834949	TFs_Hypergeom	0.087	1267.0
R-HSA-109581	TFs_Hypergeom	0.029	1267.0
R-HSA-3214847	TFs_Hypergeom	0.014	1267.0
R-HSA-201556	TFs_Hypergeom	0.087	1267.0
R-HSA-5633007	TFs_Hypergeom	0.026	1267.0
R-HSA-9674555	TFs_Hypergeom	0.072	1267.0
R-HSA-1433557	TFs_Hypergeom	0.072	1267.0
R-HSA-8952158	TFs_Hypergeom	0.07	1267.0
R-HSA-9609690	TFs_Hypergeom	0.04	1267.0
R-HSA-211897	TFs_Hypergeom	0.087	1267.0
R-HSA-9609646	TFs_Hypergeom	0.013	1267.0
R-HSA-8951430	TFs_Hypergeom	0.094	1267.0
R-HSA-9711097	TFs_Hypergeom	0.022	1267.0
R-HSA-6796648	TFs_Hypergeom	0.076	1267.0
R-HSA-380994	TFs_Hypergeom	0.122	1267.0
R-HSA-1606322	TFs_Hypergeom	0.075	1267.0
R-HSA-4411364	TFs_Hypergeom	0.094	1267.0
R-HSA-9645723	TFs_Hypergeom	0.063	1267.0
R-HSA-69231	TFs_Hypergeom	0.094	1267.0
R-HSA-109606	TFs_Hypergeom	0.092	1267.0
R-HSA-9669938	TFs_Hypergeom	0.072	1267.0
R-HSA-210745	TFs_Hypergeom	0.13	1267.0
R-HSA-201722	TFs_Hypergeom	0.094	1267.0
R-HSA-69236	TFs_Hypergeom	0.094	1267.0
R-HSA-9725371	TFs_Hypergeom	0.086	1267.0
R-HSA-168928	TFs_Hypergeom	0.075	1267.0
R-HSA-211976	TFs_Hypergeom	0.087	1267.0
R-HSA-381042	TFs_Hypergeom	0.122	1267.0
R-HSA-8941326	TFs_Hypergeom	0.105	1267.0
R-HSA-198753	TFs_Hypergeom	0.067	1267.0
R-HSA-9705462	TFs_Hypergeom	0.072	1267.0
R-HSA-3232118	TFs_Hypergeom	0.113	1267.0
R-HSA-877300	TFs_Hypergeom	0.112	1267.0
R-HSA-211945	TFs_Hypergeom	0.087	1267.0
R-HSA-8985947	TFs_Hypergeom	0.072	1267.0
R-HSA-211859	TFs_Hypergeom	0.005	1267.0
R-HSA-9633012	TFs_Hypergeom	0.094	1267.0
R-HSA-6807505	TFs_Hypergeom	0.109	1267.25
R-HSA-9660826	TFs_Hypergeom	0.051	1267.5
R-HSA-9607240	TFs_Hypergeom	0.06	1267.5
R-HSA-9617629	TFs_Hypergeom	0.056	1267.5
R-HSA-1168372	TFs_Hypergeom	0.081	1267.5
R-HSA-193368	TFs_Hypergeom	0.059	1267.5
R-HSA-6804116	TFs_Hypergeom	0.068	1267.5
R-HSA-1251985	TFs_Hypergeom	0.062	1267.5
R-HSA-3214841	TFs_Hypergeom	0.067	1267.5
R-HSA-139915	TFs_Hypergeom	0.075	1267.5
R-HSA-1362300	TFs_Hypergeom	0.078	1267.5
R-HSA-9675108	TFs_Hypergeom	0.002	1267.5
R-HSA-844456	TFs_Hypergeom	0.051	1267.5
R-HSA-5260271	TFs_Hypergeom	0.051	1267.5
R-HSA-194068	TFs_Hypergeom	0.059	1267.5
R-HSA-8941855	TFs_Hypergeom	0.065	1267.5
R-HSA-8866910	TFs_Hypergeom	0.079	1267.5
R-HSA-114452	TFs_Hypergeom	0.075	1267.5
R-HSA-381183	TFs_Hypergeom	0.091	1267.5
R-HSA-622312	TFs_Hypergeom	0.051	1267.5
R-HSA-192105	TFs_Hypergeom	0.059	1267.5
R-HSA-193807	TFs_Hypergeom	0.059	1267.5
R-HSA-382551	TFs_Hypergeom	0.001	1267.5
R-HSA-1810476	TFs_Hypergeom	0.051	1267.5
R-HSA-2892247	TFs_Hypergeom	0.072	1267.5
R-HSA-453274	TFs_Hypergeom	0.002	1267.5
R-HSA-159418	TFs_Hypergeom	0.059	1267.5
R-HSA-5602358	TFs_Hypergeom	0.051	1267.5
R-HSA-450341	TFs_Hypergeom	0.057	1267.5
R-HSA-1236394	TFs_Hypergeom	0.062	1267.5
R-HSA-8936459	TFs_Hypergeom	0.078	1267.5
R-HSA-9031528	TFs_Hypergeom	0.065	1267.5
R-HSA-6804114	TFs_Hypergeom	0.057	1267.5
R-HSA-5603029	TFs_Hypergeom	0.051	1267.5
R-HSA-1266695	TFs_Hypergeom	0.054	1267.5
R-HSA-381033	TFs_Hypergeom	0.091	1267.5
R-HSA-8984722	TFs_Hypergeom	0.061	1267.5
R-HSA-8848021	TFs_Hypergeom	0.066	1267.5
R-HSA-168643	TFs_Hypergeom	0.051	1267.5
R-HSA-2586552	TFs_Hypergeom	0.054	1267.5
R-HSA-9664424	TFs_Hypergeom	0.051	1267.5
R-HSA-8983432	TFs_Hypergeom	0.054	1267.5
R-HSA-9614399	TFs_Hypergeom	0.056	1267.5
R-HSA-4086398	TFs_Hypergeom	0.07	1267.5
R-HSA-9031525	TFs_Hypergeom	0.065	1267.5
R-HSA-933542	TFs_Hypergeom	0.051	1267.5
R-HSA-9648895	TFs_Hypergeom	0.076	1267.5
R-HSA-2980736	TFs_Hypergeom	0.09	1267.5
R-HSA-445989	TFs_Hypergeom	0.051	1267.5
R-HSA-983705	TFs_Hypergeom	0.047	1267.5
R-HSA-9020702	TFs_Hypergeom	0.051	1267.5
R-HSA-3134963	TFs_Hypergeom	0.051	1267.5
R-HSA-447115	TFs_Hypergeom	0.061	1267.5
R-HSA-2122947	TFs_Hypergeom	0.064	1267.5
R-HSA-1181150	TFs_Hypergeom	0.051	1267.5
R-HSA-1980143	TFs_Hypergeom	0.064	1267.5
R-HSA-448706	TFs_Hypergeom	0.051	1267.5
R-HSA-8866911	TFs_Hypergeom	0.08	1267.5
R-HSA-8986944	TFs_Hypergeom	0.062	1267.5
R-HSA-69205	TFs_Hypergeom	0.08	1267.5
R-HSA-3858494	TFs_Hypergeom	0.02	1267.5
R-HSA-1280218	TFs_Hypergeom	0.003	1267.5
R-HSA-9006927	TFs_Hypergeom	0.066	1267.5
R-HSA-5218859	TFs_Hypergeom	0.068	1267.75
R-HSA-9022707	TFs_Hypergeom	0.05	1267.75
R-HSA-5620971	TFs_Hypergeom	0.068	1267.75
R-HSA-3899300	TFs_Hypergeom	0.059	1267.75
R-HSA-9675126	TFs_Hypergeom	0.052	1268.0
R-HSA-1980145	TFs_Hypergeom	0.046	1268.0
R-HSA-8953750	TFs_Hypergeom	0.056	1268.0
R-HSA-1169410	TFs_Hypergeom	0.044	1268.0
R-HSA-5621575	TFs_Hypergeom	0.049	1268.0
R-HSA-210747	TFs_Hypergeom	0.082	1268.0
R-HSA-9012852	TFs_Hypergeom	0.058	1268.0
R-HSA-9661069	TFs_Hypergeom	0.052	1268.0
R-HSA-8939256	TFs_Hypergeom	0.041	1268.0
R-HSA-8863678	TFs_Hypergeom	0.044	1268.0
R-HSA-9013508	TFs_Hypergeom	0.058	1268.0
R-HSA-195258	TFs_Hypergeom	0.0	1268.0
R-HSA-74158	TFs_Hypergeom	0.088	1268.0
R-HSA-5689896	TFs_Hypergeom	0.042	1268.0
R-HSA-9679506	TFs_Hypergeom	0.013	1268.0
R-HSA-2644603	TFs_Hypergeom	0.046	1268.0
R-HSA-8939245	TFs_Hypergeom	0.062	1268.0
R-HSA-3371497	TFs_Hypergeom	0.058	1268.0
R-HSA-9679191	TFs_Hypergeom	0.055	1268.0
R-HSA-9701898	TFs_Hypergeom	0.05	1268.0
R-HSA-6804759	TFs_Hypergeom	0.069	1268.0
R-HSA-2197563	TFs_Hypergeom	0.046	1268.0
R-HSA-2894862	TFs_Hypergeom	0.046	1268.0
R-HSA-5607761	TFs_Hypergeom	0.053	1268.0
R-HSA-749476	TFs_Hypergeom	0.088	1268.0
R-HSA-9687139	TFs_Hypergeom	0.052	1268.0
R-HSA-8940973	TFs_Hypergeom	0.057	1268.0
R-HSA-6803205	TFs_Hypergeom	0.07	1268.0
R-HSA-1169091	TFs_Hypergeom	0.044	1268.0
R-HSA-2871796	TFs_Hypergeom	0.038	1268.0
R-HSA-111448	TFs_Hypergeom	0.04	1268.0
R-HSA-9716542	TFs_Hypergeom	0.0	1268.0
R-HSA-1169408	TFs_Hypergeom	0.044	1268.0
R-HSA-8862803	TFs_Hypergeom	0.044	1268.0
R-HSA-2894858	TFs_Hypergeom	0.046	1268.0
R-HSA-2644606	TFs_Hypergeom	0.046	1268.0
R-HSA-8931987	TFs_Hypergeom	0.041	1268.0
R-HSA-9659787	TFs_Hypergeom	0.052	1268.0
R-HSA-5633008	TFs_Hypergeom	0.07	1268.0
R-HSA-194315	TFs_Hypergeom	0.0	1268.0
R-HSA-2644602	TFs_Hypergeom	0.046	1268.0
R-HSA-391251	TFs_Hypergeom	0.037	1268.25
R-HSA-6783589	TFs_Hypergeom	0.037	1268.25
R-HSA-199920	TFs_Hypergeom	0.039	1268.25
R-HSA-9632974	TFs_Hypergeom	0.039	1268.25
R-HSA-390466	TFs_Hypergeom	0.037	1268.25
R-HSA-1059683	TFs_Hypergeom	0.037	1268.25
R-HSA-9673767	TFs_Hypergeom	0.037	1268.25
R-HSA-9671555	TFs_Hypergeom	0.037	1268.25
R-HSA-9020956	TFs_Hypergeom	0.037	1268.25
R-HSA-9673770	TFs_Hypergeom	0.037	1268.25
R-HSA-390471	TFs_Hypergeom	0.037	1268.25
R-HSA-69275	TFs_Hypergeom	0.001	1268.5
R-HSA-2032785	TFs_Hypergeom	0.079	1268.5
R-HSA-9664433	TFs_Hypergeom	0.003	1268.5
R-HSA-193692	TFs_Hypergeom	0.033	1268.5
R-HSA-6811558	TFs_Hypergeom	0.038	1268.5
R-HSA-202403	TFs_Hypergeom	0.017	1268.5
R-HSA-427413	TFs_Hypergeom	0.029	1268.5
R-HSA-73864	TFs_Hypergeom	0.029	1268.5
R-HSA-201451	TFs_Hypergeom	0.049	1268.5
R-HSA-1234174	TFs_Hypergeom	0.048	1268.5
R-HSA-112315	TFs_Hypergeom	0.001	1268.5
R-HSA-6804756	TFs_Hypergeom	0.034	1268.5
R-HSA-8849473	TFs_Hypergeom	0.048	1268.5
R-HSA-8951664	TFs_Hypergeom	0.002	1268.5
R-HSA-5676590	TFs_Hypergeom	0.035	1268.5
R-HSA-877312	TFs_Hypergeom	0.02	1268.5
R-HSA-1234158	TFs_Hypergeom	0.048	1268.5
R-HSA-512988	TFs_Hypergeom	0.036	1268.5
R-HSA-5362517	TFs_Hypergeom	0.037	1268.5
R-HSA-9645135	TFs_Hypergeom	0.036	1268.5
R-HSA-388396	TFs_Hypergeom	0.0	1268.5
R-HSA-2025928	TFs_Hypergeom	0.04	1268.5
R-HSA-193639	TFs_Hypergeom	0.033	1268.5
R-HSA-9702518	TFs_Hypergeom	0.036	1268.5
R-HSA-8939246	TFs_Hypergeom	0.033	1268.5
R-HSA-68689	TFs_Hypergeom	0.041	1268.5
R-HSA-3304347	TFs_Hypergeom	0.027	1268.5
R-HSA-8941284	TFs_Hypergeom	0.037	1268.5
R-HSA-418594	TFs_Hypergeom	0.0	1268.5
R-HSA-442720	TFs_Hypergeom	0.023	1268.5
R-HSA-199418	TFs_Hypergeom	0.026	1268.5
R-HSA-2871837	TFs_Hypergeom	0.033	1268.5
R-HSA-111933	TFs_Hypergeom	0.023	1268.5
R-HSA-9006335	TFs_Hypergeom	0.036	1268.5
R-HSA-1234176	TFs_Hypergeom	0.034	1268.5
R-HSA-8939243	TFs_Hypergeom	0.036	1268.5
R-HSA-212165	TFs_Hypergeom	0.007	1268.5
R-HSA-4641265	TFs_Hypergeom	0.054	1268.5
R-HSA-9013695	TFs_Hypergeom	0.036	1268.5
R-HSA-70268	TFs_Hypergeom	0.023	1268.5
R-HSA-422475	TFs_Hypergeom	0.001	1268.5
R-HSA-372790	TFs_Hypergeom	0.0	1268.5
R-HSA-1170546	TFs_Hypergeom	0.036	1268.5
R-HSA-381771	TFs_Hypergeom	0.053	1268.5
R-HSA-400508	TFs_Hypergeom	0.071	1268.5
R-HSA-442755	TFs_Hypergeom	0.023	1268.5
R-HSA-2892245	TFs_Hypergeom	0.054	1268.5
R-HSA-1489509	TFs_Hypergeom	0.023	1268.5
R-HSA-881907	TFs_Hypergeom	0.023	1268.5
R-HSA-375165	TFs_Hypergeom	0.023	1268.5
R-HSA-8869496	TFs_Hypergeom	0.034	1268.5
R-HSA-112043	TFs_Hypergeom	0.023	1268.5
R-HSA-9022702	TFs_Hypergeom	0.023	1268.5
R-HSA-442742	TFs_Hypergeom	0.023	1268.5
R-HSA-5625740	TFs_Hypergeom	0.037	1268.5
R-HSA-210744	TFs_Hypergeom	0.061	1268.5
R-HSA-4755510	TFs_Hypergeom	0.036	1268.5
R-HSA-71406	TFs_Hypergeom	0.023	1268.5
R-HSA-5607763	TFs_Hypergeom	0.04	1268.5
R-HSA-112314	TFs_Hypergeom	0.001	1268.5
R-HSA-8964043	TFs_Hypergeom	0.043	1268.5
R-HSA-111931	TFs_Hypergeom	0.023	1268.5
R-HSA-69306	TFs_Hypergeom	0.029	1268.5
R-HSA-73854	TFs_Hypergeom	0.029	1268.5
R-HSA-9022699	TFs_Hypergeom	0.023	1268.5
R-HSA-1834941	TFs_Hypergeom	0.037	1268.5
R-HSA-3315487	TFs_Hypergeom	0.027	1268.5
R-HSA-113510	TFs_Hypergeom	0.021	1268.5
R-HSA-112316	TFs_Hypergeom	0.0	1268.5
R-HSA-195253	TFs_Hypergeom	0.054	1268.5
R-HSA-9619665	TFs_Hypergeom	0.049	1268.5
R-HSA-2871809	TFs_Hypergeom	0.04	1268.5
R-HSA-111885	TFs_Hypergeom	0.023	1268.5
R-HSA-9707587	TFs_Hypergeom	0.046	1268.5
R-HSA-3304351	TFs_Hypergeom	0.027	1268.5
R-HSA-912694	TFs_Hypergeom	0.039	1268.5
R-HSA-202424	TFs_Hypergeom	0.033	1268.5
R-HSA-76071	TFs_Hypergeom	0.065	1268.5
R-HSA-5668541	TFs_Hypergeom	0.035	1268.5
R-HSA-9662851	TFs_Hypergeom	0.003	1268.5
R-HSA-5625886	TFs_Hypergeom	0.037	1268.5
R-HSA-2173795	TFs_Hypergeom	0.042	1268.5
R-HSA-3304349	TFs_Hypergeom	0.027	1268.5
R-HSA-204174	TFs_Hypergeom	0.023	1268.5
R-HSA-6804754	TFs_Hypergeom	0.032	1268.5
R-HSA-438064	TFs_Hypergeom	0.023	1268.5
R-HSA-9703465	TFs_Hypergeom	0.036	1268.5
R-HSA-6803211	TFs_Hypergeom	0.055	1268.5
R-HSA-8866904	TFs_Hypergeom	0.036	1268.5
R-HSA-2173789	TFs_Hypergeom	0.027	1268.5
R-HSA-2219530	TFs_Hypergeom	0.038	1268.5
R-HSA-9020933	TFs_Hypergeom	0.043	1268.5
R-HSA-8978868	TFs_Hypergeom	0.009	1268.5
R-HSA-5689603	TFs_Hypergeom	0.043	1268.5
R-HSA-8939247	TFs_Hypergeom	0.036	1268.5
R-HSA-111997	TFs_Hypergeom	0.023	1268.5
R-HSA-8951671	TFs_Hypergeom	0.064	1268.5
R-HSA-193704	TFs_Hypergeom	0.033	1268.5
R-HSA-113501	TFs_Hypergeom	0.021	1268.5
R-HSA-1428517	TFs_Hypergeom	0.009	1268.5
R-HSA-8866906	TFs_Hypergeom	0.036	1268.5
R-HSA-8866907	TFs_Hypergeom	0.036	1268.5
R-HSA-6806003	TFs_Hypergeom	0.032	1268.5
R-HSA-9027283	TFs_Hypergeom	0.036	1268.5
R-HSA-69002	TFs_Hypergeom	0.041	1268.5
R-HSA-9664323	TFs_Hypergeom	0.023	1268.5
R-HSA-76046	TFs_Hypergeom	0.065	1268.5
R-HSA-9008059	TFs_Hypergeom	0.031	1268.5
R-HSA-9020558	TFs_Hypergeom	0.036	1268.5
R-HSA-3311021	TFs_Hypergeom	0.027	1268.5
R-HSA-73887	TFs_Hypergeom	0.003	1268.5
R-HSA-112040	TFs_Hypergeom	0.023	1268.5
R-HSA-5628897	TFs_Hypergeom	0.037	1268.5
R-HSA-5250941	TFs_Hypergeom	0.029	1268.5
R-HSA-111932	TFs_Hypergeom	0.023	1268.5
R-HSA-8941333	TFs_Hypergeom	0.033	1268.5
R-HSA-6803204	TFs_Hypergeom	0.055	1268.5
R-HSA-174824	TFs_Hypergeom	0.043	1268.5
R-HSA-1502540	TFs_Hypergeom	0.027	1268.5
R-HSA-73894	TFs_Hypergeom	0.002	1268.5
R-HSA-8877330	TFs_Hypergeom	0.04	1268.5
R-HSA-9660821	TFs_Hypergeom	0.018	1268.5
R-HSA-209560	TFs_Hypergeom	0.033	1268.5
R-HSA-9682385	TFs_Hypergeom	0.036	1268.5
R-HSA-9690406	TFs_Hypergeom	0.073	1268.5
R-HSA-5660668	TFs_Hypergeom	0.033	1268.5
R-HSA-9703648	TFs_Hypergeom	0.036	1268.5
R-HSA-442729	TFs_Hypergeom	0.023	1268.5
R-HSA-9022692	TFs_Hypergeom	0.023	1268.5
R-HSA-6803207	TFs_Hypergeom	0.055	1268.5
R-HSA-200425	TFs_Hypergeom	0.023	1268.5
R-HSA-68867	TFs_Hypergeom	0.041	1268.5
R-HSA-111996	TFs_Hypergeom	0.023	1268.5
R-HSA-8951936	TFs_Hypergeom	0.035	1268.5
R-HSA-416476	TFs_Hypergeom	0.001	1268.5
R-HSA-8941856	TFs_Hypergeom	0.042	1268.5
R-HSA-8866427	TFs_Hypergeom	0.043	1268.5
R-HSA-9013694	TFs_Hypergeom	0.036	1268.5
R-HSA-9664420	TFs_Hypergeom	0.019	1268.75
R-HSA-9723907	TFs_Hypergeom	0.019	1268.75
R-HSA-8852276	TFs_Hypergeom	0.019	1268.75
R-HSA-6804115	TFs_Hypergeom	0.019	1268.75
R-HSA-3270619	TFs_Hypergeom	0.025	1268.75
R-HSA-5693606	TFs_Hypergeom	0.019	1268.75
R-HSA-3134973	TFs_Hypergeom	0.025	1268.75
R-HSA-6804758	TFs_Hypergeom	0.019	1268.75
R-HSA-6811555	TFs_Hypergeom	0.019	1268.75
R-HSA-69541	TFs_Hypergeom	0.019	1268.75
R-HSA-2559586	TFs_Hypergeom	0.019	1268.75
R-HSA-69615	TFs_Hypergeom	0.019	1268.75
R-HSA-918233	TFs_Hypergeom	0.025	1268.75
R-HSA-69473	TFs_Hypergeom	0.019	1268.75
R-HSA-69481	TFs_Hypergeom	0.003	1268.75
R-HSA-69620	TFs_Hypergeom	0.0	1268.75
R-HSA-3134975	TFs_Hypergeom	0.025	1268.75
R-HSA-6804760	TFs_Hypergeom	0.019	1268.75
R-HSA-936964	TFs_Hypergeom	0.025	1268.75
R-HSA-69560	TFs_Hypergeom	0.019	1268.75
R-HSA-5693565	TFs_Hypergeom	0.019	1268.75
R-HSA-2559584	TFs_Hypergeom	0.019	1268.75
R-HSA-936440	TFs_Hypergeom	0.025	1268.75
R-HSA-5693532	TFs_Hypergeom	0.003	1268.75
R-HSA-1606341	TFs_Hypergeom	0.025	1268.75
R-HSA-349425	TFs_Hypergeom	0.019	1268.75
R-HSA-69580	TFs_Hypergeom	0.019	1268.75
R-HSA-6804757	TFs_Hypergeom	0.019	1268.75
R-HSA-9013973	TFs_Hypergeom	0.025	1268.75
R-HSA-9723905	TFs_Hypergeom	0.019	1268.75
R-HSA-69563	TFs_Hypergeom	0.019	1268.75
R-HSA-9673324	TFs_Hypergeom	0.019	1268.75
R-HSA-69895	TFs_Hypergeom	0.019	1268.75
R-HSA-933541	TFs_Hypergeom	0.025	1268.75
R-HSA-3656532	TFs_Hypergeom	0.014	1269.0
R-HSA-9020591	TFs_Hypergeom	0.025	1269.0
R-HSA-9612973	TFs_Hypergeom	0.008	1269.0
R-HSA-549132	TFs_Hypergeom	0.018	1269.0
R-HSA-422085	TFs_Hypergeom	0.019	1269.0
R-HSA-167172	TFs_Hypergeom	0.015	1269.0
R-HSA-198745	TFs_Hypergeom	0.018	1269.0
R-HSA-5653656	TFs_Hypergeom	0.0	1269.0
R-HSA-8939242	TFs_Hypergeom	0.018	1269.0
R-HSA-5663220	TFs_Hypergeom	0.001	1269.0
R-HSA-73776	TFs_Hypergeom	0.015	1269.0
R-HSA-111453	TFs_Hypergeom	0.018	1269.0
R-HSA-2173788	TFs_Hypergeom	0.014	1269.0
R-HSA-9610379	TFs_Hypergeom	0.015	1269.0
R-HSA-674695	TFs_Hypergeom	0.015	1269.0
R-HSA-3214842	TFs_Hypergeom	0.023	1269.0
R-HSA-167161	TFs_Hypergeom	0.015	1269.0
R-HSA-167162	TFs_Hypergeom	0.015	1269.0
R-HSA-4791275	TFs_Hypergeom	0.016	1269.0
R-HSA-211981	TFs_Hypergeom	0.029	1269.0
R-HSA-8857538	TFs_Hypergeom	0.018	1269.0
R-HSA-5696394	TFs_Hypergeom	0.02	1269.0
R-HSA-381038	TFs_Hypergeom	0.02	1269.0
R-HSA-75953	TFs_Hypergeom	0.015	1269.0
R-HSA-8935964	TFs_Hypergeom	0.018	1269.0
R-HSA-162599	TFs_Hypergeom	0.011	1269.0
R-HSA-199991	TFs_Hypergeom	0.0	1269.0
R-HSA-5610783	TFs_Hypergeom	0.022	1269.0
R-HSA-73762	TFs_Hypergeom	0.015	1269.0
R-HSA-76061	TFs_Hypergeom	0.015	1269.0
R-HSA-8941332	TFs_Hypergeom	0.015	1269.0
R-HSA-6806834	TFs_Hypergeom	0.018	1269.0
R-HSA-427359	TFs_Hypergeom	0.015	1269.0
R-HSA-76066	TFs_Hypergeom	0.015	1269.0
R-HSA-8849474	TFs_Hypergeom	0.018	1269.0
R-HSA-8874211	TFs_Hypergeom	0.033	1269.0
R-HSA-5250924	TFs_Hypergeom	0.015	1269.0
R-HSA-73980	TFs_Hypergeom	0.024	1269.0
R-HSA-5358351	TFs_Hypergeom	0.004	1269.0
R-HSA-8951911	TFs_Hypergeom	0.019	1269.0
R-HSA-9646399	TFs_Hypergeom	0.014	1269.0
R-HSA-3304356	TFs_Hypergeom	0.014	1269.0
R-HSA-76042	TFs_Hypergeom	0.015	1269.0
R-HSA-3656534	TFs_Hypergeom	0.014	1269.0
R-HSA-6811438	TFs_Hypergeom	0.022	1269.0
R-HSA-196791	TFs_Hypergeom	0.016	1269.0
R-HSA-8937144	TFs_Hypergeom	0.029	1269.0
R-HSA-5339700	TFs_Hypergeom	0.016	1269.0
R-HSA-8932339	TFs_Hypergeom	0.017	1269.0
R-HSA-3371571	TFs_Hypergeom	0.014	1269.0
R-HSA-9664873	TFs_Hypergeom	0.016	1269.0
R-HSA-400511	TFs_Hypergeom	0.034	1269.0
R-HSA-5635851	TFs_Hypergeom	0.022	1269.0
R-HSA-425366	TFs_Hypergeom	0.018	1269.0
R-HSA-8950505	TFs_Hypergeom	0.025	1269.0
R-HSA-5250913	TFs_Hypergeom	0.015	1269.0
R-HSA-8875791	TFs_Hypergeom	0.018	1269.0
R-HSA-73728	TFs_Hypergeom	0.014	1269.0
R-HSA-156711	TFs_Hypergeom	0.033	1269.0
R-HSA-5696398	TFs_Hypergeom	0.014	1269.0
R-HSA-425407	TFs_Hypergeom	0.0	1269.0
R-HSA-3371556	TFs_Hypergeom	0.014	1269.0
R-HSA-69273	TFs_Hypergeom	0.018	1269.0
R-HSA-5632684	TFs_Hypergeom	0.022	1269.0
R-HSA-6783783	TFs_Hypergeom	0.018	1269.0
R-HSA-3371568	TFs_Hypergeom	0.014	1269.0
R-HSA-549127	TFs_Hypergeom	0.018	1269.0
R-HSA-9708530	TFs_Hypergeom	0.029	1269.0
R-HSA-3371453	TFs_Hypergeom	0.014	1269.0
R-HSA-350054	TFs_Hypergeom	0.023	1269.0
R-HSA-381070	TFs_Hypergeom	0.02	1269.0
R-HSA-9663891	TFs_Hypergeom	0.03	1269.0
R-HSA-162906	TFs_Hypergeom	0.0	1269.0
R-HSA-73863	TFs_Hypergeom	0.015	1269.0
R-HSA-211163	TFs_Hypergeom	0.019	1269.0
R-HSA-8934593	TFs_Hypergeom	0.018	1269.0
R-HSA-8949275	TFs_Hypergeom	0.019	1269.0
R-HSA-5610787	TFs_Hypergeom	0.016	1269.0
R-HSA-5696399	TFs_Hypergeom	0.02	1269.0
R-HSA-162587	TFs_Hypergeom	0.001	1269.0
R-HSA-5684264	TFs_Hypergeom	0.015	1269.0
R-HSA-1632852	TFs_Hypergeom	0.02	1269.0
R-HSA-3214858	TFs_Hypergeom	0.018	1269.0
R-HSA-73779	TFs_Hypergeom	0.015	1269.0
R-HSA-6798695	TFs_Hypergeom	0.0	1269.0
R-HSA-68911	TFs_Hypergeom	0.021	1269.0
R-HSA-3371511	TFs_Hypergeom	0.014	1269.0
R-HSA-9700645	TFs_Hypergeom	0.015	1269.0
R-HSA-3214815	TFs_Hypergeom	0.021	1269.0
R-HSA-8941858	TFs_Hypergeom	0.019	1269.0
R-HSA-73772	TFs_Hypergeom	0.015	1269.0
R-HSA-4551638	TFs_Hypergeom	0.018	1269.0
R-HSA-6811442	TFs_Hypergeom	0.0	1269.0
R-HSA-5683826	TFs_Hypergeom	0.014	1269.0
R-HSA-376176	TFs_Hypergeom	0.003	1269.25
R-HSA-9010553	TFs_Hypergeom	0.01	1269.25
R-HSA-162909	TFs_Hypergeom	0.0	1269.5
R-HSA-5619037	TFs_Hypergeom	0.0	1269.5
R-HSA-168315	TFs_Hypergeom	0.0	1269.5
R-HSA-71403	TFs_Hypergeom	0.0	1269.5
R-HSA-9717264	TFs_Hypergeom	0.0	1269.5
R-HSA-1461957	TFs_Hypergeom	0.0	1269.5
R-HSA-5678771	TFs_Hypergeom	0.0	1269.5
