annotation_id	typeOfAnalysis	p_times	ranking
GO:0014823	Target_Hypergeom	0.985	133.0
GO:0097192	Target_Hypergeom	0.972	133.0
GO:0007169	Target_Hypergeom	0.99	134.0
GO:1904707	Target_Hypergeom	0.986	137.75
GO:0010629	TFs_Hypergeom	0.691	138.5
GO:0043524	Target_Hypergeom	0.977	140.0
GO:0030890	Target_Hypergeom	0.994	140.75
GO:0048511	Target_Hypergeom	0.964	142.5
GO:0007584	Target_Hypergeom	0.982	144.25
GO:0070301	Target_Hypergeom	0.989	147.0
GO:0042981	Target_Hypergeom	0.974	149.0
GO:0030097	Target_Hypergeom	0.994	150.0
GO:0008360	Target_Hypergeom	0.986	151.5
GO:0071560	Target_Hypergeom	0.99	152.0
GO:0043154	Target_Hypergeom	0.97	153.0
GO:0043536	Target_Hypergeom	0.971	153.0
GO:0000079	Target_Hypergeom	0.931	154.5
GO:0033138	Target_Hypergeom	0.99	158.0
GO:0010595	Target_Hypergeom	0.994	158.25
GO:0051384	Target_Hypergeom	0.989	158.25
GO:0030324	Target_Hypergeom	0.985	159.5
GO:1901216	Target_Hypergeom	0.982	164.0
GO:0050729	Target_Hypergeom	0.968	166.0
GO:0007229	Target_Hypergeom	0.982	167.0
GO:0009611	Target_Hypergeom	0.984	170.0
GO:0032757	Target_Hypergeom	0.911	171.0
GO:1902894	Target_Hypergeom	0.959	173.5
GO:0048010	Target_Hypergeom	0.989	173.75
GO:0031100	Target_Hypergeom	0.97	175.0
GO:0048511	TFs_Hypergeom	0.724	178.5
GO:0000165	Target_Hypergeom	0.991	179.5
GO:0007399	Target_Hypergeom	0.974	180.5
GO:0033993	Target_Hypergeom	0.958	180.5
GO:0071310	Target_Hypergeom	0.968	182.25
GO:0071375	Target_Hypergeom	0.968	183.0
GO:0051591	Target_Hypergeom	0.973	184.25
GO:0045930	Target_Hypergeom	0.989	185.0
GO:0001889	TFs_Hypergeom	0.529	189.0
GO:0007275	Target_Hypergeom	0.977	190.0
GO:0045666	TFs_Hypergeom	0.531	192.0
GO:2000811	Target_Hypergeom	0.964	195.75
GO:0030225	Target_Hypergeom	0.962	195.75
GO:0007569	Target_Hypergeom	0.988	198.25
GO:0045785	Target_Hypergeom	0.951	204.0
GO:0043491	Target_Hypergeom	0.955	204.25
GO:0071364	Target_Hypergeom	0.977	204.5
GO:0006979	Target_Hypergeom	0.958	205.0
GO:0032570	Target_Hypergeom	0.942	207.25
GO:0048545	Target_Hypergeom	0.96	210.5
GO:0010718	Target_Hypergeom	0.966	215.75
GO:0043123	Target_Hypergeom	0.934	216.0
GO:0090399	Target_Hypergeom	0.994	216.0
GO:0046718	Target_Hypergeom	0.943	216.25
GO:0120162	Target_Hypergeom	0.953	219.5
GO:0006955	Target_Hypergeom	0.822	220.5
GO:0007010	Target_Hypergeom	0.969	221.5
GO:2001237	Target_Hypergeom	0.946	222.25
GO:0042632	Target_Hypergeom	0.877	223.0
GO:0048662	Target_Hypergeom	0.955	228.25
GO:0042102	Target_Hypergeom	0.914	228.25
GO:0009653	TFs_Hypergeom	0.64	228.5
GO:0070059	Target_Hypergeom	0.976	229.0
GO:0030301	Target_Hypergeom	0.898	229.25
GO:0097191	Target_Hypergeom	0.902	230.25
GO:0071498	Target_Hypergeom	0.972	230.5
GO:0071549	Target_Hypergeom	0.951	231.25
GO:0007049	Target_Hypergeom	0.893	233.5
GO:0045737	Target_Hypergeom	0.973	234.5
GO:0097421	Target_Hypergeom	0.972	235.75
GO:0001701	TFs_Hypergeom	0.721	236.5
GO:1903078	Target_Hypergeom	0.983	244.0
GO:0001836	Target_Hypergeom	0.963	244.25
GO:0001501	Target_Hypergeom	0.932	244.5
GO:0032733	Target_Hypergeom	0.926	245.25
GO:0018105	Target_Hypergeom	0.966	245.5
GO:1903799	Target_Hypergeom	0.993	246.5
GO:0033674	Target_Hypergeom	0.968	248.5
GO:0061419	Target_Hypergeom	0.979	250.0
GO:0065003	Target_Hypergeom	0.958	250.0
GO:0006338	Target_Hypergeom	0.985	251.0
GO:0000086	Target_Hypergeom	0.918	251.25
GO:1902042	Target_Hypergeom	0.958	251.5
GO:0050900	Target_Hypergeom	0.976	253.0
GO:0032729	Target_Hypergeom	0.911	260.0
GO:0032735	Target_Hypergeom	0.912	260.75
GO:0034614	Target_Hypergeom	0.976	261.25
GO:0048844	Target_Hypergeom	0.972	262.25
GO:0030217	Target_Hypergeom	0.957	262.5
GO:0009887	Target_Hypergeom	0.941	264.0
GO:0045599	Target_Hypergeom	0.975	265.25
GO:0051726	TFs_Hypergeom	0.47	267.5
GO:0060252	Target_Hypergeom	0.972	272.5
GO:0031334	Target_Hypergeom	0.95	274.75
GO:0000082	Target_Hypergeom	0.916	275.0
GO:2000352	Target_Hypergeom	0.959	277.25
GO:0010575	Target_Hypergeom	0.92	277.25
GO:0001938	Target_Hypergeom	0.896	279.5
GO:2000379	Target_Hypergeom	0.97	279.75
GO:0006919	Target_Hypergeom	0.914	280.5
GO:1990440	TFs_Hypergeom	0.557	281.0
GO:0010243	Target_Hypergeom	0.994	281.25
GO:0050918	Target_Hypergeom	0.869	283.0
GO:0045944	Target_NonCentral	0.484	283.5
GO:0043552	Target_Hypergeom	0.934	283.75
GO:0009725	Target_Hypergeom	0.912	285.0
GO:0014070	TFs_Hypergeom	0.514	287.0
GO:1900182	Target_Hypergeom	0.936	287.0
GO:0043434	Target_Hypergeom	0.921	287.5
GO:0035994	Target_Hypergeom	0.953	293.0
GO:0032755	Target_Hypergeom	0.896	293.5
GO:1904646	Target_Hypergeom	0.929	294.5
GO:0071320	Target_Hypergeom	0.934	297.5
GO:0008284	TFs_Hypergeom	0.434	298.5
GO:0048870	Target_Hypergeom	0.97	299.25
GO:0010332	Target_Hypergeom	0.917	299.5
GO:0031667	Target_Hypergeom	0.901	300.75
GO:0034097	TFs_Hypergeom	0.458	301.0
GO:0070555	Target_Hypergeom	0.95	301.0
GO:0002062	Target_Hypergeom	0.944	302.25
GO:1901224	Target_Hypergeom	0.896	302.25
GO:0071363	Target_Hypergeom	0.957	302.5
GO:0050728	Target_Hypergeom	0.914	307.0
GO:1902894	TFs_Hypergeom	0.592	307.5
GO:0032743	Target_Hypergeom	0.931	308.25
GO:0043388	Target_Hypergeom	0.944	309.5
GO:0007264	Target_Hypergeom	0.934	312.0
GO:0006974	Target_Hypergeom	0.874	312.0
GO:0032731	Target_Hypergeom	0.898	314.5
GO:0035924	Target_Hypergeom	0.911	315.0
GO:0033209	Target_Hypergeom	0.917	315.25
GO:0001892	TFs_Hypergeom	0.629	315.75
GO:0032722	Target_Hypergeom	0.887	316.0
GO:0045666	Target_Hypergeom	0.959	316.5
GO:0046427	Target_Hypergeom	0.92	318.25
GO:0098586	Target_Hypergeom	0.896	320.25
GO:0071276	Target_Hypergeom	0.962	321.0
GO:0042327	Target_Hypergeom	0.946	326.25
GO:0006351	TFs_Hypergeom	0.468	327.25
GO:0019221	Target_Hypergeom	0.853	328.0
GO:0050727	Target_Hypergeom	0.926	329.5
GO:0090200	Target_Hypergeom	0.908	333.0
GO:0045648	TFs_Hypergeom	0.312	335.0
GO:0051412	Target_Hypergeom	0.939	335.5
GO:0006959	Target_Hypergeom	0.928	336.5
GO:0051781	Target_Hypergeom	0.848	336.5
GO:0010165	Target_Hypergeom	0.948	336.5
GO:0008584	TFs_Hypergeom	0.463	337.0
GO:0043691	Target_Hypergeom	0.779	340.0
GO:0035019	TFs_Hypergeom	0.662	340.25
GO:0060216	TFs_Hypergeom	0.522	340.5
GO:0045931	Target_Hypergeom	0.907	342.0
GO:0010971	Target_Hypergeom	0.877	342.25
GO:0042157	Target_Hypergeom	0.826	343.25
GO:0051402	Target_Hypergeom	0.873	344.0
GO:0030224	Target_Hypergeom	0.944	345.0
GO:0007568	TFs_Hypergeom	0.521	345.0
GO:0030182	TFs_Hypergeom	0.537	346.0
GO:0071346	Target_Hypergeom	0.84	347.0
GO:0060749	Target_Hypergeom	0.942	350.0
GO:0050680	Target_Hypergeom	0.896	350.75
GO:0032740	Target_Hypergeom	0.901	351.0
GO:0045840	Target_Hypergeom	0.868	352.0
GO:0031016	TFs_Hypergeom	0.606	354.0
GO:0031668	Target_Hypergeom	0.961	357.0
GO:0044344	Target_Hypergeom	0.905	361.25
GO:0008202	Target_Hypergeom	0.775	361.5
GO:0048568	TFs_Hypergeom	0.297	362.0
GO:0001503	Target_Hypergeom	0.911	362.0
GO:0001822	Target_Hypergeom	0.898	363.0
GO:0042593	TFs_Hypergeom	0.438	366.0
GO:0007015	Target_Hypergeom	0.94	368.0
GO:0030218	TFs_Hypergeom	0.32	368.5
GO:0030593	Target_Hypergeom	0.803	369.25
GO:0043065	TFs_Hypergeom	0.348	370.0
GO:0051000	Target_Hypergeom	0.95	370.5
GO:0045736	Target_Hypergeom	0.863	371.5
GO:0051091	TFs_Hypergeom	0.423	374.0
GO:0048469	TFs_Hypergeom	0.22	374.75
GO:0045595	TFs_Hypergeom	0.31	377.75
GO:0009887	TFs_Hypergeom	0.454	380.0
GO:0035914	TFs_Hypergeom	0.267	382.0
GO:0032355	TFs_Hypergeom	0.403	384.0
GO:0014065	Target_Hypergeom	0.944	384.0
GO:0070371	Target_Hypergeom	0.897	384.0
GO:0007623	TFs_Hypergeom	0.36	385.5
GO:0021983	TFs_Hypergeom	0.568	385.5
GO:0048009	Target_Hypergeom	0.902	385.75
GO:0042593	Target_Hypergeom	0.913	386.0
GO:0071407	TFs_Hypergeom	0.338	386.5
GO:0009612	TFs_Hypergeom	0.308	387.25
GO:0007159	Target_Hypergeom	0.846	387.5
GO:0001666	TFs_Hypergeom	0.424	391.0
GO:0043066	TFs_Hypergeom	0.215	391.0
GO:0071803	Target_Hypergeom	0.907	394.0
GO:0010744	Target_Hypergeom	0.817	394.5
GO:0032270	Target_Hypergeom	0.874	394.5
GO:0030183	TFs_Hypergeom	0.359	394.75
GO:0032922	TFs_Hypergeom	0.348	396.5
GO:0048701	TFs_Hypergeom	0.184	396.5
GO:0001649	Target_Hypergeom	0.912	397.0
GO:0045444	TFs_Hypergeom	0.291	400.25
GO:0007565	Target_Hypergeom	0.865	400.5
GO:0071773	TFs_Hypergeom	0.19	400.5
GO:0035902	Target_Hypergeom	0.917	401.25
GO:0001822	TFs_Hypergeom	0.369	401.75
GO:0043434	TFs_Hypergeom	0.293	402.0
GO:0070542	Target_Hypergeom	0.89	404.0
GO:0002062	TFs_Hypergeom	0.231	404.0
GO:0007507	TFs_Hypergeom	0.189	405.5
GO:0007566	Target_Hypergeom	0.904	406.0
GO:0046330	Target_Hypergeom	0.9	406.25
GO:0032570	TFs_Hypergeom	0.177	407.0
GO:0007267	Target_Hypergeom	0.804	407.0
GO:0007517	TFs_Hypergeom	0.359	407.5
GO:0001649	TFs_Hypergeom	0.36	408.25
GO:0007259	TFs_Hypergeom	0.168	409.25
GO:0045348	Target_Hypergeom	0.899	409.5
GO:0030097	TFs_Hypergeom	0.278	411.0
GO:0007283	TFs_Hypergeom	0.337	411.0
GO:0045582	Target_Hypergeom	0.892	411.5
GO:0007179	TFs_Hypergeom	0.329	414.25
GO:2000573	Target_Hypergeom	0.95	416.5
GO:0010942	Target_Hypergeom	0.898	417.5
GO:0009749	Target_Hypergeom	0.847	417.5
GO:0060395	Target_Hypergeom	0.924	418.0
GO:0007265	Target_Hypergeom	0.921	418.75
GO:0007411	Target_Hypergeom	0.853	420.0
GO:0042752	Target_Hypergeom	0.846	421.5
GO:0045669	TFs_Hypergeom	0.278	421.5
GO:0007399	TFs_Hypergeom	0.143	423.0
GO:0042307	Target_Hypergeom	0.953	423.5
GO:0048666	TFs_Hypergeom	0.259	423.5
GO:0007595	Target_Hypergeom	0.918	423.75
GO:0090263	Target_Hypergeom	0.935	424.0
GO:0043525	TFs_Hypergeom	0.243	426.25
GO:0035094	Target_Hypergeom	0.902	426.5
GO:0031018	TFs_Hypergeom	0.51	427.0
GO:0042771	Target_Hypergeom	0.887	428.0
GO:0042981	TFs_Hypergeom	0.128	428.0
GO:0035162	TFs_Hypergeom	0.506	428.75
GO:0045597	TFs_Hypergeom	0.212	429.25
GO:0055093	Target_Hypergeom	0.899	429.75
GO:0043433	TFs_Hypergeom	0.304	430.0
GO:0010573	Target_Hypergeom	0.855	430.25
GO:1903800	Target_Hypergeom	0.956	430.25
GO:0010875	Target_Hypergeom	0.859	430.75
GO:0045766	TFs_Hypergeom	0.363	433.0
GO:0006974	TFs_Hypergeom	0.267	434.0
GO:0055088	TFs_Hypergeom	0.22	435.5
GO:0032526	TFs_Hypergeom	0.16	436.5
GO:0001568	Target_Hypergeom	0.878	436.75
GO:0045765	Target_Hypergeom	0.917	436.75
GO:0030509	TFs_Hypergeom	0.241	436.75
GO:0006325	TFs_Hypergeom	0.171	438.0
GO:0009952	TFs_Hypergeom	0.284	438.0
GO:0043433	Target_Hypergeom	0.928	439.0
GO:0060559	Target_Hypergeom	0.848	439.25
GO:0007281	TFs_Hypergeom	0.155	439.5
GO:0035162	Target_Hypergeom	0.815	440.25
GO:0042752	TFs_Hypergeom	0.224	440.25
GO:0048589	Target_Hypergeom	0.922	441.0
GO:0001570	Target_Hypergeom	0.915	441.0
GO:0006915	TFs_Hypergeom	0.122	442.0
GO:1904996	Target_Hypergeom	0.919	442.5
GO:0070141	Target_Hypergeom	0.951	443.0
GO:0090630	Target_Hypergeom	0.864	443.0
GO:0002931	Target_Hypergeom	0.914	443.5
GO:0045165	Target_Hypergeom	0.921	443.5
GO:0031175	Target_Hypergeom	0.919	446.0
GO:0007595	TFs_Hypergeom	0.178	446.25
GO:0001654	TFs_Hypergeom	0.178	447.25
GO:0007049	TFs_Hypergeom	0.11	449.0
GO:0006952	TFs_Hypergeom	0.293	450.5
GO:0060326	Target_Hypergeom	0.838	450.75
GO:0010763	Target_Hypergeom	0.909	451.0
GO:0098586	TFs_Hypergeom	0.181	451.75
GO:0006935	Target_Hypergeom	0.794	452.5
GO:0000165	TFs_Hypergeom	0.266	454.0
GO:0048589	TFs_Hypergeom	0.516	454.25
GO:0030968	TFs_Hypergeom	0.154	454.75
GO:0030325	Target_Hypergeom	0.924	455.5
GO:0045595	Target_Hypergeom	0.877	456.0
GO:0071681	Target_Hypergeom	0.918	456.0
GO:0060395	TFs_Hypergeom	0.194	456.75
GO:0034644	Target_Hypergeom	0.845	457.0
GO:0006338	TFs_Hypergeom	0.246	458.0
GO:0030324	TFs_Hypergeom	0.257	458.75
GO:0045665	TFs_Hypergeom	0.176	459.25
GO:0007165	TFs_Hypergeom	0.048	460.0
GO:0070301	TFs_Hypergeom	0.212	461.25
GO:0070372	Target_Hypergeom	0.919	462.0
GO:0071312	Target_Hypergeom	0.864	462.25
GO:0001657	Target_Hypergeom	0.908	463.0
GO:0071492	Target_Hypergeom	0.848	463.25
GO:0007420	TFs_Hypergeom	0.092	464.0
GO:1990830	TFs_Hypergeom	0.213	464.0
GO:0050679	Target_Hypergeom	0.897	464.75
GO:0003180	TFs_Hypergeom	0.167	465.0
GO:0001525	TFs_Hypergeom	0.102	466.0
GO:0046686	Target_Hypergeom	0.888	466.25
GO:0032147	Target_Hypergeom	0.905	466.5
GO:0071347	Target_Hypergeom	0.828	467.0
GO:0045787	Target_Hypergeom	0.928	467.75
GO:0002326	Target_Hypergeom	0.984	467.75
GO:1901215	Target_Hypergeom	0.844	468.0
GO:0060333	Target_Hypergeom	0.899	468.75
GO:0045727	Target_Hypergeom	0.887	470.25
GO:0071456	TFs_Hypergeom	0.263	470.5
GO:0032870	TFs_Hypergeom	0.181	471.25
GO:0071222	TFs_Hypergeom	0.263	471.25
GO:0006954	TFs_Hypergeom	0.114	472.0
GO:0001501	TFs_Hypergeom	0.262	472.5
GO:0019221	TFs_Hypergeom	0.257	473.0
GO:0001892	Target_Hypergeom	0.861	473.5
GO:0001764	TFs_Hypergeom	0.2	473.75
GO:0007275	TFs_Hypergeom	0.279	474.0
GO:0030879	TFs_Hypergeom	0.196	474.0
GO:0030217	TFs_Hypergeom	0.124	474.25
GO:0032496	TFs_Hypergeom	0.272	475.0
GO:0031667	TFs_Hypergeom	0.209	475.5
GO:0007266	Target_Hypergeom	0.893	476.0
GO:0065003	TFs_Hypergeom	0.262	476.0
GO:0001947	TFs_Hypergeom	0.171	476.25
GO:0010745	Target_Hypergeom	0.853	477.0
GO:0010467	Target_Hypergeom	0.853	477.0
GO:0002520	Target_Hypergeom	0.957	478.25
GO:0006325	Target_Hypergeom	0.861	479.5
GO:0032922	Target_Hypergeom	0.821	481.0
GO:1904645	Target_Hypergeom	0.863	484.5
GO:0006953	Target_Hypergeom	0.808	485.0
GO:0090090	TFs_Hypergeom	0.222	486.0
GO:0097193	Target_Hypergeom	0.842	486.0
GO:0001933	Target_Hypergeom	0.892	487.0
GO:0006977	Target_Hypergeom	0.907	487.25
GO:0008217	Target_Hypergeom	0.819	490.5
GO:0045444	Target_Hypergeom	0.872	491.75
GO:0001541	Target_Hypergeom	0.897	491.75
GO:0007219	TFs_Hypergeom	0.239	493.25
GO:0051216	TFs_Hypergeom	0.171	493.75
GO:0006978	Target_Hypergeom	0.889	494.25
GO:0001658	Target_Hypergeom	0.884	495.25
GO:0030335	TFs_Hypergeom	0.06	496.0
GO:0009611	TFs_Hypergeom	0.171	497.5
GO:0030307	Target_Hypergeom	0.919	498.0
GO:0042104	Target_Hypergeom	0.857	500.0
GO:0050796	Target_Hypergeom	0.874	500.0
GO:0071560	TFs_Hypergeom	0.156	501.5
GO:0044849	Target_Hypergeom	0.882	501.75
GO:1900087	Target_Hypergeom	0.947	502.0
GO:0030855	TFs_Hypergeom	0.16	502.5
GO:0046677	Target_Hypergeom	0.888	502.5
GO:0032869	TFs_Hypergeom	0.2	504.25
GO:0032967	Target_Hypergeom	0.837	504.25
GO:0002639	Target_Hypergeom	0.875	504.75
GO:0002376	TFs_Hypergeom	0.013	505.0
GO:0007166	Target_Hypergeom	0.799	506.0
GO:0007411	TFs_Hypergeom	0.2	506.75
GO:0043407	Target_Hypergeom	0.846	508.25
GO:0006955	TFs_Hypergeom	0.069	515.0
GO:0001503	TFs_Hypergeom	0.203	515.5
GO:0051591	TFs_Hypergeom	0.125	515.5
GO:0038083	Target_Hypergeom	0.877	516.25
GO:0034599	TFs_Hypergeom	0.171	516.5
GO:0050927	Target_Hypergeom	0.859	517.0
GO:0030308	TFs_Hypergeom	0.171	522.5
GO:0016525	TFs_Hypergeom	0.166	523.5
GO:0001568	TFs_Hypergeom	0.156	523.75
GO:0042632	TFs_Hypergeom	0.186	524.5
GO:0003180	Target_Hypergeom	0.838	526.75
GO:0006469	Target_Hypergeom	0.889	527.75
GO:0007173	Target_Hypergeom	0.887	529.75
GO:0043536	TFs_Hypergeom	0.138	530.0
GO:0030900	TFs_Hypergeom	0.171	531.25
GO:0048013	Target_Hypergeom	0.855	531.5
GO:0033574	Target_Hypergeom	0.836	531.75
GO:0002244	Target_Hypergeom	0.863	533.0
GO:0034112	Target_Hypergeom	0.908	533.5
GO:0010507	Target_Hypergeom	0.879	534.25
GO:0016055	TFs_Hypergeom	0.193	537.5
GO:0008283	TFs_Hypergeom	0.171	539.25
GO:0045668	Target_Hypergeom	0.894	539.75
GO:0014911	Target_Hypergeom	0.854	540.0
GO:0010976	Target_Hypergeom	0.887	540.5
GO:0043010	TFs_Hypergeom	0.162	541.0
GO:0030512	Target_Hypergeom	0.883	542.0
GO:0010224	Target_Hypergeom	0.813	542.25
GO:0045725	Target_Hypergeom	0.82	542.5
GO:0030168	Target_Hypergeom	0.854	542.5
GO:1904706	Target_Hypergeom	0.883	543.0
GO:0045860	Target_Hypergeom	0.851	543.25
GO:0042326	Target_Hypergeom	0.753	543.5
GO:0008625	Target_Hypergeom	0.796	545.25
GO:0034383	Target_Hypergeom	0.822	548.0
GO:0006468	TFs_Hypergeom	0.001	549.5
GO:0042113	Target_Hypergeom	0.857	549.5
GO:0006629	TFs_Hypergeom	0.008	550.0
GO:0045087	TFs_Hypergeom	0.006	550.0
GO:0007420	Target_Hypergeom	0.848	550.0
GO:0007517	Target_Hypergeom	0.87	552.0
GO:0035264	TFs_Hypergeom	0.149	555.25
GO:0044772	Target_Hypergeom	0.767	555.5
GO:0002248	Target_Hypergeom	0.787	555.5
GO:0010888	Target_Hypergeom	0.804	555.75
GO:0032930	Target_Hypergeom	0.848	558.5
GO:0071480	Target_Hypergeom	0.827	558.5
GO:0051607	TFs_Hypergeom	0.175	558.5
GO:0009749	TFs_Hypergeom	0.128	559.0
GO:0030198	Target_Hypergeom	0.808	559.0
GO:0050728	TFs_Hypergeom	0.177	559.75
GO:0002042	Target_Hypergeom	0.896	561.25
GO:0010634	Target_Hypergeom	0.863	561.5
GO:0021987	TFs_Hypergeom	0.146	562.0
GO:0007155	Target_NonCentral	0.394	562.5
GO:0043280	Target_Hypergeom	0.838	563.25
GO:0050680	TFs_Hypergeom	0.142	563.75
GO:0035264	Target_Hypergeom	0.89	564.75
GO:0009267	TFs_Hypergeom	0.114	566.25
GO:0071347	TFs_Hypergeom	0.147	567.0
GO:2001234	Target_Hypergeom	0.797	567.75
GO:0044321	Target_Hypergeom	0.83	567.75
GO:0006874	Target_Hypergeom	0.838	568.0
GO:0030574	Target_Hypergeom	0.794	568.75
GO:0090090	Target_Hypergeom	0.881	570.5
GO:0016525	Target_Hypergeom	0.825	571.5
GO:0001932	Target_Hypergeom	0.858	574.0
GO:0045596	TFs_Hypergeom	0.129	575.75
GO:0060041	TFs_Hypergeom	0.118	576.25
GO:0045821	Target_Hypergeom	0.851	577.5
GO:0051491	Target_Hypergeom	0.854	578.0
GO:0008637	Target_Hypergeom	0.825	579.0
GO:0071404	Target_Hypergeom	0.825	580.0
GO:0032469	Target_Hypergeom	0.834	581.75
GO:0030879	Target_Hypergeom	0.765	583.75
GO:0048304	Target_Hypergeom	0.744	583.75
GO:0045599	TFs_Hypergeom	0.125	585.25
GO:0006909	Target_Hypergeom	0.795	589.0
GO:0048538	Target_Hypergeom	0.86	591.5
GO:2000273	Target_Hypergeom	0.829	592.75
GO:0045600	TFs_Hypergeom	0.125	595.5
GO:0071398	Target_Hypergeom	0.798	596.0
GO:0038084	Target_Hypergeom	0.856	596.0
GO:1902219	Target_Hypergeom	0.935	596.25
GO:0070102	Target_Hypergeom	0.831	596.5
GO:0007417	TFs_Hypergeom	0.148	596.5
GO:0000902	Target_Hypergeom	0.864	598.0
GO:0007204	Target_Hypergeom	0.777	600.5
GO:0071392	Target_Hypergeom	0.844	600.5
GO:0002376	Target_Hypergeom	0.692	605.5
GO:0035633	Target_Hypergeom	0.888	605.75
GO:0090263	TFs_Hypergeom	0.136	606.0
GO:0030316	Target_Hypergeom	0.842	607.25
