annotation_id	typeOfAnalysis	p_times	ranking
WP3858	Target_NonCentral	0.045	287.0
WP268	Target_NonCentral	0.049	287.5
WP4534	Target_NonCentral	0.049	288.0
WP5092	Target_NonCentral	0.065	288.0
WP4288	Target_NonCentral	0.046	288.5
WP3872	Target_NonCentral	0.087	289.0
WP4872	Target_NonCentral	0.053	289.0
WP4844	Target_NonCentral	0.061	289.0
WP5083	Target_NonCentral	0.073	289.0
WP2637	Target_NonCentral	0.055	289.0
WP45	Target_NonCentral	0.234	289.0
WP4223	Target_Hypergeom	0.509	289.0
WP673	Target_NonCentral	0.048	289.5
WP2870	Target_NonCentral	0.042	290.0
WP4969	Target_NonCentral	0.037	290.5
WP3890	Target_Hypergeom	0.538	290.5
WP2881	Target_NonCentral	0.081	291.0
WP4880	Target_Hypergeom	0.501	291.0
WP5122	Target_NonCentral	0.073	291.0
WP3850	Target_NonCentral	0.016	291.0
WP536	Target_NonCentral	0.096	291.5
WP3	Target_NonCentral	0.038	291.5
WP5046	Target_Hypergeom	0.516	292.0
WP5108	Target_Hypergeom	0.514	292.25
WP5053	Target_NonCentral	0.067	292.5
WP4522	Target_NonCentral	0.117	293.0
WP5066	Target_NonCentral	0.1	293.0
WP727	Target_Hypergeom	0.49	293.0
WP5049	Target_Hypergeom	0.482	293.5
WP313	Target_NonCentral	0.016	293.5
WP4146	Target_NonCentral	0.11	294.0
WP3612	Target_NonCentral	0.055	294.0
WP4336	Target_Hypergeom	0.521	294.0
WP2447	Target_Hypergeom	0.488	294.25
WP12	Target_Hypergeom	0.491	294.5
WP4747	Target_NonCentral	0.025	294.5
WP1544	Target_NonCentral	0.038	295.0
WP5103	Target_Hypergeom	0.504	295.5
WP5110	Target_NonCentral	0.116	296.0
WP2795	Target_NonCentral	0.03	296.0
WP4874	Target_NonCentral	0.017	296.5
WP615	Target_NonCentral	0.073	296.5
WP2583	Target_NonCentral	0.029	297.0
WP516	Target_NonCentral	0.016	297.0
WP3613	Target_NonCentral	0.103	297.5
WP3859	Target_NonCentral	0.033	297.5
WP4399	Target_Hypergeom	0.549	298.0
WP4535	Target_NonCentral	0.013	298.0
WP5036	Target_NonCentral	0.043	298.0
WP2876	Target_Hypergeom	0.472	298.25
WP4150	Target_NonCentral	0.04	298.5
WP384	Target_NonCentral	0.08	299.0
WP3414	Target_Hypergeom	0.472	299.0
WP3286	Target_Hypergeom	0.475	299.0
WP3298	Target_Hypergeom	0.478	299.0
WP4008	Target_NonCentral	0.033	299.0
WP400	Target_NonCentral	0.018	299.5
WP581	Target_NonCentral	0.057	300.5
WP4698	Target_NonCentral	0.034	300.5
WP4481	Target_NonCentral	0.021	301.0
WP2363	Target_NonCentral	0.041	302.5
WP3865	Target_Hypergeom	0.496	302.5
WP3527	Target_NonCentral	0.038	302.5
WP15	Target_NonCentral	0.079	303.0
WP3925	Target_NonCentral	0.113	303.0
WP5066	Target_Hypergeom	0.452	303.0
WP4321	Target_NonCentral	0.048	303.5
WP727	Target_NonCentral	0.037	304.0
WP262	Target_NonCentral	0.072	304.0
WP1433	Target_NonCentral	0.098	304.5
WP5113	Target_NonCentral	0.039	305.0
WP2840	Target_NonCentral	0.035	305.0
WP1591	Target_Hypergeom	0.439	305.75
WP4950	Target_NonCentral	0.019	306.0
WP4222	Target_NonCentral	0.07	306.0
WP5120	Target_Hypergeom	0.46	306.0
WP4483	Target_NonCentral	0.005	306.5
WP4549	Target_NonCentral	0.05	306.5
WP4148	Target_NonCentral	0.088	306.5
WP4258	Target_NonCentral	0.038	306.5
WP4718	Target_NonCentral	0.133	307.0
WP4877	Target_NonCentral	0.04	307.0
WP2197	Target_Hypergeom	0.442	307.5
WP12	Target_NonCentral	0.034	309.0
WP2857	Target_NonCentral	0.049	309.0
WP5063	Target_NonCentral	0.025	309.5
WP1584	Target_Hypergeom	0.441	309.5
WP4790	Target_NonCentral	0.005	310.0
WP205	Target_NonCentral	0.01	310.0
WP2895	Target_NonCentral	0.033	310.0
WP3945	Target_NonCentral	0.088	310.5
WP3601	Target_NonCentral	0.108	310.5
WP5124	Target_Hypergeom	0.441	311.0
WP4787	Target_Hypergeom	0.439	311.0
WP2361	Target_NonCentral	0.057	311.5
WP4685	Target_NonCentral	0.042	311.5
WP4493	Target_NonCentral	0.019	311.5
WP619	Target_NonCentral	0.187	312.0
WP4861	Target_NonCentral	0.042	312.0
WP528	Target_NonCentral	0.057	313.0
WP2525	Target_NonCentral	0.051	313.0
WP4875	Target_NonCentral	0.073	313.0
WP554	Target_Hypergeom	0.454	313.0
WP4746	Target_Hypergeom	0.437	313.0
WP558	Target_NonCentral	0.078	313.5
WP4883	Target_NonCentral	0.046	313.5
WP1601	Target_NonCentral	0.07	314.0
WP2267	Target_NonCentral	0.111	314.0
WP1995	Target_Hypergeom	0.438	314.25
WP3407	Target_Hypergeom	0.458	314.5
WP3937	Target_NonCentral	0.18	314.5
WP1559	Target_Hypergeom	0.391	315.0
WP4300	Target_NonCentral	0.026	315.0
WP2878	Target_NonCentral	0.133	315.5
WP1589	Target_NonCentral	0.061	315.5
WP2806	Target_Hypergeom	0.446	316.5
WP1991	Target_NonCentral	0.027	316.5
WP1434	Target_NonCentral	0.05	316.5
WP3853	Target_NonCentral	0.084	317.0
WP2447	Target_NonCentral	0.074	317.0
WP2289	Target_Hypergeom	0.451	317.25
WP4767	Target_NonCentral	0.025	317.5
WP5102	Target_NonCentral	0.042	318.0
WP5090	Target_NonCentral	0.019	318.0
WP2868	Target_Hypergeom	0.303	318.5
WP3413	Target_Hypergeom	0.412	319.25
WP3593	Target_NonCentral	0.036	320.0
WP4480	Target_NonCentral	0.019	320.5
WP691	Target_NonCentral	0.212	320.5
WP47	Target_NonCentral	0.068	320.5
WP2363	Target_Hypergeom	0.395	320.5
WP4495	Target_NonCentral	0.017	321.0
WP4211	Target_NonCentral	0.023	321.5
WP430	Target_NonCentral	0.156	321.5
WP4756	Target_Hypergeom	0.409	322.0
WP2643	Target_NonCentral	0.015	322.0
WP4838	Target_NonCentral	0.107	322.5
WP195	Target_NonCentral	0.038	322.5
WP5111	Target_NonCentral	0.077	322.5
WP4884	Target_NonCentral	0.05	323.0
WP4524	Target_Hypergeom	0.426	323.0
WP3851	Target_NonCentral	0.016	323.5
WP3865	Target_NonCentral	0.07	323.5
WP3593	Target_Hypergeom	0.41	323.5
WP3943	Target_Hypergeom	0.372	323.75
WP5112	Target_NonCentral	0.095	324.0
WP4561	Target_NonCentral	0.006	324.0
WP554	Target_NonCentral	0.038	324.5
WP400	Target_Hypergeom	0.373	325.0
WP34	Target_NonCentral	0.024	325.5
WP4919	Target_NonCentral	0.039	326.0
WP4560	Target_NonCentral	0.012	326.0
WP4148	Target_Hypergeom	0.417	326.5
WP4864	Target_NonCentral	0.056	326.5
WP3630	Target_NonCentral	0.023	327.0
WP1530	Target_NonCentral	0.152	327.0
WP4752	Target_NonCentral	0.124	327.0
WP1946	Target_NonCentral	0.141	327.5
WP5065	Target_Hypergeom	0.301	327.5
WP4223	Target_NonCentral	0.027	327.5
WP5097	Target_NonCentral	0.014	327.5
WP2272	Target_Hypergeom	0.369	328.0
WP4707	Target_Hypergeom	0.308	328.0
WP4337	Target_NonCentral	0.022	328.0
WP2456	Target_Hypergeom	0.426	328.5
WP3656	Target_Hypergeom	0.357	328.75
WP3935	Target_NonCentral	0.069	329.0
WP4758	Target_NonCentral	0.05	329.0
WP4313	Target_NonCentral	0.022	329.0
WP3301	Target_NonCentral	0.025	329.0
WP3878	Target_Hypergeom	0.388	329.75
WP4312	Target_Hypergeom	0.355	330.0
WP4585	Target_NonCentral	0.04	330.0
WP2272	Target_NonCentral	0.024	330.0
WP4719	Target_NonCentral	0.028	330.5
WP299	Target_NonCentral	0.15	330.5
WP4877	Target_Hypergeom	0.35	330.5
WP4186	Target_NonCentral	0.04	331.0
WP1545	Target_Hypergeom	0.305	331.0
WP288	Target_NonCentral	0.057	331.5
WP3407	Target_NonCentral	0.032	332.0
WP524	Target_NonCentral	0.026	332.0
WP3926	Target_NonCentral	0.045	332.5
WP2011	Target_NonCentral	0.043	332.5
WP3998	Target_NonCentral	0.029	333.5
WP3413	Target_NonCentral	0.036	334.0
WP3927	Target_Hypergeom	0.345	334.5
WP2112	Target_NonCentral	0.043	334.5
WP558	Target_Hypergeom	0.388	334.75
WP2507	Target_NonCentral	0.08	335.0
WP1982	Target_NonCentral	0.129	335.0
WP4871	Target_NonCentral	0.016	335.5
WP1528	Target_NonCentral	0.016	335.5
WP5033	Target_Hypergeom	0.375	336.25
WP3297	Target_Hypergeom	0.397	336.25
WP5108	Target_NonCentral	0.107	336.5
WP1981	Target_NonCentral	0.203	337.5
WP3959	Target_NonCentral	0.157	338.0
WP534	Target_NonCentral	0.155	338.0
WP2446	Target_NonCentral	0.229	338.5
WP4479	Target_NonCentral	0.069	339.0
WP3969	Target_NonCentral	0.02	340.0
WP1946	Target_Hypergeom	0.381	340.5
WP1991	Target_Hypergeom	0.327	341.0
WP4269	Target_NonCentral	0.018	341.0
WP696	Target_NonCentral	0.079	341.0
WP4312	Target_NonCentral	0.018	341.0
WP4313	Target_Hypergeom	0.299	341.25
WP3927	Target_NonCentral	0.017	341.5
WP4873	Target_Hypergeom	0.379	341.5
WP3527	Target_Hypergeom	0.318	342.0
WP4191	Target_NonCentral	0.009	342.0
WP5120	Target_NonCentral	0.017	342.0
WP4829	Target_NonCentral	0.032	342.5
WP4928	Target_NonCentral	0.0	342.5
WP2436	Target_NonCentral	0.025	343.0
WP5109	Target_NonCentral	0.149	343.5
WP2197	Target_NonCentral	0.012	344.0
WP5090	Target_Hypergeom	0.304	344.0
WP3596	Target_Hypergeom	0.199	344.0
WP5046	Target_NonCentral	0.006	344.5
WP129	Target_NonCentral	0.037	344.5
WP422	Target_NonCentral	0.014	345.0
WP4197	Target_NonCentral	0.21	345.0
WP229	Target_NonCentral	0.104	345.5
WP5044	Target_NonCentral	0.006	345.5
WP272	Target_Hypergeom	0.335	345.75
WP4197	Target_Hypergeom	0.39	345.75
WP3967	Target_Hypergeom	0.328	346.5
WP3286	Target_NonCentral	0.014	346.5
WP404	Target_NonCentral	0.132	346.5
WP4876	Target_Hypergeom	0.32	346.75
WP3591	Target_NonCentral	0.01	347.0
WP2855	Target_NonCentral	0.023	347.0
WP3301	Target_Hypergeom	0.32	347.0
WP3635	Target_NonCentral	0.024	347.5
WP3634	Target_NonCentral	0.024	347.5
WP4830	Target_NonCentral	0.043	347.5
WP3672	Target_NonCentral	0.0	348.0
WP24	Target_NonCentral	0.037	348.0
WP2513	Target_NonCentral	0.015	348.0
WP2874	Target_NonCentral	0.103	348.0
WP4586	Target_NonCentral	0.052	348.5
WP732	Target_NonCentral	0.016	349.0
WP5038	Target_NonCentral	0.013	349.0
WP4657	Target_NonCentral	0.035	349.5
WP4542	Target_Hypergeom	0.314	350.25
WP5065	Target_NonCentral	0.005	352.0
WP35	Target_NonCentral	0.047	352.5
WP3940	Target_NonCentral	0.007	353.0
WP3943	Target_NonCentral	0.002	353.0
WP2035	Target_Hypergeom	0.31	353.0
WP3941	Target_NonCentral	0.01	353.5
WP4629	Target_NonCentral	0.164	353.5
WP1995	Target_NonCentral	0.006	353.5
WP4842	Target_Hypergeom	0.298	353.75
WP4950	Target_Hypergeom	0.294	354.0
WP244	Target_Hypergeom	0.305	354.25
WP4533	Target_NonCentral	0.025	355.0
WP3670	Target_Hypergeom	0.247	355.25
WP3414	Target_NonCentral	0.005	356.0
WP4673	Target_NonCentral	0.008	356.0
WP5103	Target_NonCentral	0.014	357.0
WP167	Target_NonCentral	0.029	357.0
WP5117	Target_NonCentral	0.033	357.5
WP465	Target_NonCentral	0.057	357.5
WP3876	Target_NonCentral	0.033	357.5
WP4949	Target_Hypergeom	0.228	358.0
WP4814	Target_NonCentral	0.037	358.0
WP696	Target_Hypergeom	0.333	359.0
WP4562	Target_NonCentral	0.021	359.0
WP4723	Target_NonCentral	0.064	359.0
WP4577	Target_NonCentral	0.013	360.0
WP2007	Target_NonCentral	0.034	360.0
WP3942	Target_NonCentral	0.201	360.5
WP5121	Target_NonCentral	0.002	361.0
WP4856	Target_NonCentral	0.034	361.0
WP4838	Target_Hypergeom	0.321	361.25
WP2456	Target_NonCentral	0.032	362.0
WP5049	Target_NonCentral	0.14	363.0
WP4961	Target_NonCentral	0.001	363.0
WP501	Target_NonCentral	0.058	363.0
WP4205	Target_NonCentral	0.001	363.0
WP2879	Target_NonCentral	0.045	363.5
WP4558	Target_NonCentral	0.079	363.5
WP3664	Target_NonCentral	0.009	363.5
WP4629	Target_Hypergeom	0.385	364.0
WP4204	Target_NonCentral	0.007	364.5
WP2333	Target_NonCentral	0.057	364.5
WP3679	Target_NonCentral	0.005	365.0
WP5101	Target_NonCentral	0.004	365.0
WP4545	Target_NonCentral	0.125	365.0
WP4562	Target_Hypergeom	0.323	365.5
WP3877	Target_NonCentral	0.025	366.0
WP697	Target_NonCentral	0.115	366.0
WP2291	Target_NonCentral	0.039	366.5
WP2942	Target_NonCentral	0.033	367.0
WP4225	Target_NonCentral	0.038	367.5
WP3981	Target_NonCentral	0.004	367.5
WP4016	Target_NonCentral	0.218	368.0
WP1471	Target_NonCentral	0.009	368.0
WP4559	Target_NonCentral	0.007	368.0
WP272	Target_NonCentral	0.026	368.0
WP3596	Target_NonCentral	0.0	368.0
WP35	Target_Hypergeom	0.258	368.0
WP43	Target_Hypergeom	0.344	368.5
WP4549	Target_Hypergeom	0.256	368.5
WP3877	Target_Hypergeom	0.255	368.75
WP3655	Target_NonCentral	0.054	370.0
WP4846	Target_NonCentral	0.008	371.0
WP3869	Target_NonCentral	0.023	371.0
WP107	Target_NonCentral	0.087	371.0
WP3963	Target_NonCentral	0.119	371.0
WP2854	Target_NonCentral	0.017	371.0
WP4719	Target_Hypergeom	0.236	372.0
WP534	Target_Hypergeom	0.343	372.0
WP4949	Target_NonCentral	0.004	372.5
WP4290	Target_NonCentral	0.173	373.0
WP43	Target_NonCentral	0.113	373.0
WP5033	Target_NonCentral	0.007	373.0
WP697	Target_Hypergeom	0.356	373.0
WP4523	Target_NonCentral	0.102	373.5
WP1531	Target_NonCentral	0.011	373.5
WP3967	Target_NonCentral	0.012	373.5
WP2113	Target_NonCentral	0.105	373.5
WP3926	Target_Hypergeom	0.283	374.75
WP1425	Target_NonCentral	0.065	375.0
WP4352	Target_NonCentral	0.066	375.0
WP2112	Target_Hypergeom	0.267	375.25
WP3930	Target_NonCentral	0.032	375.5
WP4342	Target_NonCentral	0.0	376.0
WP4147	Target_NonCentral	0.018	376.0
WP4147	Target_Hypergeom	0.239	376.25
WP2059	Target_NonCentral	0.017	376.5
WP4190	Target_NonCentral	0.085	376.5
WP3934	Target_NonCentral	0.059	376.5
WP4224	Target_NonCentral	0.023	377.0
WP4304	Target_NonCentral	0.046	377.0
WP4786	Target_NonCentral	0.005	377.0
WP4321	Target_Hypergeom	0.228	377.0
WP229	Target_Hypergeom	0.331	377.25
WP4718	Target_Hypergeom	0.305	377.5
WP4917	Target_NonCentral	0.017	377.5
WP1531	Target_Hypergeom	0.24	377.5
WP4752	Target_Hypergeom	0.36	377.75
WP3933	Target_NonCentral	0.034	378.5
WP4269	Target_Hypergeom	0.198	378.75
WP186	Target_NonCentral	0.013	379.0
WP4721	Target_NonCentral	0.063	379.0
WP3874	Target_NonCentral	0.009	379.0
WP2879	Target_Hypergeom	0.267	379.75
WP2509	Target_NonCentral	0.032	380.0
WP4875	Target_Hypergeom	0.266	380.25
WP5052	Target_NonCentral	0.114	380.5
WP206	Target_NonCentral	0.073	380.5
WP2513	Target_Hypergeom	0.239	381.25
WP2536	Target_Hypergeom	0.0	381.25
WP500	Target_NonCentral	0.025	381.5
WP2289	Target_NonCentral	0.071	381.5
WP3944	Target_NonCentral	0.01	381.5
WP4396	Target_NonCentral	0.019	382.5
WP2868	Target_NonCentral	0.0	382.5
WP4586	Target_Hypergeom	0.282	382.5
WP4873	Target_NonCentral	0.034	382.5
WP26	Target_NonCentral	0.013	383.0
WP22	Target_NonCentral	0.004	383.0
WP1438	Target_Hypergeom	0.0	383.5
WP734	Target_NonCentral	0.002	383.5
WP4906	Target_NonCentral	0.006	384.0
WP5095	Target_NonCentral	0.246	384.0
WP4758	Target_Hypergeom	0.216	384.0
WP3845	Target_Hypergeom	0.222	384.25
WP4537	Target_NonCentral	0.008	384.5
WP3297	Target_NonCentral	0.004	385.0
WP4399	Target_NonCentral	0.0	385.0
WP4724	Target_NonCentral	0.036	385.0
WP3890	Target_NonCentral	0.013	385.0
WP4962	Target_NonCentral	0.007	386.0
WP3849	Target_NonCentral	0.037	386.5
WP1992	Target_Hypergeom	0.175	386.5
WP4912	Target_NonCentral	0.065	387.0
WP4971	Target_NonCentral	0.021	387.0
WP268	Target_Hypergeom	0.224	388.0
WP5119	Target_NonCentral	0.014	388.5
WP550	Target_NonCentral	0.057	389.0
WP4656	Target_NonCentral	0.024	389.0
WP1603	Target_NonCentral	0.031	389.75
WP2884	Target_Hypergeom	0.247	390.0
WP716	Target_NonCentral	0.057	390.0
WP3656	Target_NonCentral	0.003	390.5
WP4582	Target_Hypergeom	0.211	390.5
WP4932	Target_Hypergeom	0.213	391.0
WP5101	Target_Hypergeom	0.16	391.0
WP3965	Target_NonCentral	0.014	392.0
WP3858	Target_Hypergeom	0.203	392.25
WP1604	Target_Hypergeom	0.317	392.25
WP3674	Target_NonCentral	0.007	392.5
WP2636	Target_NonCentral	0.014	393.5
WP2525	Target_Hypergeom	0.241	393.5
WP3591	Target_Hypergeom	0.155	393.75
WP4292	Target_NonCentral	0.015	395.0
WP2253	Target_NonCentral	0.009	395.5
WP5039	TFs_Hypergeom	0.14	395.5
WP4904	Target_NonCentral	0.021	396.0
WP4329	Target_NonCentral	0.051	396.0
WP3915	TFs_Hypergeom	0.021	396.25
WP2366	Target_Hypergeom	0.164	396.25
WP1455	Target_NonCentral	0.007	396.5
WP2884	Target_NonCentral	0.035	397.0
WP691	Target_Hypergeom	0.325	397.0
WP2855	Target_Hypergeom	0.181	397.0
WP5074	Target_NonCentral	0.03	397.0
WP1991	TFs_Hypergeom	0.494	397.25
WP4760	Target_NonCentral	0.01	397.5
WP383	Target_NonCentral	0.018	398.0
WP3670	Target_NonCentral	0.003	399.0
WP4249	Target_NonCentral	0.003	399.0
WP143	Target_NonCentral	0.086	399.0
WP4883	Target_Hypergeom	0.226	399.25
WP3879	Target_NonCentral	0.015	399.5
WP3874	Target_Hypergeom	0.151	399.5
WP2911	Target_NonCentral	0.05	400.0
WP3944	Target_Hypergeom	0.153	400.75
WP3630	TFs_Hypergeom	0.47	401.0
WP4541	TFs_Hypergeom	0.035	401.0
WP4874	TFs_Hypergeom	0.111	401.0
WP4566	Target_Hypergeom	0.189	401.5
WP4539	Target_Hypergeom	0.181	402.0
WP4942	Target_NonCentral	0.0	402.0
WP167	Target_Hypergeom	0.174	402.75
WP3947	Target_Hypergeom	0.139	403.25
WP3971	Target_NonCentral	0.018	403.5
WP2814	TFs_Hypergeom	0.468	403.5
WP288	Target_Hypergeom	0.235	403.75
WP3634	Target_Hypergeom	0.217	404.0
WP2646	Target_Hypergeom	0.203	404.0
WP3635	Target_Hypergeom	0.217	404.0
WP4304	TFs_Hypergeom	0.119	404.25
WP286	TFs_Hypergeom	0.1	404.5
WP5036	TFs_Hypergeom	0.09	404.75
WP5113	TFs_Hypergeom	0.096	404.75
WP3645	Target_NonCentral	0.01	405.0
WP408	TFs_Hypergeom	0.092	405.0
WP2516	TFs_Hypergeom	0.103	405.0
WP391	TFs_Hypergeom	0.095	405.25
WP4767	Target_Hypergeom	0.158	405.5
WP205	TFs_Hypergeom	0.098	405.5
WP2884	TFs_Hypergeom	0.011	405.75
WP2876	TFs_Hypergeom	0.096	406.0
WP195	TFs_Hypergeom	0.08	406.0
WP3617	TFs_Hypergeom	0.1	406.0
WP5050	Target_NonCentral	0.0	406.0
WP2875	TFs_Hypergeom	0.094	406.0
WP3580	Target_NonCentral	0.032	406.0
WP186	Target_Hypergeom	0.209	406.25
WP4906	TFs_Hypergeom	0.106	406.5
WP3414	TFs_Hypergeom	0.099	406.5
WP2036	TFs_Hypergeom	0.108	406.5
WP3286	TFs_Hypergeom	0.087	406.5
WP4321	TFs_Hypergeom	0.09	406.5
WP4814	TFs_Hypergeom	0.399	407.5
WP4842	TFs_Hypergeom	0.12	407.5
WP4269	TFs_Hypergeom	0.458	407.5
WP2881	TFs_Hypergeom	0.435	407.75
WP3299	TFs_Hypergeom	0.387	407.75
WP2261	TFs_Hypergeom	0.091	407.75
WP4814	Target_Hypergeom	0.227	407.75
WP5116	Target_NonCentral	0.012	408.0
WP3947	Target_NonCentral	0.0	408.0
WP3644	Target_NonCentral	0.025	408.5
WP4016	TFs_Hypergeom	0.101	408.5
WP3959	TFs_Hypergeom	0.093	409.0
WP1742	TFs_Hypergeom	0.096	409.0
WP1423	Target_NonCentral	0.007	409.0
WP704	Target_NonCentral	0.019	409.0
WP3924	Target_NonCentral	0.016	409.5
WP3891	Target_NonCentral	0.013	409.5
WP5055	TFs_Hypergeom	0.064	409.75
WP4830	Target_Hypergeom	0.185	409.75
WP5124	TFs_Hypergeom	0.003	409.75
WP2059	TFs_Hypergeom	0.0	409.75
WP3853	Target_Hypergeom	0.227	409.75
WP2533	Target_NonCentral	0.025	410.0
WP3982	Target_NonCentral	0.105	410.0
WP4524	Target_NonCentral	0.005	410.0
WP3299	Target_Hypergeom	0.104	410.5
WP4320	TFs_Hypergeom	0.096	410.5
WP3945	Target_Hypergeom	0.192	410.75
WP4389	Target_NonCentral	0.03	411.0
WP3613	TFs_Hypergeom	0.088	411.0
WP313	TFs_Hypergeom	0.055	411.25
WP4298	TFs_Hypergeom	0.072	411.5
WP299	TFs_Hypergeom	0.098	411.5
WP4925	TFs_Hypergeom	0.088	411.75
WP1528	TFs_Hypergeom	0.061	411.75
WP4928	TFs_Hypergeom	0.199	412.0
WP496	Target_NonCentral	0.041	412.0
WP3927	TFs_Hypergeom	0.07	412.0
WP1545	TFs_Hypergeom	0.063	412.0
WP4564	TFs_Hypergeom	0.059	412.0
WP1530	TFs_Hypergeom	0.063	412.0
WP707	TFs_Hypergeom	0.063	412.0
WP4565	TFs_Hypergeom	0.059	412.0
WP2815	TFs_Hypergeom	0.383	412.25
WP1772	TFs_Hypergeom	0.06	412.5
WP3680	TFs_Hypergeom	0.064	412.5
WP176	TFs_Hypergeom	0.063	412.5
WP4970	TFs_Hypergeom	0.067	412.5
WP4559	TFs_Hypergeom	0.065	412.5
WP4259	Target_NonCentral	0.011	412.5
WP3679	Target_Hypergeom	0.094	413.0
WP3938	Target_Hypergeom	0.181	413.0
WP3863	TFs_Hypergeom	0.068	413.0
WP4337	TFs_Hypergeom	0.15	413.0
WP4136	TFs_Hypergeom	0.048	413.0
WP3668	TFs_Hypergeom	0.059	413.0
WP4961	TFs_Hypergeom	0.048	413.0
WP410	TFs_Hypergeom	0.062	413.25
WP22	TFs_Hypergeom	0.078	413.5
WP4141	TFs_Hypergeom	0.06	413.5
WP581	TFs_Hypergeom	0.057	413.5
WP4946	Target_NonCentral	0.243	413.5
WP3893	TFs_Hypergeom	0.095	413.75
WP231	TFs_Hypergeom	0.069	414.0
WP4589	Target_NonCentral	0.022	414.0
WP1455	Target_Hypergeom	0.11	414.0
WP466	Target_Hypergeom	0.367	414.0
WP3298	TFs_Hypergeom	0.062	414.5
WP4504	Target_NonCentral	0.008	414.5
WP3658	TFs_Hypergeom	0.067	414.5
WP4877	TFs_Hypergeom	0.062	414.75
WP3859	TFs_Hypergeom	0.102	415.0
WP3678	TFs_Hypergeom	0.157	415.0
WP438	Target_NonCentral	0.046	415.0
WP2596	Target_NonCentral	0.099	415.0
WP699	Target_NonCentral	0.013	415.0
WP4018	TFs_Hypergeom	0.067	415.25
WP4912	TFs_Hypergeom	0.074	415.5
WP4868	TFs_Hypergeom	0.074	415.5
WP2878	TFs_Hypergeom	0.066	415.75
WP4655	Target_Hypergeom	0.272	416.0
WP5066	TFs_Hypergeom	0.056	416.5
WP3657	TFs_Hypergeom	0.066	416.5
WP732	TFs_Hypergeom	0.058	416.5
WP4197	TFs_Hypergeom	0.06	416.5
WP1601	Target_Hypergeom	0.189	416.5
WP4872	Target_Hypergeom	0.146	416.75
WP3945	TFs_Hypergeom	0.07	417.0
WP3942	TFs_Hypergeom	0.063	417.0
WP4496	TFs_Hypergeom	0.023	417.5
WP4919	TFs_Hypergeom	0.302	417.5
WP4008	TFs_Hypergeom	0.039	417.5
WP5044	TFs_Hypergeom	0.059	417.5
WP2011	TFs_Hypergeom	0.074	417.75
WP357	Target_NonCentral	0.08	418.0
WP4707	Target_NonCentral	0.0	418.0
WP1533	TFs_Hypergeom	0.044	418.0
WP3612	TFs_Hypergeom	0.03	418.0
WP15	TFs_Hypergeom	0.044	418.0
WP262	TFs_Hypergeom	0.044	418.0
WP4829	TFs_Hypergeom	0.04	418.0
WP2249	TFs_Hypergeom	0.036	418.25
WP3	TFs_Hypergeom	0.274	418.5
WP702	Target_NonCentral	0.125	418.5
WP531	Target_NonCentral	0.154	418.5
WP4655	TFs_Hypergeom	0.029	418.5
WP5038	TFs_Hypergeom	0.038	418.5
WP4357	TFs_Hypergeom	0.038	418.5
WP5072	TFs_Hypergeom	0.022	418.5
WP4561	TFs_Hypergeom	0.028	418.5
WP4562	TFs_Hypergeom	0.296	418.5
WP3865	TFs_Hypergeom	0.029	418.5
WP4806	TFs_Hypergeom	0.04	418.5
WP4718	TFs_Hypergeom	0.06	418.5
WP4205	TFs_Hypergeom	0.026	419.0
WP2828	TFs_Hypergeom	0.031	419.0
WP3876	TFs_Hypergeom	0.333	419.0
WP1544	TFs_Hypergeom	0.033	419.0
WP5092	TFs_Hypergeom	0.03	419.0
WP4495	TFs_Hypergeom	0.303	419.0
WP3926	TFs_Hypergeom	0.304	419.25
WP4206	TFs_Hypergeom	0.04	419.25
WP1425	TFs_Hypergeom	0.331	419.5
WP698	Target_NonCentral	0.126	419.5
WP2366	Target_NonCentral	0.0	420.0
WP3640	TFs_Hypergeom	0.036	420.0
WP5063	TFs_Hypergeom	0.256	420.0
WP2118	TFs_Hypergeom	0.034	420.75
WP98	TFs_Hypergeom	0.047	421.0
WP2113	TFs_Hypergeom	0.301	421.0
WP4533	TFs_Hypergeom	0.076	421.0
WP4558	TFs_Hypergeom	0.036	421.0
WP4868	Target_Hypergeom	0.285	421.0
WP4534	TFs_Hypergeom	0.036	421.0
WP3614	TFs_Hypergeom	0.036	421.0
WP4932	TFs_Hypergeom	0.025	421.0
WP4537	TFs_Hypergeom	0.038	421.0
WP5103	TFs_Hypergeom	0.032	421.5
WP2795	TFs_Hypergeom	0.038	421.5
WP4352	TFs_Hypergeom	0.001	421.5
WP1992	Target_NonCentral	0.004	421.5
WP4389	Target_Hypergeom	0.177	421.5
WP2864	TFs_Hypergeom	0.029	421.75
WP3844	TFs_Hypergeom	0.029	421.75
WP368	Target_NonCentral	0.031	422.0
WP4876	Target_NonCentral	0.064	422.0
WP1471	Target_Hypergeom	0.098	422.0
WP4312	TFs_Hypergeom	0.038	422.0
WP3971	TFs_Hypergeom	0.039	422.0
WP1539	TFs_Hypergeom	0.047	422.0
WP4300	TFs_Hypergeom	0.037	422.0
WP4698	TFs_Hypergeom	0.032	422.0
WP2846	Target_Hypergeom	0.205	422.25
WP3408	Target_Hypergeom	0.205	422.25
WP1403	TFs_Hypergeom	0.034	422.25
WP4725	Target_NonCentral	0.007	422.5
WP4286	TFs_Hypergeom	0.045	422.5
WP3301	TFs_Hypergeom	0.221	422.5
WP4823	TFs_Hypergeom	0.035	422.5
WP4560	TFs_Hypergeom	0.035	422.5
