annotation_id	typeOfAnalysis	p_times	ranking
hsa05211	Target_NonCentral	0.038	148.5
hsa05030	Target_NonCentral	0.049	149.0
hsa05207	Target_NonCentral	0.071	149.0
hsa05418	Target_NonCentral	0.066	149.0
hsa04660	Target_NonCentral	0.077	149.0
hsa04066	Target_NonCentral	0.027	149.0
hsa04714	Target_NonCentral	0.016	149.0
hsa04658	Target_NonCentral	0.103	150.0
hsa05032	Target_NonCentral	0.041	150.0
hsa05218	Target_NonCentral	0.038	150.0
hsa05022	Target_NonCentral	0.057	150.0
hsa05120	Target_NonCentral	0.027	150.0
hsa05171	Target_Hypergeom	0.322	150.0
hsa04260	Target_NonCentral	0.051	150.5
hsa04621	Target_NonCentral	0.103	150.5
hsa04213	Target_Hypergeom	0.217	151.0
hsa03320	Target_NonCentral	0.122	151.5
hsa05031	Target_Hypergeom	0.14	151.5
hsa04360	Target_Hypergeom	0.208	151.5
hsa04340	Target_Hypergeom	0.172	152.0
hsa05164	Target_NonCentral	0.183	152.0
hsa04141	Target_NonCentral	0.042	152.0
hsa04960	Target_Hypergeom	0.141	152.25
hsa05020	Target_NonCentral	0.02	152.5
hsa00564	Target_NonCentral	0.056	152.5
hsa04514	Target_Hypergeom	0.199	153.0
hsa04726	Target_NonCentral	0.02	153.0
hsa04933	Target_NonCentral	0.102	153.0
hsa04666	Target_Hypergeom	0.177	153.0
hsa04961	Target_Hypergeom	0.185	153.0
hsa04512	Target_Hypergeom	0.204	153.5
hsa04915	Target_NonCentral	0.061	154.0
hsa01524	Target_NonCentral	0.061	154.0
hsa04922	Target_Hypergeom	0.136	154.0
hsa04270	Target_Hypergeom	0.16	154.0
hsa04625	Target_NonCentral	0.05	154.5
hsa04976	Target_NonCentral	0.096	155.0
hsa04215	Target_NonCentral	0.062	155.0
hsa05134	Target_NonCentral	0.111	155.0
hsa05210	Target_NonCentral	0.072	155.0
hsa05208	Target_NonCentral	0.025	155.0
hsa04910	Target_Hypergeom	0.168	155.0
hsa01523	Target_NonCentral	0.039	156.5
hsa04979	Target_NonCentral	0.163	157.0
hsa05162	Target_NonCentral	0.138	158.0
hsa04926	Target_NonCentral	0.035	158.0
hsa04720	Target_NonCentral	0.064	158.0
hsa04630	Target_NonCentral	0.107	158.5
hsa04750	Target_Hypergeom	0.159	158.5
hsa04216	Target_Hypergeom	0.124	158.75
hsa04979	Target_Hypergeom	0.271	159.0
hsa04110	Target_NonCentral	0.14	159.0
hsa04730	Target_Hypergeom	0.161	159.5
hsa04216	Target_NonCentral	0.022	159.5
hsa00562	Target_NonCentral	0.06	160.0
hsa04115	Target_NonCentral	0.071	160.0
hsa05016	Target_NonCentral	0.009	160.0
hsa04929	Target_Hypergeom	0.161	160.5
hsa05219	Target_NonCentral	0.03	161.0
hsa03320	Target_Hypergeom	0.239	161.0
hsa04261	Target_Hypergeom	0.13	161.0
hsa05140	Target_NonCentral	0.094	161.0
hsa04080	Target_NonCentral	0.131	162.0
hsa05144	Target_NonCentral	0.097	162.0
hsa05310	Target_Hypergeom	0.301	162.25
hsa05340	Target_NonCentral	0.096	163.0
hsa01522	Target_NonCentral	0.032	163.0
hsa05034	Target_NonCentral	0.019	163.0
hsa04061	Target_NonCentral	0.108	163.0
hsa04971	Target_Hypergeom	0.136	163.75
hsa04976	Target_Hypergeom	0.196	164.0
hsa04668	Target_NonCentral	0.106	164.0
hsa04612	Target_NonCentral	0.096	164.0
hsa00140	Target_Hypergeom	0.258	164.5
hsa04620	Target_NonCentral	0.119	165.0
hsa04060	Target_NonCentral	0.181	165.0
hsa05012	Target_NonCentral	0.006	165.0
hsa05142	Target_NonCentral	0.086	166.0
hsa05133	Target_NonCentral	0.076	166.0
hsa04911	Target_Hypergeom	0.126	166.0
hsa02010	Target_NonCentral	0.033	166.5
hsa05143	Target_NonCentral	0.09	166.5
hsa05110	Target_NonCentral	0.019	167.0
hsa04340	Target_NonCentral	0.023	167.0
hsa04540	Target_Hypergeom	0.093	167.0
hsa05206	Target_NonCentral	0.04	169.0
hsa04330	Target_Hypergeom	0.154	169.0
hsa04914	Target_Hypergeom	0.129	170.0
hsa04923	Target_Hypergeom	0.089	170.0
hsa00983	Target_NonCentral	0.084	170.5
hsa04142	Target_NonCentral	0.057	171.0
hsa04610	Target_Hypergeom	0.178	171.5
hsa04622	Target_NonCentral	0.105	172.0
hsa05166	TFs_Hypergeom	0.132	172.5
hsa05014	Target_NonCentral	0.009	173.0
hsa00590	Target_NonCentral	0.025	173.0
hsa05171	Target_NonCentral	0.128	173.0
hsa05207	TFs_Hypergeom	0.079	173.5
hsa05161	TFs_Hypergeom	0.156	173.5
hsa04150	Target_Hypergeom	0.115	174.0
hsa04924	Target_Hypergeom	0.07	174.0
hsa05167	TFs_Hypergeom	0.106	174.0
hsa05030	Target_Hypergeom	0.11	174.25
hsa04659	TFs_Hypergeom	0.188	174.5
hsa05163	TFs_Hypergeom	0.064	174.5
hsa05203	TFs_Hypergeom	0.096	174.5
hsa05224	TFs_Hypergeom	0.08	174.5
hsa04380	TFs_Hypergeom	0.195	174.5
hsa04010	TFs_Hypergeom	0.039	174.5
hsa04713	Target_Hypergeom	0.104	174.75
hsa05169	TFs_Hypergeom	0.086	175.0
hsa05160	TFs_Hypergeom	0.077	175.0
hsa04218	TFs_Hypergeom	0.094	175.0
hsa04934	TFs_Hypergeom	0.078	175.0
hsa05165	TFs_Hypergeom	0.037	175.0
hsa05215	TFs_Hypergeom	0.244	175.0
hsa04915	TFs_Hypergeom	0.075	175.0
hsa02010	Target_Hypergeom	0.112	175.0
hsa05417	TFs_Hypergeom	0.038	175.0
hsa04151	TFs_Hypergeom	0.032	175.5
hsa05162	TFs_Hypergeom	0.058	175.5
hsa05221	TFs_Hypergeom	0.223	175.5
hsa04550	TFs_Hypergeom	0.072	175.5
hsa04658	TFs_Hypergeom	0.23	175.5
hsa04928	TFs_Hypergeom	0.167	175.5
hsa05225	TFs_Hypergeom	0.057	175.5
hsa04932	TFs_Hypergeom	0.057	175.75
hsa04625	TFs_Hypergeom	0.107	176.0
hsa04390	TFs_Hypergeom	0.056	176.0
hsa04137	TFs_Hypergeom	0.183	176.0
hsa04022	TFs_Hypergeom	0.059	176.0
hsa05321	TFs_Hypergeom	0.192	176.0
hsa04024	TFs_Hypergeom	0.014	176.0
hsa04211	TFs_Hypergeom	0.165	176.0
hsa04931	TFs_Hypergeom	0.098	176.0
hsa04917	TFs_Hypergeom	0.206	176.0
hsa05226	TFs_Hypergeom	0.054	176.0
hsa04919	TFs_Hypergeom	0.119	176.0
hsa04933	TFs_Hypergeom	0.163	176.0
hsa04935	TFs_Hypergeom	0.119	176.0
hsa05220	TFs_Hypergeom	0.18	176.0
hsa04668	TFs_Hypergeom	0.122	176.0
hsa04310	TFs_Hypergeom	0.041	176.0
hsa05321	Target_NonCentral	0.134	176.0
hsa01522	TFs_Hypergeom	0.153	176.0
hsa05320	Target_NonCentral	0.114	176.0
hsa05152	TFs_Hypergeom	0.044	176.5
hsa05208	TFs_Hypergeom	0.009	176.5
hsa05031	TFs_Hypergeom	0.13	176.5
hsa04350	TFs_Hypergeom	0.15	176.5
hsa04217	TFs_Hypergeom	0.028	176.5
hsa04630	TFs_Hypergeom	0.034	176.5
hsa05222	TFs_Hypergeom	0.123	176.5
hsa05212	TFs_Hypergeom	0.14	176.5
hsa05168	TFs_Hypergeom	0.008	176.5
hsa05016	TFs_Hypergeom	0.014	176.5
hsa05213	TFs_Hypergeom	0.144	176.5
hsa05216	TFs_Hypergeom	0.143	176.5
hsa04722	TFs_Hypergeom	0.073	176.5
hsa04152	TFs_Hypergeom	0.076	176.5
hsa05223	TFs_Hypergeom	0.155	176.5
hsa04110	TFs_Hypergeom	0.088	176.5
hsa04728	Target_Hypergeom	0.089	176.5
hsa05206	TFs_Hypergeom	0.015	176.5
hsa04621	TFs_Hypergeom	0.029	176.5
hsa05205	TFs_Hypergeom	0.016	176.5
hsa04926	TFs_Hypergeom	0.084	176.5
hsa05132	TFs_Hypergeom	0.006	176.5
hsa04916	TFs_Hypergeom	0.115	176.5
hsa05171	TFs_Hypergeom	0.013	176.5
hsa05030	TFs_Hypergeom	0.144	176.5
hsa05131	TFs_Hypergeom	0.004	176.5
hsa05135	TFs_Hypergeom	0.067	176.5
hsa05170	TFs_Hypergeom	0.007	176.5
hsa05235	TFs_Hypergeom	0.144	176.5
hsa04927	TFs_Hypergeom	0.155	176.5
hsa05210	TFs_Hypergeom	0.131	176.5
hsa05010	Target_Hypergeom	0.116	176.5
hsa04922	TFs_Hypergeom	0.067	176.75
hsa04728	TFs_Hypergeom	0.082	176.75
hsa04062	TFs_Hypergeom	0.025	177.0
hsa04925	TFs_Hypergeom	0.113	177.0
hsa04261	TFs_Hypergeom	0.028	177.0
hsa05164	TFs_Hypergeom	0.024	177.0
hsa04725	TFs_Hypergeom	0.046	177.0
hsa04918	TFs_Hypergeom	0.112	177.0
hsa05140	TFs_Hypergeom	0.114	177.0
hsa04657	TFs_Hypergeom	0.102	177.0
hsa05133	TFs_Hypergeom	0.109	177.0
hsa04662	TFs_Hypergeom	0.107	177.0
hsa04918	Target_Hypergeom	0.1	177.0
hsa05418	TFs_Hypergeom	0.033	177.0
hsa04068	TFs_Hypergeom	0.052	177.0
hsa05034	TFs_Hypergeom	0.022	177.0
hsa04911	TFs_Hypergeom	0.104	177.0
hsa05020	TFs_Hypergeom	0.008	177.0
hsa04950	TFs_Hypergeom	0.184	177.0
hsa04520	TFs_Hypergeom	0.105	177.0
hsa04210	TFs_Hypergeom	0.053	177.0
hsa04660	TFs_Hypergeom	0.053	177.0
hsa04921	TFs_Hypergeom	0.016	177.0
hsa04620	TFs_Hypergeom	0.056	177.0
hsa04012	TFs_Hypergeom	0.09	177.0
hsa05218	TFs_Hypergeom	0.088	177.5
hsa04912	TFs_Hypergeom	0.078	177.5
hsa05022	TFs_Hypergeom	0.002	177.5
hsa05231	TFs_Hypergeom	0.071	177.5
hsa05217	TFs_Hypergeom	0.093	177.5
hsa05017	TFs_Hypergeom	0.027	177.5
hsa04920	TFs_Hypergeom	0.091	177.5
hsa04714	TFs_Hypergeom	0.004	177.5
hsa04014	TFs_Hypergeom	0.009	177.5
hsa04371	TFs_Hypergeom	0.03	177.5
hsa05219	TFs_Hypergeom	0.082	177.5
hsa05012	TFs_Hypergeom	0.004	177.5
hsa05010	TFs_Hypergeom	0.003	177.5
hsa04066	TFs_Hypergeom	0.037	177.5
hsa05415	TFs_Hypergeom	0.014	177.5
hsa05014	TFs_Hypergeom	0.003	178.0
hsa04622	TFs_Hypergeom	0.057	178.0
hsa04723	Target_NonCentral	0.009	178.0
hsa04623	TFs_Hypergeom	0.057	178.0
hsa05211	TFs_Hypergeom	0.089	178.0
hsa04910	TFs_Hypergeom	0.008	178.0
hsa04141	TFs_Hypergeom	0.014	178.0
hsa04612	TFs_Hypergeom	0.083	178.0
hsa03320	TFs_Hypergeom	0.071	178.0
hsa05145	TFs_Hypergeom	0.036	178.0
hsa04962	TFs_Hypergeom	0.055	178.0
hsa05214	TFs_Hypergeom	0.059	178.0
hsa05412	TFs_Hypergeom	0.054	178.0
hsa05142	TFs_Hypergeom	0.058	178.0
hsa05130	TFs_Hypergeom	0.009	178.0
hsa05230	TFs_Hypergeom	0.06	178.0
hsa05120	TFs_Hypergeom	0.052	178.5
hsa05134	TFs_Hypergeom	0.065	178.5
hsa04064	TFs_Hypergeom	0.051	178.5
hsa05323	TFs_Hypergeom	0.034	178.5
hsa04650	TFs_Hypergeom	0.018	178.5
hsa04213	TFs_Hypergeom	0.055	178.5
hsa04071	TFs_Hypergeom	0.022	178.5
hsa04510	TFs_Hypergeom	0.006	178.5
hsa04916	Target_Hypergeom	0.117	178.5
hsa05323	Target_NonCentral	0.156	178.5
hsa01521	TFs_Hypergeom	0.043	178.5
hsa04710	TFs_Hypergeom	0.08	178.5
hsa04713	TFs_Hypergeom	0.036	178.5
hsa04976	TFs_Hypergeom	0.02	179.0
hsa05146	TFs_Hypergeom	0.024	179.0
hsa04360	TFs_Hypergeom	0.003	179.0
hsa01524	TFs_Hypergeom	0.019	179.0
hsa04216	TFs_Hypergeom	0.019	179.0
hsa04115	TFs_Hypergeom	0.037	179.0
hsa04114	TFs_Hypergeom	0.021	179.0
hsa04961	TFs_Hypergeom	0.04	179.0
hsa04613	TFs_Hypergeom	0.006	179.0
hsa01523	TFs_Hypergeom	0.033	179.0
hsa04530	TFs_Hypergeom	0.008	179.0
hsa04720	TFs_Hypergeom	0.022	179.0
hsa04370	TFs_Hypergeom	0.022	179.0
hsa04114	Target_Hypergeom	0.091	179.0
hsa04924	TFs_Hypergeom	0.023	179.0
hsa05340	TFs_Hypergeom	0.022	179.5
hsa04340	TFs_Hypergeom	0.022	179.5
hsa04330	TFs_Hypergeom	0.023	179.5
hsa00310	TFs_Hypergeom	0.019	179.5
hsa01100	TFs_Hypergeom	0.0	179.5
hsa04929	TFs_Hypergeom	0.015	179.5
hsa04140	TFs_Hypergeom	0.002	179.5
hsa04978	TFs_Hypergeom	0.016	179.5
hsa04144	TFs_Hypergeom	0.0	179.5
hsa04392	TFs_Hypergeom	0.047	179.5
hsa04914	TFs_Hypergeom	0.018	179.5
hsa04080	TFs_Hypergeom	0.001	179.5
hsa03022	TFs_Hypergeom	0.015	179.75
hsa04930	TFs_Hypergeom	0.024	179.75
hsa00534	TFs_Hypergeom	0.0	180.0
hsa00400	TFs_Hypergeom	0.0	180.0
hsa04640	TFs_Hypergeom	0.0	180.0
hsa01240	TFs_Hypergeom	0.0	180.0
hsa04974	TFs_Hypergeom	0.0	180.0
hsa04971	TFs_Hypergeom	0.0	180.0
hsa01210	TFs_Hypergeom	0.0	180.0
hsa04913	TFs_Hypergeom	0.0	180.0
hsa04136	TFs_Hypergeom	0.0	180.0
hsa00910	TFs_Hypergeom	0.0	180.0
hsa00730	TFs_Hypergeom	0.0	180.0
hsa01212	TFs_Hypergeom	0.0	180.0
hsa03020	TFs_Hypergeom	0.0	180.0
hsa00604	TFs_Hypergeom	0.0	180.0
hsa05330	TFs_Hypergeom	0.0	180.0
hsa04020	TFs_Hypergeom	0.0	180.0
hsa00531	TFs_Hypergeom	0.0	180.0
hsa04940	TFs_Hypergeom	0.0	180.0
hsa00511	TFs_Hypergeom	0.0	180.0
