annotation_id	typeOfAnalysis	p_times	ranking
WP1982	Target_Hypergeom	0.253	311.5
WP4146	Target_NonCentral	0.13	311.5
WP254	Target_NonCentral	0.172	312.0
WP4147	Target_NonCentral	0.036	312.0
WP3407	Target_Hypergeom	0.241	312.25
WP3413	Target_NonCentral	0.024	312.5
WP516	Target_NonCentral	0.011	312.5
WP4545	Target_NonCentral	0.06	312.5
WP45	Target_NonCentral	0.15	313.0
WP4719	Target_NonCentral	0.031	313.0
WP4204	Target_NonCentral	0.015	313.0
WP3407	Target_NonCentral	0.017	313.5
WP1433	Target_NonCentral	0.146	313.5
WP3941	Target_NonCentral	0.016	314.5
WP167	Target_NonCentral	0.018	314.5
WP4963	Target_NonCentral	0.059	314.5
WP2272	Target_Hypergeom	0.218	314.5
WP2447	Target_NonCentral	0.054	314.5
WP4880	Target_NonCentral	0.091	315.0
WP4483	Target_NonCentral	0.007	315.0
WP727	Target_Hypergeom	0.237	315.5
WP3942	Target_Hypergeom	0.31	315.5
WP716	Target_NonCentral	0.064	315.5
WP4564	Target_NonCentral	0.007	315.5
WP3614	Target_NonCentral	0.121	315.5
WP712	Target_NonCentral	0.009	315.5
WP3865	Target_NonCentral	0.131	316.0
WP2873	Target_NonCentral	0.056	316.0
WP322	Target_Hypergeom	0.237	316.0
WP5103	Target_NonCentral	0.011	316.0
WP4494	Target_NonCentral	0.133	316.0
WP75	Target_NonCentral	0.16	316.5
WP5065	Target_Hypergeom	0.248	316.5
WP3286	Target_NonCentral	0.017	317.0
WP4877	Target_NonCentral	0.029	317.0
WP179	Target_NonCentral	0.185	317.0
WP3874	Target_NonCentral	0.008	317.0
WP5039	Target_NonCentral	0.151	318.0
WP384	Target_NonCentral	0.068	318.0
WP4479	Target_NonCentral	0.05	318.0
WP4657	Target_NonCentral	0.024	318.0
WP4718	Target_NonCentral	0.127	318.0
WP2879	Target_NonCentral	0.067	318.0
WP3656	Target_NonCentral	0.012	318.5
WP5046	Target_NonCentral	0.015	318.5
WP3299	Target_NonCentral	0.001	318.5
WP5033	Target_NonCentral	0.049	318.5
WP4560	Target_NonCentral	0.016	319.0
WP4565	Target_NonCentral	0.004	319.0
WP4949	Target_Hypergeom	0.195	319.0
WP3613	Target_Hypergeom	0.254	319.25
WP2036	Target_NonCentral	0.107	319.5
WP3414	Target_Hypergeom	0.217	319.75
WP4313	Target_Hypergeom	0.196	320.25
WP12	Target_Hypergeom	0.245	320.5
WP1559	Target_Hypergeom	0.198	320.5
WP1982	Target_NonCentral	0.09	321.0
WP4191	Target_NonCentral	0.009	321.0
WP5113	Target_NonCentral	0.107	321.0
WP3299	Target_Hypergeom	0.133	321.75
WP4787	Target_Hypergeom	0.218	322.0
WP2865	Target_NonCentral	0.055	322.0
WP5063	Target_NonCentral	0.024	322.0
WP2289	Target_Hypergeom	0.263	322.75
WP2023	Target_NonCentral	0.03	323.0
WP3942	Target_NonCentral	0.134	323.0
WP4495	Target_NonCentral	0.014	323.0
WP34	Target_NonCentral	0.021	323.0
WP384	Target_Hypergeom	0.278	323.25
WP2516	Target_NonCentral	0.135	323.5
WP4971	Target_NonCentral	0.042	323.5
WP3943	Target_Hypergeom	0.233	323.75
WP3927	Target_Hypergeom	0.196	324.0
WP2197	Target_Hypergeom	0.183	324.0
WP3593	Target_Hypergeom	0.262	324.0
WP4479	Target_Hypergeom	0.227	324.25
WP15	Target_NonCentral	0.096	324.5
WP3624	Target_NonCentral	0.137	325.0
WP4558	Target_NonCentral	0.077	325.0
WP5049	Target_NonCentral	0.074	325.0
WP53	Target_Hypergeom	0.259	325.25
WP4478	Target_NonCentral	0.108	325.5
WP1530	Target_NonCentral	0.128	326.0
WP5108	Target_NonCentral	0.104	326.5
WP1584	Target_Hypergeom	0.209	326.5
WP5109	Target_Hypergeom	0.28	326.75
WP2446	Target_NonCentral	0.157	327.0
WP299	Target_NonCentral	0.081	327.0
WP2636	Target_NonCentral	0.014	327.0
WP1434	Target_NonCentral	0.053	327.0
WP5111	Target_NonCentral	0.095	327.5
WP383	Target_NonCentral	0.032	328.0
WP4961	Target_NonCentral	0.018	328.0
WP4577	Target_NonCentral	0.02	328.0
WP3893	Target_NonCentral	0.103	328.5
WP4249	Target_Hypergeom	0.16	328.5
WP530	Target_NonCentral	0.155	328.5
WP3947	Target_NonCentral	0.003	329.0
WP4585	Target_NonCentral	0.024	329.0
WP4269	Target_NonCentral	0.034	329.0
WP176	Target_NonCentral	0.112	329.5
WP4484	Target_NonCentral	0.08	330.0
WP4008	Target_NonCentral	0.033	330.0
WP554	Target_Hypergeom	0.237	330.0
WP47	Target_NonCentral	0.064	330.5
WP5090	Target_Hypergeom	0.165	330.5
WP4746	Target_Hypergeom	0.224	331.0
WP129	Target_NonCentral	0.062	331.5
WP4249	Target_NonCentral	0.011	331.5
WP1601	Target_NonCentral	0.079	332.0
WP4148	Target_Hypergeom	0.221	332.0
WP2011	Target_NonCentral	0.048	332.0
WP4752	Target_NonCentral	0.106	332.0
WP3865	Target_Hypergeom	0.255	333.25
WP3944	Target_NonCentral	0.008	334.0
WP4760	Target_NonCentral	0.016	334.5
WP4493	Target_NonCentral	0.067	335.0
WP5112	Target_NonCentral	0.104	335.0
WP5044	Target_NonCentral	0.006	335.0
WP4942	Target_NonCentral	0.008	335.0
WP4928	Target_NonCentral	0.0	335.0
WP3527	Target_Hypergeom	0.178	335.0
WP2876	Target_Hypergeom	0.243	335.0
WP4868	Target_NonCentral	0.151	335.5
WP272	Target_NonCentral	0.033	335.5
WP1991	Target_Hypergeom	0.156	335.75
WP558	Target_Hypergeom	0.244	336.0
WP3672	Target_NonCentral	0.0	336.0
WP3853	Target_NonCentral	0.058	336.0
WP4756	Target_Hypergeom	0.212	336.75
WP3656	Target_Hypergeom	0.173	336.75
WP619	Target_NonCentral	0.136	337.0
WP2806	Target_Hypergeom	0.244	337.0
WP3593	Target_NonCentral	0.027	337.5
WP5033	Target_Hypergeom	0.221	337.75
WP3927	Target_NonCentral	0.01	338.0
WP35	Target_Hypergeom	0.214	338.0
WP2249	Target_Hypergeom	0.086	338.25
WP4480	Target_NonCentral	0.014	339.0
WP1995	Target_Hypergeom	0.26	339.25
WP500	Target_NonCentral	0.034	339.5
WP4399	Target_NonCentral	0.0	339.5
WP3298	Target_Hypergeom	0.21	340.0
WP4146	Target_Hypergeom	0.271	340.0
WP3947	Target_Hypergeom	0.123	340.5
WP1545	Target_NonCentral	0.0	340.5
WP4462	Target_NonCentral	0.174	340.5
WP3591	Target_Hypergeom	0.152	340.75
WP4561	Target_NonCentral	0.004	341.0
WP3301	Target_NonCentral	0.012	341.5
WP5109	Target_NonCentral	0.111	341.5
WP4186	Target_NonCentral	0.021	341.5
WP22	Target_NonCentral	0.016	341.5
WP3297	Target_Hypergeom	0.259	341.5
WP5112	Target_Hypergeom	0.296	341.75
WP3863	Target_NonCentral	0.065	342.0
WP4329	Target_NonCentral	0.106	342.0
WP4919	Target_NonCentral	0.028	342.0
WP465	Target_NonCentral	0.065	342.5
WP1559	Target_NonCentral	0.002	342.5
WP4917	Target_NonCentral	0.026	343.0
WP5108	Target_Hypergeom	0.295	343.5
WP1992	Target_NonCentral	0.003	344.0
WP3890	Target_NonCentral	0.017	344.0
WP3944	Target_Hypergeom	0.147	344.0
WP2874	Target_NonCentral	0.094	344.0
WP430	Target_NonCentral	0.16	344.5
WP1531	Target_NonCentral	0.025	344.5
WP4586	Target_Hypergeom	0.186	345.0
WP3967	Target_Hypergeom	0.152	345.25
WP4949	Target_NonCentral	0.005	346.0
WP4923	Target_NonCentral	0.018	346.0
WP3877	Target_NonCentral	0.01	346.5
WP3301	Target_Hypergeom	0.158	346.75
WP2456	Target_Hypergeom	0.218	346.75
WP3959	Target_NonCentral	0.127	347.0
WP2868	Target_NonCentral	0.0	347.0
WP5120	Target_NonCentral	0.033	347.5
WP43	Target_NonCentral	0.11	348.0
WP702	Target_NonCentral	0.113	348.5
WP3617	Target_NonCentral	0.18	349.0
WP4286	Target_NonCentral	0.048	349.0
WP3670	Target_Hypergeom	0.149	349.0
WP26	Target_NonCentral	0.018	349.0
WP4830	Target_NonCentral	0.084	349.5
WP4016	Target_NonCentral	0.145	349.5
WP4533	Target_NonCentral	0.031	350.0
WP4876	Target_Hypergeom	0.224	350.25
WP4549	Target_Hypergeom	0.131	351.0
WP2436	Target_NonCentral	0.028	351.5
WP4767	Target_Hypergeom	0.101	352.25
WP2513	Target_NonCentral	0.016	353.0
WP4286	Target_Hypergeom	0.106	354.0
WP272	Target_Hypergeom	0.211	354.5
WP4320	Target_NonCentral	0.019	355.5
WP4542	Target_Hypergeom	0.138	355.75
WP4197	Target_NonCentral	0.132	356.0
WP5066	Target_Hypergeom	0.214	356.25
WP4586	Target_NonCentral	0.019	357.0
WP4932	Target_Hypergeom	0.14	357.5
WP4262	TFs_Hypergeom	0.133	358.25
WP422	Target_NonCentral	0.006	358.5
WP3664	Target_Hypergeom	0.075	358.5
WP2249	Target_NonCentral	0.0	359.0
WP4321	Target_Hypergeom	0.14	359.0
WP2456	Target_NonCentral	0.036	359.0
WP5094	TFs_Hypergeom	0.125	359.25
WP4719	Target_Hypergeom	0.167	359.5
WP1946	Target_Hypergeom	0.155	359.75
WP2289	Target_NonCentral	0.062	360.0
WP5120	Target_Hypergeom	0.208	360.0
WP167	Target_Hypergeom	0.119	361.0
WP3982	Target_NonCentral	0.074	361.0
WP1992	Target_Hypergeom	0.092	361.25
WP3601	Target_NonCentral	0.119	361.5
WP4962	Target_NonCentral	0.022	361.5
WP4707	Target_NonCentral	0.0	362.0
WP244	Target_Hypergeom	0.108	362.0
WP3878	Target_Hypergeom	0.181	362.75
WP3877	Target_Hypergeom	0.128	363.75
WP3874	Target_Hypergeom	0.094	364.0
WP4905	Target_NonCentral	0.008	364.0
WP4523	Target_NonCentral	0.082	364.0
WP3869	Target_NonCentral	0.026	364.5
WP4891	Target_NonCentral	0.122	364.5
WP23	TFs_Hypergeom	0.109	364.5
WP2374	TFs_Hypergeom	0.102	365.0
WP2380	TFs_Hypergeom	0.086	365.0
WP2064	TFs_Hypergeom	0.098	365.0
WP4950	Target_Hypergeom	0.153	365.25
WP1438	Target_NonCentral	0.0	365.5
WP3995	TFs_Hypergeom	0.454	365.5
WP395	TFs_Hypergeom	0.162	366.0
WP5115	TFs_Hypergeom	0.062	366.0
WP2324	TFs_Hypergeom	0.091	366.0
WP2355	TFs_Hypergeom	0.097	366.0
WP710	TFs_Hypergeom	0.092	366.0
WP1541	TFs_Hypergeom	0.282	366.0
WP289	TFs_Hypergeom	0.08	366.5
WP2849	TFs_Hypergeom	0.136	366.75
WP2877	TFs_Hypergeom	0.079	367.25
WP2035	Target_Hypergeom	0.144	367.5
WP138	TFs_Hypergeom	0.082	367.5
WP4946	Target_NonCentral	0.149	367.5
WP4879	TFs_Hypergeom	0.104	367.75
WP5088	Target_NonCentral	0.161	368.0
WP560	TFs_Hypergeom	0.101	368.0
WP4816	TFs_Hypergeom	0.101	368.0
WP5065	Target_NonCentral	0.006	368.0
WP2034	TFs_Hypergeom	0.07	368.0
WP4758	Target_Hypergeom	0.132	368.25
WP4239	TFs_Hypergeom	0.063	368.5
WP399	TFs_Hypergeom	0.08	368.5
WP2037	TFs_Hypergeom	0.059	368.5
WP3679	Target_NonCentral	0.004	369.0
WP4172	TFs_Hypergeom	0.027	369.0
WP2203	TFs_Hypergeom	0.234	369.0
WP3646	TFs_Hypergeom	0.136	369.5
WP4216	TFs_Hypergeom	0.043	369.75
WP2018	TFs_Hypergeom	0.114	370.0
WP4341	TFs_Hypergeom	0.066	370.0
WP4524	Target_Hypergeom	0.197	370.25
WP3527	TFs_Hypergeom	0.11	370.5
WP254	TFs_Hypergeom	0.053	370.5
WP69	TFs_Hypergeom	0.057	370.5
WP4396	TFs_Hypergeom	0.046	371.0
WP3932	TFs_Hypergeom	0.042	371.0
WP127	TFs_Hypergeom	0.266	371.0
WP2858	TFs_Hypergeom	0.076	371.0
WP4263	TFs_Hypergeom	0.057	371.0
WP304	TFs_Hypergeom	0.074	371.25
WP2032	TFs_Hypergeom	0.045	371.5
WP732	Target_NonCentral	0.004	371.5
WP3972	TFs_Hypergeom	0.312	371.5
WP4255	TFs_Hypergeom	0.057	371.5
WP5083	TFs_Hypergeom	0.038	371.5
WP2431	TFs_Hypergeom	0.041	371.5
WP3303	TFs_Hypergeom	0.048	371.5
WP4674	TFs_Hypergeom	0.047	371.75
WP4685	TFs_Hypergeom	0.042	371.75
WP4657	Target_Hypergeom	0.081	372.0
WP4658	TFs_Hypergeom	0.059	372.0
WP4906	Target_Hypergeom	0.07	372.0
WP4155	TFs_Hypergeom	0.041	372.0
WP49	TFs_Hypergeom	0.25	372.0
WP3599	TFs_Hypergeom	0.306	372.25
WP179	TFs_Hypergeom	0.046	372.5
WP4258	TFs_Hypergeom	0.048	372.5
WP2586	TFs_Hypergeom	0.172	372.5
WP5098	TFs_Hypergeom	0.041	372.5
WP45	TFs_Hypergeom	0.067	372.5
WP2112	Target_Hypergeom	0.139	372.5
WP2817	TFs_Hypergeom	0.309	372.5
WP268	Target_Hypergeom	0.123	372.75
WP4331	TFs_Hypergeom	0.281	372.75
WP4844	TFs_Hypergeom	0.257	372.75
WP481	TFs_Hypergeom	0.036	373.0
WP3929	TFs_Hypergeom	0.024	373.0
WP2023	TFs_Hypergeom	0.097	373.0
WP4211	TFs_Hypergeom	0.314	373.0
WP4217	TFs_Hypergeom	0.03	373.0
WP1449	TFs_Hypergeom	0.024	373.0
WP1971	TFs_Hypergeom	0.164	373.0
WP615	TFs_Hypergeom	0.036	373.0
WP2526	TFs_Hypergeom	0.251	373.25
WP673	TFs_Hypergeom	0.03	373.5
WP5101	Target_Hypergeom	0.077	373.5
WP585	TFs_Hypergeom	0.092	373.5
WP4949	TFs_Hypergeom	0.033	373.5
WP3651	TFs_Hypergeom	0.058	373.5
WP1591	TFs_Hypergeom	0.186	373.5
WP4880	TFs_Hypergeom	0.264	373.5
WP5102	TFs_Hypergeom	0.295	373.5
WP712	TFs_Hypergeom	0.238	374.0
WP4482	TFs_Hypergeom	0.252	374.0
WP4746	TFs_Hypergeom	0.026	374.0
WP428	TFs_Hypergeom	0.027	374.0
WP4787	TFs_Hypergeom	0.043	374.0
WP3584	TFs_Hypergeom	0.039	374.0
WP3931	TFs_Hypergeom	0.035	374.0
WP3611	TFs_Hypergeom	0.078	374.0
WP3943	Target_NonCentral	0.006	374.5
WP5097	TFs_Hypergeom	0.085	374.5
WP75	TFs_Hypergeom	0.019	374.5
WP1982	TFs_Hypergeom	0.038	374.5
WP2112	TFs_Hypergeom	0.225	374.5
WP391	Target_NonCentral	0.09	374.5
WP4336	TFs_Hypergeom	0.022	374.5
WP5053	TFs_Hypergeom	0.063	374.75
WP61	TFs_Hypergeom	0.028	375.0
WP2332	TFs_Hypergeom	0.178	375.0
WP34	TFs_Hypergeom	0.252	375.0
WP4585	TFs_Hypergeom	0.216	375.0
WP3981	TFs_Hypergeom	0.039	375.0
WP2637	TFs_Hypergeom	0.065	375.0
WP4223	TFs_Hypergeom	0.019	375.0
WP3858	TFs_Hypergeom	0.21	375.0
WP286	TFs_Hypergeom	0.118	375.0
WP363	TFs_Hypergeom	0.06	375.0
WP2509	Target_Hypergeom	0.083	375.25
WP4329	TFs_Hypergeom	0.03	375.5
WP5039	TFs_Hypergeom	0.016	375.5
WP2446	TFs_Hypergeom	0.023	375.5
WP4540	TFs_Hypergeom	0.018	375.5
WP3630	TFs_Hypergeom	0.195	375.5
WP2880	TFs_Hypergeom	0.028	375.75
WP2406	TFs_Hypergeom	0.086	375.75
WP3286	TFs_Hypergeom	0.055	375.75
WP205	TFs_Hypergeom	0.182	376.0
WP2815	TFs_Hypergeom	0.163	376.0
WP734	TFs_Hypergeom	0.214	376.0
WP2261	TFs_Hypergeom	0.015	376.0
WP4756	TFs_Hypergeom	0.176	376.0
WP2029	TFs_Hypergeom	0.18	376.0
WP4808	TFs_Hypergeom	0.032	376.0
WP1772	TFs_Hypergeom	0.011	376.0
WP195	TFs_Hypergeom	0.016	376.0
WP2873	TFs_Hypergeom	0.129	376.0
WP3617	TFs_Hypergeom	0.179	376.0
WP4906	TFs_Hypergeom	0.012	376.0
WP364	TFs_Hypergeom	0.205	376.0
WP474	TFs_Hypergeom	0.032	376.0
WP2036	TFs_Hypergeom	0.161	376.0
WP2895	TFs_Hypergeom	0.228	376.0
WP2839	TFs_Hypergeom	0.201	376.0
WP400	TFs_Hypergeom	0.194	376.0
WP2855	TFs_Hypergeom	0.235	376.0
WP3915	TFs_Hypergeom	0.014	376.0
WP4542	TFs_Hypergeom	0.236	376.0
WP5113	TFs_Hypergeom	0.177	376.25
WP619	TFs_Hypergeom	0.228	376.25
WP4673	TFs_Hypergeom	0.031	376.5
WP408	TFs_Hypergeom	0.181	376.5
WP2881	TFs_Hypergeom	0.179	376.5
WP176	TFs_Hypergeom	0.009	376.5
WP2059	TFs_Hypergeom	0.001	376.75
WP5124	TFs_Hypergeom	0.004	376.75
WP1991	TFs_Hypergeom	0.2	377.0
WP3863	TFs_Hypergeom	0.019	377.0
WP3680	TFs_Hypergeom	0.006	377.0
WP1545	TFs_Hypergeom	0.038	377.0
WP4016	TFs_Hypergeom	0.012	377.0
WP299	TFs_Hypergeom	0.183	377.0
WP313	TFs_Hypergeom	0.149	377.0
WP3892	TFs_Hypergeom	0.211	377.0
WP2814	TFs_Hypergeom	0.185	377.0
WP1530	TFs_Hypergeom	0.008	377.0
WP4564	TFs_Hypergeom	0.136	377.0
WP231	TFs_Hypergeom	0.007	377.0
WP4565	TFs_Hypergeom	0.136	377.0
WP4657	TFs_Hypergeom	0.013	377.0
WP4298	TFs_Hypergeom	0.006	377.0
WP3959	TFs_Hypergeom	0.051	377.0
WP707	TFs_Hypergeom	0.008	377.0
WP4321	TFs_Hypergeom	0.008	377.0
WP5055	TFs_Hypergeom	0.013	377.0
WP4320	TFs_Hypergeom	0.174	377.0
WP4337	TFs_Hypergeom	0.164	377.0
WP4928	TFs_Hypergeom	0.146	377.0
WP2516	TFs_Hypergeom	0.144	377.0
WP3299	TFs_Hypergeom	0.181	377.0
WP1528	TFs_Hypergeom	0.162	377.0
WP3414	TFs_Hypergeom	0.169	377.0
WP4961	TFs_Hypergeom	0.148	377.25
WP581	TFs_Hypergeom	0.15	377.25
WP4136	TFs_Hypergeom	0.126	377.25
WP22	TFs_Hypergeom	0.15	377.25
WP4874	TFs_Hypergeom	0.159	377.5
WP4925	TFs_Hypergeom	0.177	377.5
WP5036	TFs_Hypergeom	0.159	377.5
WP4877	TFs_Hypergeom	0.151	377.5
WP2876	TFs_Hypergeom	0.186	377.5
WP3942	TFs_Hypergeom	0.008	377.5
WP5044	TFs_Hypergeom	0.152	377.5
WP1742	TFs_Hypergeom	0.17	377.5
WP4559	TFs_Hypergeom	0.141	377.5
WP391	TFs_Hypergeom	0.171	377.5
WP3297	Target_NonCentral	0.022	377.5
WP4875	Target_Hypergeom	0.147	377.5
WP53	TFs_Hypergeom	0.188	377.5
WP2875	TFs_Hypergeom	0.176	377.5
WP4970	TFs_Hypergeom	0.144	377.5
WP4141	TFs_Hypergeom	0.137	377.5
WP4496	TFs_Hypergeom	0.121	377.5
WP4541	TFs_Hypergeom	0.016	377.5
WP2828	TFs_Hypergeom	0.108	377.5
WP15	TFs_Hypergeom	0.002	378.0
WP4629	Target_NonCentral	0.126	378.0
WP4655	Target_NonCentral	0.132	378.0
WP4553	Target_NonCentral	0.008	378.0
WP4018	TFs_Hypergeom	0.015	378.0
WP1544	TFs_Hypergeom	0.006	378.0
WP1533	TFs_Hypergeom	0.032	378.0
WP2878	TFs_Hypergeom	0.14	378.0
WP4912	TFs_Hypergeom	0.153	378.0
WP262	TFs_Hypergeom	0.117	378.0
WP4806	TFs_Hypergeom	0.004	378.0
WP3298	TFs_Hypergeom	0.141	378.0
WP3657	TFs_Hypergeom	0.147	378.0
WP4868	TFs_Hypergeom	0.153	378.0
WP3967	TFs_Hypergeom	0.194	378.0
WP4919	TFs_Hypergeom	0.119	378.0
WP4008	TFs_Hypergeom	0.065	378.0
WP3613	TFs_Hypergeom	0.169	378.0
WP4205	TFs_Hypergeom	0.009	378.25
WP4562	TFs_Hypergeom	0.115	378.25
WP5072	TFs_Hypergeom	0.007	378.25
WP3612	TFs_Hypergeom	0.116	378.25
WP4842	Target_Hypergeom	0.15	378.5
WP2884	Target_Hypergeom	0.159	378.5
WP3865	TFs_Hypergeom	0.01	378.5
WP2884	TFs_Hypergeom	0.01	378.5
WP4269	TFs_Hypergeom	0.157	378.5
WP4656	Target_NonCentral	0.023	378.5
WP4561	TFs_Hypergeom	0.115	378.5
WP4197	TFs_Hypergeom	0.145	378.5
WP5092	TFs_Hypergeom	0.12	378.5
WP3927	TFs_Hypergeom	0.131	378.5
WP3668	TFs_Hypergeom	0.123	378.5
WP4495	TFs_Hypergeom	0.119	378.5
WP3658	TFs_Hypergeom	0.138	378.5
WP5038	TFs_Hypergeom	0.118	378.5
WP4655	TFs_Hypergeom	0.005	378.5
WP2249	TFs_Hypergeom	0.117	378.5
WP5063	TFs_Hypergeom	0.118	378.5
WP3859	TFs_Hypergeom	0.127	378.75
WP3893	TFs_Hypergeom	0.153	379.0
WP4842	TFs_Hypergeom	0.162	379.0
WP3678	TFs_Hypergeom	0.142	379.0
WP4814	TFs_Hypergeom	0.162	379.0
WP1559	TFs_Hypergeom	0.09	379.0
WP2363	TFs_Hypergeom	0.086	379.0
WP3844	TFs_Hypergeom	0.114	379.0
WP4747	TFs_Hypergeom	0.024	379.0
WP1434	TFs_Hypergeom	0.083	379.0
WP2864	TFs_Hypergeom	0.027	379.0
WP3877	TFs_Hypergeom	0.085	379.0
WP732	TFs_Hypergeom	0.135	379.0
WP3614	TFs_Hypergeom	0.118	379.0
WP2113	TFs_Hypergeom	0.117	379.0
WP5066	TFs_Hypergeom	0.124	379.0
WP410	TFs_Hypergeom	0.088	379.0
WP4876	TFs_Hypergeom	0.083	379.0
WP4206	TFs_Hypergeom	0.109	379.0
WP4535	TFs_Hypergeom	0.048	379.0
WP4829	TFs_Hypergeom	0.095	379.0
WP4718	TFs_Hypergeom	0.068	379.0
WP4481	TFs_Hypergeom	0.083	379.0
WP4480	TFs_Hypergeom	0.083	379.0
WP3945	TFs_Hypergeom	0.024	379.0
WP4479	TFs_Hypergeom	0.083	379.0
WP4304	TFs_Hypergeom	0.151	379.0
WP3998	TFs_Hypergeom	0.004	379.0
WP3640	TFs_Hypergeom	0.111	379.0
WP3926	TFs_Hypergeom	0.108	379.0
WP1403	TFs_Hypergeom	0.006	379.0
WP2795	TFs_Hypergeom	0.013	379.0
WP4558	TFs_Hypergeom	0.117	379.0
WP5103	TFs_Hypergeom	0.102	379.0
WP2011	TFs_Hypergeom	0.125	379.0
WP5046	TFs_Hypergeom	0.082	379.25
WP3851	TFs_Hypergeom	0.084	379.5
WP3	TFs_Hypergeom	0.114	379.5
WP4932	TFs_Hypergeom	0.002	379.5
WP4342	TFs_Hypergeom	0.106	379.5
WP4790	TFs_Hypergeom	0.081	379.5
WP3850	TFs_Hypergeom	0.074	379.5
WP516	TFs_Hypergeom	0.12	379.5
WP4357	TFs_Hypergeom	0.114	379.5
WP4352	TFs_Hypergeom	0.001	379.5
WP4312	TFs_Hypergeom	0.063	379.5
WP3853	Target_Hypergeom	0.134	379.5
WP2118	TFs_Hypergeom	0.003	379.5
WP98	TFs_Hypergeom	0.066	379.5
WP4698	TFs_Hypergeom	0.093	379.5
WP2874	TFs_Hypergeom	0.101	379.5
WP4300	TFs_Hypergeom	0.11	379.5
WP5120	TFs_Hypergeom	0.081	379.5
WP4147	TFs_Hypergeom	0.129	379.75
WP4969	TFs_Hypergeom	0.08	379.75
WP422	TFs_Hypergeom	0.067	380.0
WP3876	TFs_Hypergeom	0.103	380.0
WP3672	TFs_Hypergeom	0.081	380.0
WP3878	TFs_Hypergeom	0.05	380.0
WP3971	TFs_Hypergeom	0.111	380.0
WP4534	TFs_Hypergeom	0.052	380.0
WP4537	TFs_Hypergeom	0.106	380.0
WP2035	TFs_Hypergeom	0.072	380.0
WP4560	TFs_Hypergeom	0.07	380.0
WP4533	TFs_Hypergeom	0.106	380.0
WP3301	TFs_Hypergeom	0.07	380.0
WP1589	TFs_Hypergeom	0.076	380.0
WP4241	TFs_Hypergeom	0.113	380.0
WP4707	TFs_Hypergeom	0.079	380.0
WP4838	TFs_Hypergeom	0.069	380.0
WP306	TFs_Hypergeom	0.0	380.0
WP1425	TFs_Hypergeom	0.091	380.0
WP4545	TFs_Hypergeom	0.057	380.0
WP5114	Target_NonCentral	0.095	380.0
WP1539	TFs_Hypergeom	0.103	380.5
WP4823	TFs_Hypergeom	0.101	380.5
WP2456	TFs_Hypergeom	0.078	380.5
WP1531	TFs_Hypergeom	0.07	380.5
WP3874	TFs_Hypergeom	0.064	380.5
WP2583	TFs_Hypergeom	0.071	380.5
WP4720	TFs_Hypergeom	0.077	380.5
WP2328	TFs_Hypergeom	0.001	380.5
WP5088	TFs_Hypergeom	0.075	380.5
WP3624	TFs_Hypergeom	0.001	380.5
WP4286	TFs_Hypergeom	0.012	380.5
WP2870	TFs_Hypergeom	0.064	380.5
WP2813	TFs_Hypergeom	0.073	380.5
WP4861	TFs_Hypergeom	0.057	380.5
WP3853	TFs_Hypergeom	0.058	380.5
WP4767	TFs_Hypergeom	0.066	380.5
WP4284	Target_Hypergeom	0.053	380.5
WP117	Target_NonCentral	0.011	380.5
WP1433	TFs_Hypergeom	0.056	380.75
WP2038	TFs_Hypergeom	0.023	381.0
WP5050	TFs_Hypergeom	0.048	381.0
WP3890	TFs_Hypergeom	0.046	381.0
WP3591	TFs_Hypergeom	0.048	381.0
WP5095	TFs_Hypergeom	0.0	381.0
WP1601	TFs_Hypergeom	0.048	381.0
WP4191	TFs_Hypergeom	0.048	381.0
WP4788	TFs_Hypergeom	0.046	381.0
WP3941	TFs_Hypergeom	0.039	381.0
WP733	TFs_Hypergeom	0.044	381.0
WP4313	TFs_Hypergeom	0.042	381.0
WP2865	TFs_Hypergeom	0.046	381.0
WP3849	TFs_Hypergeom	0.046	381.0
WP3982	TFs_Hypergeom	0.048	381.0
WP3935	TFs_Hypergeom	0.044	381.0
WP4871	TFs_Hypergeom	0.039	381.0
WP716	TFs_Hypergeom	0.062	381.0
WP4538	TFs_Hypergeom	0.0	381.0
WP5074	TFs_Hypergeom	0.095	381.0
WP2868	TFs_Hypergeom	0.044	381.0
WP3656	TFs_Hypergeom	0.046	381.0
WP4284	TFs_Hypergeom	0.048	381.0
WP4478	TFs_Hypergeom	0.046	381.0
WP2447	TFs_Hypergeom	0.048	381.0
WP384	TFs_Hypergeom	0.046	381.0
WP3944	TFs_Hypergeom	0.048	381.0
WP4399	TFs_Hypergeom	0.048	381.0
WP3947	TFs_Hypergeom	0.048	381.0
WP5049	TFs_Hypergeom	0.048	381.0
WP4758	TFs_Hypergeom	0.043	381.5
WP4483	TFs_Hypergeom	0.041	381.5
WP3670	TFs_Hypergeom	0.068	381.5
WP2289	TFs_Hypergeom	0.036	381.5
WP2879	TFs_Hypergeom	0.036	381.5
WP3872	TFs_Hypergeom	0.039	381.5
WP5121	TFs_Hypergeom	0.042	381.5
WP1992	TFs_Hypergeom	0.069	381.5
WP4186	TFs_Hypergeom	0.041	381.5
WP5052	TFs_Hypergeom	0.067	381.5
WP3676	TFs_Hypergeom	0.032	381.5
WP4222	TFs_Hypergeom	0.003	381.5
WP4549	TFs_Hypergeom	0.0	381.5
WP4830	TFs_Hypergeom	0.077	381.5
WP314	TFs_Hypergeom	0.031	381.5
WP288	TFs_Hypergeom	0.037	381.5
