annotation_id	typeOfAnalysis	p_times	ranking
WP15	Target_Hypergeom	0.417	175.5
WP4673	Target_Hypergeom	0.404	176.0
WP2118	Target_NonCentral	0.088	176.0
WP185	Target_NonCentral	0.084	177.0
WP304	Target_Hypergeom	0.423	177.25
WP4925	Target_Hypergeom	0.436	177.5
WP3929	Target_NonCentral	0.108	177.5
WP5088	Target_Hypergeom	0.417	178.0
WP4484	Target_Hypergeom	0.42	178.0
WP3888	Target_NonCentral	0.07	178.5
WP2877	Target_NonCentral	0.184	179.0
WP289	Target_Hypergeom	0.416	179.5
WP4928	Target_Hypergeom	0.423	180.25
WP3892	Target_Hypergeom	0.393	180.25
WP2332	Target_Hypergeom	0.364	180.75
WP2018	Target_Hypergeom	0.411	181.5
WP3672	Target_Hypergeom	0.418	182.5
WP4790	Target_Hypergeom	0.433	182.75
WP2516	Target_Hypergeom	0.413	183.25
WP3872	Target_Hypergeom	0.43	183.75
WP4141	Target_Hypergeom	0.42	184.0
WP314	Target_Hypergeom	0.395	185.0
WP2858	Target_NonCentral	0.085	186.0
WP51	Target_NonCentral	0.088	186.5
WP236	Target_NonCentral	0.093	188.0
WP4482	Target_Hypergeom	0.392	188.75
WP4540	Target_Hypergeom	0.38	189.0
WP395	Target_Hypergeom	0.39	189.0
WP3998	Target_Hypergeom	0.404	189.0
WP408	Target_Hypergeom	0.398	189.25
WP3594	Target_Hypergeom	0.394	190.5
WP4787	Target_NonCentral	0.076	191.0
WP453	Target_Hypergeom	0.393	191.0
WP4149	Target_NonCentral	0.083	191.5
WP34	Target_Hypergeom	0.352	191.75
WP428	Target_Hypergeom	0.387	192.0
WP3969	Target_Hypergeom	0.402	192.5
WP4018	Target_Hypergeom	0.38	193.0
WP306	Target_NonCentral	0.082	193.0
WP2380	Target_NonCentral	0.083	193.5
WP313	Target_Hypergeom	0.365	193.75
WP4258	Target_Hypergeom	0.401	195.0
WP2380	Target_Hypergeom	0.394	195.5
WP4300	Target_Hypergeom	0.378	196.75
WP1403	Target_Hypergeom	0.337	198.0
WP23	Target_NonCentral	0.104	198.0
WP2870	Target_Hypergeom	0.348	198.75
WP4331	Target_Hypergeom	0.357	199.25
WP1541	Target_NonCentral	0.076	199.5
WP2853	Target_NonCentral	0.073	199.5
WP3995	Target_Hypergeom	0.363	199.5
WP4891	Target_Hypergeom	0.381	200.0
WP4494	Target_Hypergeom	0.428	200.25
WP4483	Target_Hypergeom	0.382	200.25
WP4844	Target_Hypergeom	0.361	200.75
WP481	Target_NonCentral	0.056	201.0
WP3584	Target_NonCentral	0.056	201.0
WP585	Target_NonCentral	0.07	202.5
WP437	Target_NonCentral	0.078	203.0
WP2406	Target_NonCentral	0.057	203.0
WP3599	Target_Hypergeom	0.386	203.75
WP4564	Target_Hypergeom	0.35	204.0
WP2857	Target_Hypergeom	0.327	204.0
WP3941	Target_Hypergeom	0.36	204.75
WP2858	Target_Hypergeom	0.338	204.75
WP5121	Target_Hypergeom	0.349	205.5
WP5072	Target_NonCentral	0.065	206.0
WP2865	Target_Hypergeom	0.366	207.0
WP5095	Target_Hypergeom	0.403	207.0
WP2864	Target_NonCentral	0.052	209.0
WP4217	Target_NonCentral	0.077	209.0
WP2355	Target_NonCentral	0.057	210.0
WP4565	Target_Hypergeom	0.334	210.25
WP3893	Target_Hypergeom	0.396	210.5
WP4879	Target_NonCentral	0.068	211.0
WP3527	Target_NonCentral	0.058	211.0
WP706	Target_NonCentral	0.069	212.0
WP1403	Target_NonCentral	0.073	212.0
WP5087	Target_NonCentral	0.126	212.0
WP3594	Target_NonCentral	0.094	212.0
WP2880	Target_Hypergeom	0.367	212.0
WP2881	Target_Hypergeom	0.335	212.0
WP170	Target_NonCentral	0.07	212.5
WP4241	Target_Hypergeom	0.368	212.5
WP395	Target_NonCentral	0.059	213.0
WP4217	Target_Hypergeom	0.325	213.5
WP2036	Target_Hypergeom	0.348	213.5
WP2038	Target_NonCentral	0.031	214.0
WP5124	Target_NonCentral	0.081	215.0
WP366	Target_NonCentral	0.039	215.5
WP4399	Target_Hypergeom	0.294	215.75
WP2032	Target_NonCentral	0.033	216.0
WP5090	Target_NonCentral	0.041	216.5
WP3859	Target_Hypergeom	0.337	216.75
WP2806	Target_NonCentral	0.104	217.0
WP4541	Target_NonCentral	0.055	217.5
WP4481	Target_Hypergeom	0.33	217.75
WP4540	Target_NonCentral	0.054	218.0
WP4336	Target_Hypergeom	0.336	218.0
WP4496	Target_Hypergeom	0.327	218.0
WP5094	Target_NonCentral	0.079	218.0
WP5113	Target_Hypergeom	0.364	218.5
WP5122	Target_Hypergeom	0.331	218.75
WP5092	Target_Hypergeom	0.346	218.75
WP2064	Target_NonCentral	0.07	219.0
WP3945	Target_NonCentral	0.078	219.0
WP2018	Target_NonCentral	0.055	219.0
WP4864	Target_Hypergeom	0.37	220.5
WP4331	Target_NonCentral	0.045	220.5
WP382	Target_NonCentral	0.071	220.5
WP1544	Target_NonCentral	0.035	220.5
WP5044	Target_Hypergeom	0.355	220.5
WP3657	Target_Hypergeom	0.344	220.75
WP304	Target_NonCentral	0.049	221.0
WP474	Target_NonCentral	0.059	221.5
WP2572	Target_NonCentral	0.034	221.5
WP4808	Target_NonCentral	0.059	221.5
WP4341	Target_NonCentral	0.052	222.5
WP4321	Target_NonCentral	0.041	223.0
WP2848	Target_Hypergeom	0.347	223.0
WP5053	Target_NonCentral	0.055	223.0
WP5039	Target_Hypergeom	0.364	223.25
WP536	Target_NonCentral	0.054	223.5
WP4542	Target_NonCentral	0.057	224.0
WP3612	Target_Hypergeom	0.355	224.0
WP2034	Target_NonCentral	0.068	224.0
WP4538	Target_NonCentral	0.064	224.0
WP4172	Target_NonCentral	0.151	224.0
WP69	Target_NonCentral	0.073	225.0
WP4239	Target_NonCentral	0.059	225.0
WP5053	Target_Hypergeom	0.298	225.0
WP2037	Target_NonCentral	0.061	226.0
WP3640	Target_NonCentral	0.012	226.5
WP4844	Target_NonCentral	0.052	227.0
WP4534	Target_NonCentral	0.07	227.0
WP3298	Target_NonCentral	0.08	227.5
WP2795	Target_NonCentral	0.016	227.5
WP4136	Target_Hypergeom	0.358	227.75
WP2526	Target_Hypergeom	0.29	228.0
WP61	Target_NonCentral	0.037	228.0
WP2324	Target_NonCentral	0.068	228.0
WP1449	Target_Hypergeom	0.357	228.0
WP4746	Target_NonCentral	0.078	228.5
WP3651	Target_NonCentral	0.032	229.0
WP2261	Target_NonCentral	0.06	230.0
WP2882	Target_NonCentral	0.137	230.0
WP408	Target_NonCentral	0.032	230.0
WP5115	Target_NonCentral	0.164	230.0
WP3892	Target_NonCentral	0.033	230.0
WP399	Target_NonCentral	0.039	230.0
WP4018	Target_NonCentral	0.092	230.5
WP428	Target_NonCentral	0.022	231.0
WP4141	Target_NonCentral	0.042	231.0
WP2197	Target_NonCentral	0.038	231.5
WP4969	Target_Hypergeom	0.309	231.5
WP4658	Target_NonCentral	0.105	231.5
WP481	Target_Hypergeom	0.25	232.0
WP98	Target_NonCentral	0.044	232.0
WP363	Target_NonCentral	0.014	233.0
WP619	Target_Hypergeom	0.33	233.25
WP3995	Target_NonCentral	0.028	233.5
WP4698	Target_NonCentral	0.038	233.5
WP4560	Target_Hypergeom	0.287	233.5
WP75	Target_Hypergeom	0.357	234.25
WP4698	Target_Hypergeom	0.26	234.5
WP4223	Target_NonCentral	0.031	234.5
WP3996	Target_NonCentral	0.042	234.5
WP2332	Target_NonCentral	0.045	235.0
WP3850	Target_NonCentral	0.015	235.0
WP4148	Target_NonCentral	0.071	235.5
WP2203	Target_NonCentral	0.042	235.5
WP2857	Target_NonCentral	0.044	236.0
WP4674	Target_NonCentral	0.068	236.0
WP3929	Target_Hypergeom	0.257	236.0
WP1528	Target_Hypergeom	0.318	236.25
WP2637	Target_Hypergeom	0.288	236.5
WP2884	Target_NonCentral	0.087	237.0
WP5097	Target_NonCentral	0.043	237.0
WP3850	Target_Hypergeom	0.236	237.0
WP2363	Target_Hypergeom	0.268	237.0
WP3286	Target_Hypergeom	0.286	237.5
WP35	Target_NonCentral	0.079	237.5
WP4871	Target_NonCentral	0.034	237.5
WP4255	Target_NonCentral	0.046	238.0
WP710	Target_NonCentral	0.107	238.0
WP289	Target_NonCentral	0.029	238.0
WP2374	Target_NonCentral	0.093	238.0
WP4539	Target_NonCentral	0.081	238.5
WP299	Target_Hypergeom	0.323	238.5
WP4919	Target_Hypergeom	0.309	239.25
WP4666	Target_NonCentral	0.065	239.5
WP244	Target_NonCentral	0.043	239.5
WP3972	Target_Hypergeom	0.278	239.75
WP231	Target_Hypergeom	0.307	240.0
WP2526	Target_NonCentral	0.042	240.0
WP3844	Target_NonCentral	0.054	240.0
WP3931	Target_NonCentral	0.056	240.0
WP2272	Target_NonCentral	0.045	241.0
WP1982	Target_NonCentral	0.079	241.0
WP4396	Target_Hypergeom	0.293	241.0
WP3680	Target_NonCentral	0.028	241.5
WP1544	Target_Hypergeom	0.267	241.5
WP4549	Target_NonCentral	0.049	242.0
WP4932	Target_NonCentral	0.044	242.0
WP4707	Target_Hypergeom	0.297	242.25
WP400	Target_NonCentral	0.02	242.5
WP2814	Target_NonCentral	0.042	243.0
WP4874	Target_NonCentral	0.019	243.0
WP4336	Target_NonCentral	0.019	243.0
WP4396	Target_NonCentral	0.087	243.0
WP2848	Target_NonCentral	0.055	243.0
WP4352	Target_NonCentral	0.085	243.5
WP138	Target_NonCentral	0.058	243.5
WP4756	Target_NonCentral	0.064	243.5
WP4871	Target_Hypergeom	0.247	243.75
WP4205	Target_Hypergeom	0.219	243.75
WP560	Target_NonCentral	0.044	244.5
WP4263	Target_NonCentral	0.053	245.0
WP4806	Target_NonCentral	0.055	245.0
WP4262	Target_NonCentral	0.079	245.0
WP2059	Target_NonCentral	0.046	245.0
WP364	Target_NonCentral	0.098	245.0
WP3658	Target_NonCentral	0.056	245.0
WP4816	Target_NonCentral	0.04	245.0
WP3657	Target_NonCentral	0.036	245.0
WP2586	Target_NonCentral	0.05	245.5
WP4155	Target_NonCentral	0.066	246.0
WP1539	Target_NonCentral	0.046	246.5
WP286	Target_NonCentral	0.044	246.5
WP4566	Target_NonCentral	0.029	246.5
WP2849	Target_NonCentral	0.056	246.5
WP2637	Target_NonCentral	0.02	247.5
WP5102	Target_NonCentral	0.042	247.5
WP2011	Target_Hypergeom	0.298	248.0
WP2880	Target_NonCentral	0.027	248.0
WP4495	Target_Hypergeom	0.281	248.0
WP4790	Target_NonCentral	0.012	248.0
WP4239	Target_Hypergeom	0.266	248.0
WP3678	Target_Hypergeom	0.296	248.25
WP4823	Target_NonCentral	0.078	248.5
WP2840	Target_NonCentral	0.009	249.0
WP195	Target_NonCentral	0.029	249.0
WP205	Target_NonCentral	0.009	249.5
WP2507	Target_Hypergeom	0.313	249.5
WP5122	Target_NonCentral	0.036	250.0
WP4008	Target_Hypergeom	0.276	250.0
WP3972	Target_NonCentral	0.044	250.0
WP3303	Target_NonCentral	0.055	250.0
WP1971	Target_NonCentral	0.099	250.5
WP4747	Target_NonCentral	0.027	250.5
WP3599	Target_NonCentral	0.043	251.0
WP2583	Target_NonCentral	0.031	251.5
WP231	Target_NonCentral	0.089	252.0
WP3940	Target_NonCentral	0.031	252.0
WP4298	Target_NonCentral	0.075	252.0
WP127	Target_NonCentral	0.013	252.0
WP1984	Target_NonCentral	0.108	252.0
WP4950	Target_NonCentral	0.049	252.0
WP4561	Target_Hypergeom	0.245	252.25
WP5063	Target_Hypergeom	0.337	252.25
WP5036	Target_NonCentral	0.054	252.5
WP98	Target_Hypergeom	0.265	252.75
WP2870	Target_NonCentral	0.028	253.0
WP3998	Target_NonCentral	0.032	253.0
WP4312	Target_NonCentral	0.035	253.0
WP3414	Target_NonCentral	0.033	253.0
WP4673	Target_NonCentral	0.052	253.0
WP4659	Target_NonCentral	0.045	253.0
WP4963	Target_Hypergeom	0.28	253.0
WP673	Target_NonCentral	0.029	253.0
WP5083	Target_NonCentral	0.072	253.5
WP4559	Target_Hypergeom	0.312	253.5
WP254	Target_NonCentral	0.108	254.0
WP314	Target_NonCentral	0.054	254.0
WP2431	Target_NonCentral	0.079	254.0
WP4685	Target_NonCentral	0.044	254.5
WP4925	Target_NonCentral	0.041	254.5
WP313	Target_NonCentral	0.014	255.0
WP516	Target_Hypergeom	0.269	255.0
WP4136	Target_NonCentral	0.115	255.0
WP364	Target_Hypergeom	0.268	255.5
WP51	Target_Hypergeom	0.223	256.0
WP4535	Target_NonCentral	0.017	256.0
WP3859	Target_NonCentral	0.026	256.0
WP3584	Target_Hypergeom	0.204	256.25
WP1772	Target_NonCentral	0.096	256.5
WP4258	Target_NonCentral	0.032	256.5
WP4970	Target_NonCentral	0.026	257.0
WP4205	Target_NonCentral	0.007	257.5
WP2875	Target_NonCentral	0.073	258.0
WP4482	Target_NonCentral	0.033	258.0
WP3969	Target_NonCentral	0.019	259.0
WP615	Target_NonCentral	0.074	259.0
WP34	Target_NonCentral	0.03	259.0
WP4823	Target_Hypergeom	0.281	259.0
WP2817	Target_NonCentral	0.03	259.0
WP2853	Target_Hypergeom	0.197	259.5
WP4206	Target_Hypergeom	0.303	260.0
WP1449	Target_NonCentral	0.118	260.0
WP268	Target_NonCentral	0.069	260.0
WP3668	Target_NonCentral	0.021	260.0
WP3925	Target_NonCentral	0.062	260.0
WP4357	Target_NonCentral	0.039	260.0
WP5098	Target_NonCentral	0.06	261.0
WP2118	Target_Hypergeom	0.201	261.0
WP5121	Target_NonCentral	0.01	261.0
WP3878	Target_NonCentral	0.061	261.5
WP4754	Target_NonCentral	0.149	262.0
WP2839	Target_NonCentral	0.015	262.0
WP707	Target_NonCentral	0.108	262.5
WP1533	Target_NonCentral	0.127	262.5
WP1591	Target_NonCentral	0.015	262.5
WP4216	Target_NonCentral	0.056	263.0
WP3931	Target_Hypergeom	0.211	263.5
WP2583	Target_Hypergeom	0.251	263.75
WP49	Target_NonCentral	0.02	265.0
WP3646	Target_NonCentral	0.059	265.0
WP5055	Target_NonCentral	0.119	265.5
WP3678	Target_NonCentral	0.053	265.5
WP3872	Target_NonCentral	0.056	265.5
WP727	Target_NonCentral	0.048	266.0
WP4241	Target_NonCentral	0.048	266.0
WP1742	Target_NonCentral	0.048	267.0
WP3613	Target_NonCentral	0.085	267.0
WP4906	Target_NonCentral	0.012	267.0
WP4535	Target_Hypergeom	0.207	267.0
WP4874	Target_Hypergeom	0.183	267.0
WP185	Target_Hypergeom	0.202	267.25
WP2447	Target_Hypergeom	0.249	267.25
WP3286	Target_NonCentral	0.016	268.0
WP2795	Target_Hypergeom	0.201	268.0
WP4223	Target_Hypergeom	0.177	269.0
WP3941	Target_NonCentral	0.018	269.0
WP5039	Target_NonCentral	0.12	269.0
WP4534	Target_Hypergeom	0.228	269.5
WP179	Target_NonCentral	0.144	270.0
WP176	Target_NonCentral	0.117	270.0
WP15	Target_NonCentral	0.115	270.0
WP2878	Target_NonCentral	0.068	270.0
WP4493	Target_Hypergeom	0.285	270.0
WP2873	Target_NonCentral	0.061	271.5
WP4657	Target_NonCentral	0.015	272.0
WP712	Target_NonCentral	0.01	272.0
WP4758	Target_NonCentral	0.031	272.5
WP1982	Target_Hypergeom	0.188	272.5
WP3915	Target_Hypergeom	0.183	273.0
WP45	Target_NonCentral	0.128	273.5
WP5124	Target_Hypergeom	0.215	273.5
WP581	Target_NonCentral	0.048	273.5
WP4357	Target_Hypergeom	0.245	273.75
WP3611	Target_NonCentral	0.07	274.5
WP2813	Target_NonCentral	0.011	274.5
WP4585	Target_Hypergeom	0.223	275.0
WP4559	Target_NonCentral	0.077	275.0
WP4565	Target_NonCentral	0.001	275.0
WP1528	Target_NonCentral	0.021	275.0
WP2815	Target_NonCentral	0.033	275.0
WP2828	Target_NonCentral	0.032	275.0
WP4564	Target_NonCentral	0.001	275.0
WP2446	Target_NonCentral	0.115	275.5
WP4481	Target_NonCentral	0.043	275.5
WP1530	Target_NonCentral	0.096	276.0
WP4877	Target_Hypergeom	0.182	276.0
WP3981	Target_NonCentral	0.009	276.0
WP4864	Target_NonCentral	0.063	276.0
WP2643	Target_Hypergeom	0.19	276.25
WP3863	Target_NonCentral	0.076	276.5
WP4949	Target_NonCentral	0.008	278.0
WP3287	Target_NonCentral	0.031	278.5
WP558	Target_NonCentral	0.08	278.5
WP2406	Target_Hypergeom	0.19	278.5
WP4211	Target_Hypergeom	0.247	278.75
WP5072	Target_Hypergeom	0.185	279.5
WP4969	Target_NonCentral	0.075	279.5
WP3299	Target_Hypergeom	0.141	279.75
WP5092	Target_NonCentral	0.065	280.0
WP75	Target_NonCentral	0.114	281.0
WP702	Target_NonCentral	0.096	281.0
WP3612	Target_NonCentral	0.039	281.5
WP4496	Target_NonCentral	0.065	281.5
WP4949	Target_Hypergeom	0.151	281.75
WP524	Target_NonCentral	0.033	282.0
WP2363	Target_NonCentral	0.013	282.0
WP4478	Target_Hypergeom	0.335	282.25
WP3624	Target_NonCentral	0.091	282.5
WP5036	Target_Hypergeom	0.231	282.5
WP1545	Target_NonCentral	0.001	283.0
WP299	Target_NonCentral	0.075	283.0
WP2516	Target_NonCentral	0.093	283.0
WP5103	Target_NonCentral	0.015	283.0
WP3959	Target_Hypergeom	0.246	283.0
WP2036	Target_NonCentral	0.066	283.5
WP4538	Target_Hypergeom	0.182	283.5
WP4963	Target_NonCentral	0.036	283.5
WP4312	Target_Hypergeom	0.175	283.75
WP3614	Target_NonCentral	0.081	284.0
WP3942	Target_NonCentral	0.115	284.0
WP3668	Target_Hypergeom	0.193	284.5
WP453	Target_NonCentral	0.09	285.0
WP4861	Target_NonCentral	0.019	285.0
WP2881	Target_NonCentral	0.047	285.0
WP2865	Target_NonCentral	0.063	285.5
WP4300	Target_NonCentral	0.016	286.0
WP4204	Target_NonCentral	0.019	286.5
WP3865	Target_NonCentral	0.097	286.5
WP619	Target_NonCentral	0.1	286.5
WP2038	Target_Hypergeom	0.137	286.75
WP195	Target_Hypergeom	0.216	287.0
WP400	Target_Hypergeom	0.167	287.5
WP1471	Target_NonCentral	0.031	287.5
WP4560	Target_NonCentral	0.015	287.5
WP1591	Target_Hypergeom	0.158	287.75
WP5102	Target_Hypergeom	0.161	287.75
WP4880	Target_NonCentral	0.059	288.0
WP2643	Target_NonCentral	0.013	288.0
WP129	Target_Hypergeom	0.278	288.0
WP2447	Target_NonCentral	0.028	288.5
WP5103	Target_Hypergeom	0.204	288.5
WP4304	Target_NonCentral	0.031	289.0
WP2328	Target_NonCentral	0.147	289.0
WP4946	Target_NonCentral	0.094	289.5
WP4286	Target_NonCentral	0.021	289.5
WP5046	Target_Hypergeom	0.242	291.0
WP1541	Target_Hypergeom	0.159	291.25
WP3596	Target_Hypergeom	0.158	292.0
WP4313	Target_NonCentral	0.024	292.0
WP2011	Target_NonCentral	0.071	292.0
WP3851	Target_Hypergeom	0.237	292.5
WP4877	Target_NonCentral	0.021	292.5
WP534	Target_NonCentral	0.101	292.5
WP4561	Target_NonCentral	0.0	293.0
WP4928	Target_NonCentral	0.002	293.0
WP3664	Target_NonCentral	0.01	294.0
WP4249	Target_Hypergeom	0.152	294.0
WP4016	Target_Hypergeom	0.215	294.0
WP3299	Target_NonCentral	0.001	294.5
WP2507	Target_NonCentral	0.066	294.5
WP2035	Target_NonCentral	0.043	294.5
WP4880	Target_Hypergeom	0.183	294.5
WP4585	Target_NonCentral	0.022	295.0
WP4016	Target_NonCentral	0.1	295.5
WP4483	Target_NonCentral	0.002	295.5
WP4008	Target_NonCentral	0.045	295.5
WP585	Target_Hypergeom	0.173	295.75
WP2249	Target_Hypergeom	0.08	295.75
WP4211	Target_NonCentral	0.037	296.5
WP4767	Target_NonCentral	0.009	296.5
WP3591	Target_NonCentral	0.016	296.5
WP516	Target_NonCentral	0.011	297.0
WP4746	Target_Hypergeom	0.156	297.0
WP716	Target_NonCentral	0.05	298.0
WP4204	Target_Hypergeom	0.172	298.5
WP4522	Target_Hypergeom	0.295	298.75
WP5113	Target_NonCentral	0.091	299.0
WP4787	Target_Hypergeom	0.123	300.0
WP3851	Target_NonCentral	0.054	300.0
WP410	Target_NonCentral	0.08	301.0
WP3617	Target_NonCentral	0.104	301.5
WP2876	Target_NonCentral	0.095	301.5
WP2272	Target_Hypergeom	0.151	301.75
WP3844	Target_Hypergeom	0.177	302.0
WP5044	Target_NonCentral	0.009	302.0
WP4961	Target_Hypergeom	0.192	302.25
WP4249	Target_NonCentral	0.015	302.5
WP2197	Target_Hypergeom	0.122	302.5
WP2806	Target_Hypergeom	0.17	303.0
WP5090	Target_Hypergeom	0.118	303.0
WP4304	Target_Hypergeom	0.188	303.25
WP4286	Target_Hypergeom	0.095	303.5
WP3893	Target_NonCentral	0.077	304.0
WP4657	Target_Hypergeom	0.076	304.0
WP262	Target_Hypergeom	0.281	305.0
WP4329	Target_NonCentral	0.069	305.5
WP4337	Target_Hypergeom	0.188	305.75
WP430	Target_Hypergeom	0.267	306.0
WP2875	Target_Hypergeom	0.158	306.5
WP4206	Target_NonCentral	0.041	307.0
WP4321	Target_Hypergeom	0.093	307.0
WP3672	Target_NonCentral	0.0	308.0
WP4480	Target_Hypergeom	0.278	308.5
WP3959	Target_NonCentral	0.073	309.5
WP4961	Target_NonCentral	0.02	310.5
WP3927	Target_Hypergeom	0.175	311.25
WP430	Target_NonCentral	0.16	311.5
WP3996	Target_Hypergeom	0.131	312.0
WP4329	Target_Hypergeom	0.257	313.0
WP4494	Target_NonCentral	0.116	314.5
WP4545	Target_NonCentral	0.066	314.5
WP4549	Target_Hypergeom	0.098	315.0
WP5088	Target_NonCentral	0.113	315.5
WP35	Target_Hypergeom	0.144	315.5
WP4932	Target_Hypergeom	0.106	315.75
WP727	Target_Hypergeom	0.14	315.75
WP3527	Target_Hypergeom	0.108	315.75
WP5095	Target_NonCentral	0.12	316.0
WP4462	Target_Hypergeom	0.271	316.25
WP3413	Target_Hypergeom	0.171	317.25
WP530	Target_NonCentral	0.128	317.5
WP3982	Target_Hypergeom	0.261	318.5
WP4707	Target_NonCentral	0.0	319.0
WP43	Target_NonCentral	0.111	319.5
WP3298	Target_Hypergeom	0.147	319.5
WP581	Target_Hypergeom	0.179	320.5
WP4484	Target_NonCentral	0.062	321.0
WP4313	Target_Hypergeom	0.109	321.0
WP2059	Target_Hypergeom	0.089	322.0
WP4906	Target_Hypergeom	0.075	322.25
WP5046	Target_NonCentral	0.01	323.5
WP3414	Target_Hypergeom	0.127	325.0
WP5111	Target_Hypergeom	0.247	325.0
WP3942	Target_Hypergeom	0.203	325.0
WP4337	Target_NonCentral	0.021	326.0
WP3664	Target_Hypergeom	0.092	326.25
WP3935	Target_NonCentral	0.071	326.5
