annotation_id	typeOfAnalysis	p_times	ranking
hsa05332	Target_NonCentral	0.128	199.5
hsa04910	TFs_Hypergeom	0.016	200.0
hsa04530	TFs_Hypergeom	0.017	200.0
hsa05412	TFs_Hypergeom	0.017	200.0
hsa00010	Target_Hypergeom	0.218	200.0
hsa04713	TFs_Hypergeom	0.006	200.5
hsa04392	TFs_Hypergeom	0.172	200.5
hsa05323	TFs_Hypergeom	0.004	200.75
hsa04213	TFs_Hypergeom	0.014	201.0
hsa04613	TFs_Hypergeom	0.003	201.5
hsa04510	TFs_Hypergeom	0.006	201.5
hsa03022	Target_NonCentral	0.01	201.5
hsa01523	TFs_Hypergeom	0.098	201.5
hsa05146	TFs_Hypergeom	0.004	201.5
hsa04115	TFs_Hypergeom	0.006	202.0
hsa01521	TFs_Hypergeom	0.003	202.0
hsa04650	TFs_Hypergeom	0.006	202.0
hsa05010	Target_Hypergeom	0.105	202.0
hsa04720	Target_Hypergeom	0.096	202.0
hsa04924	TFs_Hypergeom	0.0	203.0
hsa04114	TFs_Hypergeom	0.005	203.0
hsa01524	TFs_Hypergeom	0.0	203.0
hsa04216	TFs_Hypergeom	0.01	203.0
hsa04961	TFs_Hypergeom	0.005	203.25
hsa03440	Target_Hypergeom	0.168	203.5
hsa04976	TFs_Hypergeom	0.0	203.5
hsa01100	TFs_Hypergeom	0.0	203.75
hsa00310	TFs_Hypergeom	0.0	203.75
hsa04720	TFs_Hypergeom	0.0	203.75
hsa04370	TFs_Hypergeom	0.0	204.0
hsa04140	TFs_Hypergeom	0.0	204.0
hsa04930	TFs_Hypergeom	0.003	204.0
hsa04914	TFs_Hypergeom	0.0	204.0
hsa04340	TFs_Hypergeom	0.0	204.0
hsa04144	TFs_Hypergeom	0.0	204.0
hsa04360	TFs_Hypergeom	0.0	204.0
hsa05340	TFs_Hypergeom	0.021	204.0
hsa03022	TFs_Hypergeom	0.004	204.0
hsa04330	TFs_Hypergeom	0.0	204.0
hsa04080	TFs_Hypergeom	0.0	204.0
hsa00670	Target_NonCentral	0.06	204.5
hsa04080	Target_NonCentral	0.129	204.5
hsa04929	TFs_Hypergeom	0.0	204.5
hsa04978	TFs_Hypergeom	0.0	204.5
hsa05416	TFs_Hypergeom	0.0	205.0
hsa00500	TFs_Hypergeom	0.0	205.0
hsa05322	TFs_Hypergeom	0.0	205.0
hsa00982	TFs_Hypergeom	0.0	205.0
hsa00650	TFs_Hypergeom	0.0	205.0
hsa05144	TFs_Hypergeom	0.0	205.0
hsa05100	TFs_Hypergeom	0.0	205.0
hsa00603	TFs_Hypergeom	0.0	205.0
hsa00980	TFs_Hypergeom	0.0	205.0
hsa00740	TFs_Hypergeom	0.0	205.0
hsa00515	TFs_Hypergeom	0.0	205.0
hsa00340	TFs_Hypergeom	0.0	205.0
hsa00620	TFs_Hypergeom	0.0	205.0
hsa03440	TFs_Hypergeom	0.0	205.0
hsa00062	TFs_Hypergeom	0.0	205.0
hsa05143	TFs_Hypergeom	0.0	205.0
hsa04923	TFs_Hypergeom	0.0	205.0
hsa00230	TFs_Hypergeom	0.0	205.0
hsa00240	TFs_Hypergeom	0.0	205.0
hsa04940	TFs_Hypergeom	0.0	205.0
hsa00140	TFs_Hypergeom	0.0	205.0
hsa04142	TFs_Hypergeom	0.0	205.0
hsa05410	TFs_Hypergeom	0.0	205.0
hsa05414	TFs_Hypergeom	0.0	205.0
hsa00020	TFs_Hypergeom	0.0	205.0
hsa00260	TFs_Hypergeom	0.0	205.0
hsa00534	TFs_Hypergeom	0.0	205.0
hsa00270	TFs_Hypergeom	0.0	205.0
hsa00970	TFs_Hypergeom	0.0	205.0
hsa00010	TFs_Hypergeom	0.0	205.0
hsa04130	TFs_Hypergeom	0.0	205.0
hsa00514	TFs_Hypergeom	0.0	205.0
hsa00983	TFs_Hypergeom	0.0	205.0
hsa04512	TFs_Hypergeom	0.0	205.0
hsa00533	TFs_Hypergeom	0.0	205.0
hsa00330	TFs_Hypergeom	0.0	205.0
hsa04670	TFs_Hypergeom	0.0	205.0
hsa04614	TFs_Hypergeom	0.0	205.0
hsa04611	TFs_Hypergeom	0.0	205.0
hsa00511	TFs_Hypergeom	0.0	205.0
hsa04742	TFs_Hypergeom	0.0	205.0
hsa00561	TFs_Hypergeom	0.0	205.0
hsa04120	TFs_Hypergeom	0.0	205.0
hsa00480	TFs_Hypergeom	0.0	205.0
hsa04744	TFs_Hypergeom	0.0	205.0
hsa00531	TFs_Hypergeom	0.0	205.0
hsa03410	TFs_Hypergeom	0.0	205.0
hsa03010	TFs_Hypergeom	0.0	205.0
hsa00785	TFs_Hypergeom	0.0	205.0
hsa04726	TFs_Hypergeom	0.0	205.0
hsa00510	TFs_Hypergeom	0.0	205.0
hsa05016	Target_NonCentral	0.002	205.0
hsa00512	TFs_Hypergeom	0.0	205.0
hsa05032	TFs_Hypergeom	0.0	205.0
hsa00440	TFs_Hypergeom	0.0	205.0
hsa04060	TFs_Hypergeom	0.0	205.0
hsa03450	TFs_Hypergeom	0.0	205.0
hsa00563	TFs_Hypergeom	0.0	205.0
hsa03060	TFs_Hypergeom	0.0	205.0
hsa04723	TFs_Hypergeom	0.0	205.0
hsa03020	TFs_Hypergeom	0.0	205.0
hsa04270	TFs_Hypergeom	0.0	205.0
hsa00780	TFs_Hypergeom	0.0	205.0
hsa00562	TFs_Hypergeom	0.0	205.0
hsa00040	TFs_Hypergeom	0.0	205.0
hsa05033	TFs_Hypergeom	0.0	205.0
hsa03430	TFs_Hypergeom	0.0	205.0
hsa00100	TFs_Hypergeom	0.0	205.0
hsa04810	TFs_Hypergeom	0.0	205.0
hsa00280	TFs_Hypergeom	0.0	205.0
hsa02010	TFs_Hypergeom	0.0	205.0
hsa00565	TFs_Hypergeom	0.0	205.0
hsa00591	TFs_Hypergeom	0.0	205.0
hsa04150	TFs_Hypergeom	0.0	205.0
hsa01040	TFs_Hypergeom	0.0	205.0
hsa00730	TFs_Hypergeom	0.0	205.0
hsa00052	TFs_Hypergeom	0.0	205.0
hsa05150	TFs_Hypergeom	0.0	205.0
hsa00600	TFs_Hypergeom	0.0	205.0
hsa00524	TFs_Hypergeom	0.0	205.0
hsa04721	TFs_Hypergeom	0.0	205.0
hsa05320	TFs_Hypergeom	0.0	205.0
hsa00232	TFs_Hypergeom	0.0	205.0
hsa03030	TFs_Hypergeom	0.0	205.0
hsa00450	TFs_Hypergeom	0.0	205.0
hsa01210	TFs_Hypergeom	0.0	205.0
hsa03018	TFs_Hypergeom	0.0	205.0
hsa04730	TFs_Hypergeom	0.0	205.0
hsa00601	TFs_Hypergeom	0.0	205.0
hsa00630	TFs_Hypergeom	0.0	205.0
hsa04664	TFs_Hypergeom	0.0	205.0
hsa00770	TFs_Hypergeom	0.0	205.0
hsa00380	TFs_Hypergeom	0.0	205.0
hsa03040	TFs_Hypergeom	0.0	205.0
hsa00830	TFs_Hypergeom	0.0	205.0
hsa00071	TFs_Hypergeom	0.0	205.0
hsa04666	TFs_Hypergeom	0.0	205.0
hsa00670	TFs_Hypergeom	0.0	205.0
hsa04061	TFs_Hypergeom	0.0	205.0
hsa00250	TFs_Hypergeom	0.0	205.0
hsa00760	TFs_Hypergeom	0.0	205.0
hsa00590	TFs_Hypergeom	0.0	205.0
hsa04640	TFs_Hypergeom	0.0	205.0
hsa00790	TFs_Hypergeom	0.0	205.0
hsa04145	TFs_Hypergeom	0.0	205.0
hsa00053	TFs_Hypergeom	0.0	205.0
hsa04724	TFs_Hypergeom	0.0	205.0
hsa00750	TFs_Hypergeom	0.0	205.0
hsa00592	TFs_Hypergeom	0.0	205.0
hsa03015	TFs_Hypergeom	0.0	205.0
hsa04070	TFs_Hypergeom	0.0	205.0
hsa04974	TFs_Hypergeom	0.0	205.0
hsa04977	TFs_Hypergeom	0.0	205.0
hsa05110	TFs_Hypergeom	0.0	205.0
hsa00532	TFs_Hypergeom	0.0	205.0
hsa04072	TFs_Hypergeom	0.0	205.0
hsa00860	TFs_Hypergeom	0.0	205.0
hsa04215	TFs_Hypergeom	0.0	205.0
hsa00430	TFs_Hypergeom	0.0	205.0
hsa05310	TFs_Hypergeom	0.0	205.0
hsa00051	TFs_Hypergeom	0.0	205.0
hsa00350	TFs_Hypergeom	0.0	205.0
hsa00640	TFs_Hypergeom	0.0	205.0
hsa04136	TFs_Hypergeom	0.0	205.0
hsa04146	TFs_Hypergeom	0.0	205.0
hsa00520	TFs_Hypergeom	0.0	205.0
hsa04514	TFs_Hypergeom	0.0	205.0
hsa03460	TFs_Hypergeom	0.0	205.0
hsa00513	TFs_Hypergeom	0.0	205.0
hsa03420	TFs_Hypergeom	0.0	205.0
hsa03050	TFs_Hypergeom	0.0	205.0
hsa04122	TFs_Hypergeom	0.0	205.0
hsa04260	TFs_Hypergeom	0.0	205.0
hsa00030	TFs_Hypergeom	0.0	205.0
hsa00920	TFs_Hypergeom	0.0	205.0
hsa01200	TFs_Hypergeom	0.0	205.0
hsa00220	TFs_Hypergeom	0.0	205.0
hsa04964	TFs_Hypergeom	0.0	205.0
hsa00900	TFs_Hypergeom	0.0	205.0
hsa00400	TFs_Hypergeom	0.0	205.0
hsa04750	TFs_Hypergeom	0.0	205.0
hsa05332	TFs_Hypergeom	0.0	205.0
hsa04972	TFs_Hypergeom	0.0	205.0
hsa00061	TFs_Hypergeom	0.0	205.0
hsa01212	TFs_Hypergeom	0.0	205.0
hsa00120	TFs_Hypergeom	0.0	205.0
hsa04975	TFs_Hypergeom	0.0	205.0
hsa04966	TFs_Hypergeom	0.0	205.0
hsa01240	TFs_Hypergeom	0.0	205.0
hsa04672	TFs_Hypergeom	0.0	205.0
hsa00604	TFs_Hypergeom	0.0	205.0
hsa01230	TFs_Hypergeom	0.0	205.0
hsa04020	TFs_Hypergeom	0.0	205.0
hsa04740	TFs_Hypergeom	0.0	205.0
hsa03008	TFs_Hypergeom	0.0	205.0
hsa04971	TFs_Hypergeom	0.0	205.0
hsa04970	TFs_Hypergeom	0.0	205.0
hsa03013	TFs_Hypergeom	0.0	205.0
hsa04960	TFs_Hypergeom	0.0	205.0
hsa00190	TFs_Hypergeom	0.0	205.0
hsa04015	TFs_Hypergeom	0.0	205.0
hsa04964	Target_Hypergeom	0.092	205.0
hsa00564	TFs_Hypergeom	0.0	205.0
hsa00290	TFs_Hypergeom	0.0	205.0
hsa04610	TFs_Hypergeom	0.0	205.0
hsa00910	TFs_Hypergeom	0.0	205.0
hsa04540	TFs_Hypergeom	0.0	205.0
hsa05204	TFs_Hypergeom	0.0	205.0
hsa00360	TFs_Hypergeom	0.0	205.0
hsa00130	TFs_Hypergeom	0.0	205.0
hsa04913	TFs_Hypergeom	0.0	205.0
hsa04979	TFs_Hypergeom	0.0	205.0
hsa04727	TFs_Hypergeom	0.0	205.0
hsa05330	TFs_Hypergeom	0.0	205.0
hsa04973	TFs_Hypergeom	0.0	205.0
hsa00410	TFs_Hypergeom	0.0	205.0
hsa00410	Target_NonCentral	0.064	205.5
hsa04970	Target_Hypergeom	0.057	206.0
hsa04972	Target_Hypergeom	0.065	206.0
hsa05204	Target_Hypergeom	0.214	206.25
hsa05017	Target_Hypergeom	0.067	207.0
hsa05012	Target_NonCentral	0.003	208.0
hsa00592	Target_NonCentral	0.015	208.0
hsa00020	Target_NonCentral	0.006	208.0
hsa00760	Target_NonCentral	0.014	208.0
hsa05150	Target_NonCentral	0.117	208.5
hsa04146	Target_NonCentral	0.02	208.5
hsa00603	Target_NonCentral	0.019	209.0
hsa00565	Target_NonCentral	0.018	210.0
hsa03015	Target_NonCentral	0.028	210.5
hsa05034	Target_NonCentral	0.009	211.0
hsa00533	Target_NonCentral	0.001	211.0
hsa04978	Target_Hypergeom	0.075	211.0
hsa03460	Target_Hypergeom	0.111	212.0
hsa04392	Target_Hypergeom	0.078	212.0
hsa00520	Target_NonCentral	0.014	212.0
hsa00051	Target_Hypergeom	0.139	212.0
hsa00510	Target_NonCentral	0.018	213.0
hsa03430	Target_NonCentral	0.143	213.0
hsa00604	Target_NonCentral	0.007	213.0
hsa00512	Target_NonCentral	0.011	213.0
hsa00220	Target_NonCentral	0.004	213.5
hsa00220	Target_Hypergeom	0.046	213.5
hsa04145	Target_Hypergeom	0.215	213.5
hsa05022	Target_Hypergeom	0.082	214.0
hsa03030	Target_Hypergeom	0.262	214.0
hsa03013	Target_NonCentral	0.024	214.0
hsa04613	Target_Hypergeom	0.108	215.0
hsa00600	Target_NonCentral	0.008	215.0
hsa00061	Target_NonCentral	0.032	216.0
hsa00030	Target_NonCentral	0.029	216.0
hsa04721	Target_NonCentral	0.034	216.5
hsa00620	Target_Hypergeom	0.139	216.75
hsa05110	Target_Hypergeom	0.061	217.0
hsa03030	Target_NonCentral	0.21	217.0
hsa03450	Target_NonCentral	0.036	217.0
hsa00860	Target_Hypergeom	0.139	217.25
hsa04726	Target_Hypergeom	0.039	217.5
hsa00052	Target_Hypergeom	0.1	218.0
hsa00534	Target_NonCentral	0.02	218.5
hsa03420	Target_NonCentral	0.126	219.5
hsa00983	Target_Hypergeom	0.137	220.0
hsa00280	Target_NonCentral	0.025	220.0
hsa04724	Target_Hypergeom	0.056	220.0
hsa00120	Target_Hypergeom	0.111	221.0
hsa00513	Target_NonCentral	0.004	221.0
hsa00260	Target_NonCentral	0.009	221.0
hsa00450	Target_NonCentral	0.003	222.0
hsa00562	Target_Hypergeom	0.073	223.5
hsa03040	Target_NonCentral	0.097	223.5
hsa03430	Target_Hypergeom	0.181	223.75
hsa04623	Target_NonCentral	0.063	227.0
hsa05033	Target_NonCentral	0.02	227.5
hsa00590	Target_Hypergeom	0.041	228.0
hsa04962	Target_Hypergeom	0.021	229.0
hsa05014	Target_NonCentral	0.011	229.0
hsa04723	Target_NonCentral	0.006	230.0
hsa00270	Target_Hypergeom	0.024	230.5
hsa00330	Target_Hypergeom	0.015	230.75
hsa04614	Target_Hypergeom	0.062	230.75
hsa00514	Target_NonCentral	0.004	231.0
hsa00500	Target_NonCentral	0.05	231.0
hsa05020	Target_Hypergeom	0.012	231.0
hsa05322	Target_NonCentral	0.079	232.0
hsa04975	Target_Hypergeom	0.138	232.0
hsa00062	Target_NonCentral	0.007	232.5
hsa04975	Target_NonCentral	0.084	233.0
hsa01040	Target_Hypergeom	0.044	233.0
hsa00350	Target_Hypergeom	0.048	233.0
hsa00900	Target_NonCentral	0.083	234.0
hsa00591	Target_Hypergeom	0.038	235.25
hsa00100	Target_Hypergeom	0.092	235.25
hsa05032	Target_Hypergeom	0.02	236.0
hsa00980	Target_Hypergeom	0.173	236.5
hsa00230	Target_Hypergeom	0.023	238.0
hsa00061	Target_Hypergeom	0.047	239.0
hsa00020	Target_Hypergeom	0.009	239.5
hsa00670	Target_Hypergeom	0.075	240.0
hsa04974	Target_Hypergeom	0.046	240.0
hsa04742	Target_NonCentral	0.001	241.0
hsa00830	Target_Hypergeom	0.142	243.5
hsa00982	Target_Hypergeom	0.151	244.0
hsa03420	Target_Hypergeom	0.155	244.5
hsa00533	Target_Hypergeom	0.0	245.0
hsa00053	Target_Hypergeom	0.111	246.0
hsa01212	Target_Hypergeom	0.04	246.5
hsa00603	Target_Hypergeom	0.019	247.0
hsa00130	Target_NonCentral	0.001	247.5
hsa01230	Target_Hypergeom	0.071	248.5
hsa00450	Target_Hypergeom	0.003	248.5
hsa00601	Target_NonCentral	0.002	249.0
hsa05150	Target_Hypergeom	0.112	249.0
hsa00480	Target_Hypergeom	0.008	249.0
hsa00514	Target_Hypergeom	0.005	249.5
hsa00604	Target_Hypergeom	0.004	249.75
hsa04141	Target_Hypergeom	0.027	250.0
hsa00532	Target_Hypergeom	0.009	250.5
hsa00564	Target_Hypergeom	0.014	251.0
hsa00790	Target_Hypergeom	0.023	251.0
hsa04136	Target_NonCentral	0.0	252.0
hsa00561	Target_Hypergeom	0.006	253.75
hsa01240	Target_Hypergeom	0.038	254.0
hsa00130	Target_Hypergeom	0.001	254.5
hsa00592	Target_Hypergeom	0.003	255.0
hsa05322	Target_Hypergeom	0.079	255.0
hsa04130	Target_NonCentral	0.005	255.5
hsa04714	Target_Hypergeom	0.002	256.0
hsa00360	Target_NonCentral	0.023	256.5
hsa00040	Target_Hypergeom	0.1	256.75
hsa00240	Target_Hypergeom	0.008	257.0
hsa04260	Target_Hypergeom	0.003	259.0
hsa03050	Target_NonCentral	0.0	259.0
hsa00512	Target_Hypergeom	0.006	259.0
hsa05168	Target_Hypergeom	0.128	261.5
hsa05168	Target_NonCentral	0.12	262.0
hsa00520	Target_Hypergeom	0.003	262.0
hsa00310	Target_Hypergeom	0.004	264.0
hsa00640	Target_Hypergeom	0.016	264.0
hsa04142	Target_Hypergeom	0.017	265.0
hsa03450	Target_Hypergeom	0.011	265.0
hsa00380	Target_Hypergeom	0.005	266.0
hsa00770	Target_Hypergeom	0.004	266.0
hsa00250	Target_Hypergeom	0.007	266.25
hsa00030	Target_Hypergeom	0.006	269.0
hsa00760	Target_Hypergeom	0.001	269.0
hsa00565	Target_Hypergeom	0.003	269.0
hsa00062	Target_Hypergeom	0.001	269.5
hsa04727	Target_Hypergeom	0.003	270.0
hsa00410	Target_Hypergeom	0.013	271.0
hsa00510	Target_Hypergeom	0.001	271.0
hsa04146	Target_Hypergeom	0.001	272.0
hsa05016	Target_Hypergeom	0.0	272.0
hsa00900	Target_Hypergeom	0.021	272.25
hsa00534	Target_Hypergeom	0.0	272.5
hsa00071	Target_Hypergeom	0.006	273.5
hsa00500	Target_Hypergeom	0.017	274.5
hsa00630	Target_NonCentral	0.01	274.5
hsa01200	Target_Hypergeom	0.049	276.0
hsa04723	Target_Hypergeom	0.001	276.5
hsa05012	Target_Hypergeom	0.0	277.0
hsa00600	Target_Hypergeom	0.0	278.0
hsa03022	Target_Hypergeom	0.0	280.0
hsa05034	Target_Hypergeom	0.001	284.0
hsa03018	Target_Hypergeom	0.0	284.0
hsa03015	Target_Hypergeom	0.001	285.0
hsa05014	Target_Hypergeom	0.001	285.0
hsa00260	Target_Hypergeom	0.0	285.25
hsa00513	Target_Hypergeom	0.0	286.0
hsa04721	Target_Hypergeom	0.0	286.0
hsa03040	Target_Hypergeom	0.018	287.0
hsa05033	Target_Hypergeom	0.001	287.0
hsa00360	Target_Hypergeom	0.004	287.5
hsa03050	Target_Hypergeom	0.0	288.0
hsa04080	Target_Hypergeom	0.005	290.0
hsa03010	Target_NonCentral	0.084	290.0
hsa00280	Target_Hypergeom	0.0	290.25
hsa04742	Target_Hypergeom	0.0	293.0
hsa03013	Target_Hypergeom	0.0	293.0
hsa04136	Target_Hypergeom	0.0	294.0
hsa00190	Target_NonCentral	0.0	295.0
hsa01100	Target_Hypergeom	0.002	295.0
hsa00601	Target_Hypergeom	0.0	298.5
hsa04130	Target_Hypergeom	0.0	301.0
hsa00630	Target_Hypergeom	0.001	304.75
hsa03010	Target_Hypergeom	0.038	307.0
hsa04740	Target_NonCentral	0.0	308.0
hsa04740	Target_Hypergeom	0.0	309.0
hsa03008	Target_NonCentral	0.004	309.25
hsa00650	Target_NonCentral	0.018	310.5
hsa00650	Target_Hypergeom	0.0	311.5
hsa00232	Target_NonCentral	0.053	312.5
hsa00232	Target_Hypergeom	0.054	312.5
hsa00340	Target_Hypergeom	0.001	313.25
hsa00340	Target_NonCentral	0.026	313.25
hsa00750	Target_NonCentral	0.003	315.0
hsa00190	Target_Hypergeom	0.0	315.0
hsa03008	Target_Hypergeom	0.0	315.0
hsa00750	Target_Hypergeom	0.024	315.0
hsa00515	Target_NonCentral	0.003	315.5
hsa00515	Target_Hypergeom	0.0	315.5
hsa00970	Target_NonCentral	0.001	316.0
hsa04744	Target_NonCentral	0.002	316.75
hsa00970	Target_Hypergeom	0.0	317.0
hsa04744	Target_Hypergeom	0.0	317.0
hsa00440	Target_NonCentral	0.064	318.0
hsa03060	Target_NonCentral	0.008	318.0
hsa00910	Target_NonCentral	0.0	318.0
hsa03060	Target_Hypergeom	0.0	318.0
hsa01210	Target_NonCentral	0.005	318.0
hsa00440	Target_Hypergeom	0.054	318.0
hsa00910	Target_Hypergeom	0.0	318.0
hsa01210	Target_Hypergeom	0.0	318.0
hsa04966	Target_Hypergeom	0.0	318.25
hsa04966	Target_NonCentral	0.004	318.25
hsa00740	Target_NonCentral	0.005	319.25
hsa00740	Target_Hypergeom	0.0	319.25
hsa00730	Target_NonCentral	0.015	320.0
hsa00730	Target_Hypergeom	0.001	320.0
hsa00563	Target_NonCentral	0.0	321.0
hsa03020	Target_NonCentral	0.0	321.0
hsa00531	Target_Hypergeom	0.0	321.0
hsa03020	Target_Hypergeom	0.0	321.0
hsa00563	Target_Hypergeom	0.0	321.0
hsa00531	Target_NonCentral	0.001	321.0
hsa00290	Target_Hypergeom	0.013	322.0
hsa00290	Target_NonCentral	0.013	322.0
hsa00920	Target_NonCentral	0.001	322.0
hsa00920	Target_Hypergeom	0.0	322.0
hsa04122	Target_Hypergeom	0.0	323.0
hsa04122	Target_NonCentral	0.0	323.0
hsa00430	Target_NonCentral	0.0	323.5
hsa00430	Target_Hypergeom	0.0	323.5
hsa00780	Target_NonCentral	0.0	323.5
hsa00400	Target_Hypergeom	0.0	323.5
hsa00780	Target_Hypergeom	0.0	323.5
hsa00400	Target_NonCentral	0.0	323.5
hsa00511	Target_Hypergeom	0.0	324.5
hsa00785	Target_Hypergeom	0.0	324.5
hsa00785	Target_NonCentral	0.0	324.5
hsa00511	Target_NonCentral	0.0	324.5
