annotation_id	typeOfAnalysis	p_times	ranking
hsa05310	TFs_Hypergeom	0.0	173.5
hsa04720	TFs_Hypergeom	0.011	173.5
hsa05120	TFs_Hypergeom	0.024	173.5
hsa00410	TFs_Hypergeom	0.0	173.5
hsa00232	TFs_Hypergeom	0.0	173.5
hsa03030	TFs_Hypergeom	0.0	173.5
hsa05150	TFs_Hypergeom	0.0	173.5
hsa04727	TFs_Hypergeom	0.0	173.5
hsa04724	TFs_Hypergeom	0.0	173.5
hsa04060	TFs_Hypergeom	0.0	173.5
hsa04730	TFs_Hypergeom	0.0	173.5
hsa03460	TFs_Hypergeom	0.0	173.5
hsa04972	TFs_Hypergeom	0.0	173.5
hsa05033	TFs_Hypergeom	0.0	173.5
hsa01210	TFs_Hypergeom	0.0	173.5
hsa04142	TFs_Hypergeom	0.0	173.5
hsa00600	TFs_Hypergeom	0.0	173.5
hsa04974	TFs_Hypergeom	0.0	173.5
hsa00970	TFs_Hypergeom	0.0	173.5
hsa04930	TFs_Hypergeom	0.005	173.5
hsa00561	TFs_Hypergeom	0.0	173.5
hsa05416	TFs_Hypergeom	0.0	173.5
hsa00220	TFs_Hypergeom	0.0	173.5
hsa04370	TFs_Hypergeom	0.004	173.5
hsa05143	TFs_Hypergeom	0.0	173.5
hsa00513	TFs_Hypergeom	0.0	173.5
hsa04514	TFs_Hypergeom	0.0	173.5
hsa00785	TFs_Hypergeom	0.0	173.5
hsa04742	TFs_Hypergeom	0.0	173.5
hsa00330	TFs_Hypergeom	0.0	173.5
hsa04540	TFs_Hypergeom	0.0	173.5
hsa04940	TFs_Hypergeom	0.0	173.5
hsa04710	TFs_Hypergeom	0.029	173.5
hsa00380	TFs_Hypergeom	0.0	173.5
hsa00010	TFs_Hypergeom	0.0	173.5
hsa00140	TFs_Hypergeom	0.0	173.5
hsa00051	TFs_Hypergeom	0.0	173.5
hsa04144	TFs_Hypergeom	0.005	173.5
hsa00071	TFs_Hypergeom	0.0	173.5
hsa00524	TFs_Hypergeom	0.0	173.5
hsa00900	TFs_Hypergeom	0.0	173.5
hsa00562	TFs_Hypergeom	0.0	173.5
hsa00020	TFs_Hypergeom	0.0	173.5
hsa00603	TFs_Hypergeom	0.0	173.5
hsa00565	TFs_Hypergeom	0.0	173.5
hsa04136	TFs_Hypergeom	0.0	173.5
hsa03018	TFs_Hypergeom	0.0	173.5
hsa04215	TFs_Hypergeom	0.0	173.5
hsa00650	TFs_Hypergeom	0.0	173.5
hsa04614	TFs_Hypergeom	0.0	173.5
hsa00280	TFs_Hypergeom	0.0	173.5
hsa04750	TFs_Hypergeom	0.0	173.5
hsa04260	TFs_Hypergeom	0.0	173.5
hsa00770	TFs_Hypergeom	0.0	173.5
hsa03050	TFs_Hypergeom	0.0	173.5
hsa05340	TFs_Hypergeom	0.01	173.5
hsa00030	TFs_Hypergeom	0.0	173.5
hsa04114	TFs_Hypergeom	0.013	173.5
hsa04960	TFs_Hypergeom	0.0	173.5
hsa02010	TFs_Hypergeom	0.0	173.5
hsa00982	TFs_Hypergeom	0.0	173.5
hsa00531	TFs_Hypergeom	0.0	173.5
hsa04726	Target_NonCentral	0.02	174.0
hsa04713	Target_NonCentral	0.063	175.0
hsa05031	Target_Hypergeom	0.098	175.25
hsa04714	Target_Hypergeom	0.012	175.5
hsa05016	Target_Hypergeom	0.008	176.0
hsa04914	Target_Hypergeom	0.083	176.75
hsa04930	Target_NonCentral	0.082	177.0
hsa04340	Target_Hypergeom	0.129	177.5
hsa04640	Target_Hypergeom	0.206	178.25
hsa04114	Target_Hypergeom	0.072	179.0
hsa05168	Target_Hypergeom	0.096	179.0
hsa04613	Target_Hypergeom	0.034	179.5
hsa04640	Target_NonCentral	0.117	181.0
hsa05120	Target_Hypergeom	0.123	182.0
hsa04930	Target_Hypergeom	0.159	183.0
hsa04657	Target_NonCentral	0.09	184.0
hsa04120	Target_Hypergeom	0.05	184.5
hsa04713	Target_Hypergeom	0.092	185.5
hsa05031	Target_NonCentral	0.017	187.0
hsa04976	Target_Hypergeom	0.138	187.75
hsa05017	Target_Hypergeom	0.047	189.75
hsa05321	Target_NonCentral	0.104	190.5
hsa05144	Target_Hypergeom	0.255	191.0
hsa04664	Target_Hypergeom	0.18	191.0
hsa05120	Target_NonCentral	0.015	191.5
hsa05012	Target_Hypergeom	0.007	191.5
hsa04976	Target_NonCentral	0.09	192.5
hsa04726	Target_Hypergeom	0.039	193.25
hsa05133	Target_NonCentral	0.071	193.75
hsa04512	Target_NonCentral	0.098	194.25
hsa04971	Target_Hypergeom	0.097	194.5
hsa04664	Target_NonCentral	0.072	194.75
hsa04916	Target_NonCentral	0.092	195.25
hsa04971	Target_NonCentral	0.04	195.25
hsa04911	Target_Hypergeom	0.081	196.25
hsa04972	Target_NonCentral	0.029	196.75
hsa04080	Target_NonCentral	0.069	197.5
hsa04512	Target_Hypergeom	0.127	198.25
hsa04724	Target_NonCentral	0.08	199.25
hsa04141	Target_Hypergeom	0.037	200.0
hsa04972	Target_Hypergeom	0.037	200.75
hsa04070	Target_NonCentral	0.087	202.0
hsa04918	Target_NonCentral	0.057	202.5
hsa05144	Target_NonCentral	0.094	203.0
hsa04730	Target_Hypergeom	0.109	203.25
hsa04340	Target_NonCentral	0.016	204.25
hsa04924	Target_NonCentral	0.029	204.75
hsa04070	Target_Hypergeom	0.099	206.0
hsa04929	Target_NonCentral	0.062	206.25
hsa04145	Target_NonCentral	0.068	206.5
hsa04918	Target_Hypergeom	0.081	206.75
hsa04723	Target_NonCentral	0.009	207.0
hsa05143	Target_NonCentral	0.07	207.0
hsa04929	Target_Hypergeom	0.096	207.0
hsa00230	Target_NonCentral	0.045	207.25
hsa04730	Target_NonCentral	0.035	207.25
hsa03320	Target_Hypergeom	0.143	207.75
hsa04924	Target_Hypergeom	0.046	208.0
hsa04916	Target_Hypergeom	0.088	208.0
hsa04920	Target_Hypergeom	0.14	208.5
hsa04920	Target_NonCentral	0.098	208.75
hsa04970	Target_NonCentral	0.037	208.75
hsa03320	Target_NonCentral	0.093	208.75
hsa04961	Target_Hypergeom	0.111	209.0
hsa04961	Target_NonCentral	0.042	209.25
hsa04724	Target_Hypergeom	0.076	209.5
hsa05034	Target_NonCentral	0.032	209.75
hsa04213	Target_Hypergeom	0.123	210.5
hsa04213	Target_NonCentral	0.059	210.5
hsa04723	Target_Hypergeom	0.017	211.0
hsa04061	Target_Hypergeom	0.166	211.0
hsa04970	Target_Hypergeom	0.045	211.0
hsa04145	Target_Hypergeom	0.061	211.0
hsa05134	Target_Hypergeom	0.196	212.5
hsa04061	Target_NonCentral	0.106	212.5
hsa05134	Target_NonCentral	0.098	213.25
hsa04080	Target_Hypergeom	0.033	214.0
hsa00230	Target_Hypergeom	0.026	214.25
hsa04923	Target_NonCentral	0.03	216.0
hsa04923	Target_Hypergeom	0.066	216.25
hsa04960	Target_Hypergeom	0.081	216.75
hsa05032	Target_NonCentral	0.049	216.75
hsa01240	Target_NonCentral	0.059	217.0
hsa04960	Target_NonCentral	0.047	217.25
hsa04610	Target_Hypergeom	0.102	217.5
hsa04610	Target_NonCentral	0.064	218.0
hsa04216	Target_Hypergeom	0.095	218.5
hsa04330	Target_NonCentral	0.068	219.25
hsa04215	Target_Hypergeom	0.154	219.5
hsa04330	Target_Hypergeom	0.114	220.0
hsa04215	Target_NonCentral	0.05	220.0
hsa04142	Target_NonCentral	0.047	220.0
hsa04979	Target_Hypergeom	0.173	220.25
hsa05030	Target_NonCentral	0.032	220.75
hsa05030	Target_Hypergeom	0.061	221.25
hsa04979	Target_NonCentral	0.134	221.5
hsa05032	Target_Hypergeom	0.036	221.75
hsa04216	Target_NonCentral	0.023	222.0
hsa04672	Target_Hypergeom	0.2	222.0
hsa05034	Target_Hypergeom	0.008	222.0
hsa01240	Target_Hypergeom	0.033	222.0
hsa04978	Target_NonCentral	0.024	222.75
hsa04720	Target_NonCentral	0.071	223.5
hsa04720	Target_Hypergeom	0.081	225.0
hsa02010	Target_Hypergeom	0.081	225.5
hsa04978	Target_Hypergeom	0.029	225.5
hsa04940	Target_Hypergeom	0.162	225.5
hsa00140	Target_Hypergeom	0.155	225.5
hsa00564	Target_NonCentral	0.061	225.5
hsa00140	Target_NonCentral	0.107	225.5
hsa02010	Target_NonCentral	0.032	225.5
hsa00590	Target_NonCentral	0.018	225.5
hsa05322	Target_NonCentral	0.043	225.75
hsa05330	Target_Hypergeom	0.205	226.0
hsa04622	Target_NonCentral	0.073	226.0
hsa04672	Target_NonCentral	0.083	226.0
hsa04622	Target_Hypergeom	0.11	226.25
hsa04612	Target_Hypergeom	0.102	226.5
hsa05332	Target_Hypergeom	0.171	226.5
hsa04612	Target_NonCentral	0.059	226.5
hsa00562	Target_NonCentral	0.066	226.5
hsa04974	Target_NonCentral	0.049	226.5
hsa01523	Target_Hypergeom	0.159	226.75
hsa01523	Target_NonCentral	0.042	226.75
hsa05320	Target_Hypergeom	0.181	227.0
hsa00590	Target_Hypergeom	0.035	227.0
hsa05322	Target_Hypergeom	0.049	227.0
hsa00562	Target_Hypergeom	0.055	227.5
hsa04940	Target_NonCentral	0.093	228.0
hsa04142	Target_Hypergeom	0.025	228.0
hsa00564	Target_Hypergeom	0.035	228.0
hsa04974	Target_Hypergeom	0.028	228.0
hsa05330	Target_NonCentral	0.098	228.5
hsa05204	Target_NonCentral	0.048	229.0
hsa04973	Target_Hypergeom	0.072	229.5
hsa04973	Target_NonCentral	0.069	229.5
hsa05320	Target_NonCentral	0.074	229.5
hsa05204	Target_Hypergeom	0.08	229.5
hsa04727	Target_NonCentral	0.026	229.75
hsa05332	Target_NonCentral	0.084	230.0
hsa05110	Target_Hypergeom	0.029	230.5
hsa00010	Target_NonCentral	0.082	230.5
hsa05110	Target_NonCentral	0.021	230.5
hsa00010	Target_Hypergeom	0.08	231.25
hsa03460	Target_NonCentral	0.06	232.5
hsa05310	Target_Hypergeom	0.14	232.5
hsa04727	Target_Hypergeom	0.012	233.0
hsa03460	Target_Hypergeom	0.063	233.0
hsa05310	Target_NonCentral	0.091	233.25
hsa01230	Target_NonCentral	0.039	233.25
hsa01200	Target_NonCentral	0.056	233.25
hsa04977	Target_Hypergeom	0.107	233.5
hsa04977	Target_NonCentral	0.074	233.5
hsa01230	Target_Hypergeom	0.028	234.25
hsa04623	Target_Hypergeom	0.095	234.5
hsa04623	Target_NonCentral	0.059	234.5
hsa00983	Target_NonCentral	0.066	234.75
hsa05150	Target_NonCentral	0.049	235.0
hsa03040	Target_NonCentral	0.054	235.25
hsa01200	Target_Hypergeom	0.041	235.5
hsa00980	Target_NonCentral	0.072	235.5
hsa00983	Target_Hypergeom	0.045	235.5
hsa04710	Target_Hypergeom	0.064	235.75
hsa00561	Target_NonCentral	0.042	236.0
hsa04710	Target_NonCentral	0.032	236.0
hsa03015	Target_NonCentral	0.043	236.0
hsa05340	Target_NonCentral	0.051	236.0
hsa00330	Target_NonCentral	0.003	236.0
hsa00561	Target_Hypergeom	0.02	236.0
hsa05340	Target_Hypergeom	0.066	236.0
hsa05150	Target_Hypergeom	0.046	236.5
hsa00330	Target_Hypergeom	0.006	236.5
hsa00980	Target_Hypergeom	0.06	236.5
hsa04260	Target_NonCentral	0.033	236.5
hsa00982	Target_NonCentral	0.058	237.0
hsa04950	Target_NonCentral	0.064	237.25
hsa04950	Target_Hypergeom	0.072	237.25
hsa00620	Target_Hypergeom	0.055	238.25
hsa00620	Target_NonCentral	0.056	238.25
hsa00860	Target_Hypergeom	0.057	238.5
hsa03440	Target_Hypergeom	0.052	238.5
hsa04260	Target_Hypergeom	0.014	238.5
hsa00982	Target_Hypergeom	0.046	238.5
hsa04146	Target_NonCentral	0.022	238.5
hsa00051	Target_NonCentral	0.048	238.5
hsa00860	Target_NonCentral	0.054	238.5
hsa03440	Target_NonCentral	0.044	238.5
hsa04962	Target_NonCentral	0.022	238.5
hsa00051	Target_Hypergeom	0.048	238.5
hsa00830	Target_NonCentral	0.063	238.5
hsa00830	Target_Hypergeom	0.056	239.0
hsa03040	Target_Hypergeom	0.032	239.0
hsa00270	Target_Hypergeom	0.014	239.0
hsa00270	Target_NonCentral	0.016	239.0
hsa04962	Target_Hypergeom	0.021	239.0
hsa03015	Target_Hypergeom	0.029	239.25
hsa00514	Target_NonCentral	0.006	239.5
hsa00514	Target_Hypergeom	0.005	239.5
hsa04975	Target_NonCentral	0.063	239.5
hsa00480	Target_NonCentral	0.024	239.75
hsa04975	Target_Hypergeom	0.064	239.75
hsa04146	Target_Hypergeom	0.017	239.75
hsa03410	Target_NonCentral	0.057	240.0
hsa01212	Target_NonCentral	0.035	240.0
hsa01212	Target_Hypergeom	0.031	240.0
hsa00220	Target_Hypergeom	0.02	240.0
hsa03410	Target_Hypergeom	0.066	240.0
hsa00480	Target_Hypergeom	0.015	240.0
hsa00220	Target_NonCentral	0.002	240.25
hsa04964	Target_Hypergeom	0.036	240.5
hsa04964	Target_NonCentral	0.034	240.5
hsa00520	Target_NonCentral	0.02	241.0
hsa00052	Target_NonCentral	0.039	241.25
hsa00591	Target_NonCentral	0.04	241.5
hsa00052	Target_Hypergeom	0.036	241.5
hsa03013	Target_NonCentral	0.016	241.75
hsa00520	Target_Hypergeom	0.018	241.75
hsa00591	Target_Hypergeom	0.034	242.0
hsa03420	Target_NonCentral	0.041	242.0
hsa03420	Target_Hypergeom	0.041	242.0
hsa00240	Target_Hypergeom	0.025	242.5
hsa00240	Target_NonCentral	0.042	242.5
hsa00510	Target_NonCentral	0.012	242.5
hsa04392	Target_NonCentral	0.034	242.5
hsa00565	Target_NonCentral	0.018	242.5
hsa00510	Target_Hypergeom	0.004	243.0
hsa04614	Target_Hypergeom	0.022	243.0
hsa04614	Target_NonCentral	0.024	243.0
hsa04392	Target_Hypergeom	0.036	243.0
hsa00565	Target_Hypergeom	0.013	243.0
hsa00310	Target_Hypergeom	0.008	243.5
hsa04721	Target_NonCentral	0.018	243.5
hsa04742	Target_NonCentral	0.022	243.5
hsa00020	Target_NonCentral	0.022	243.5
hsa00600	Target_NonCentral	0.006	243.5
hsa00350	Target_NonCentral	0.047	243.5
hsa00310	Target_NonCentral	0.014	243.5
hsa04742	Target_Hypergeom	0.006	243.5
hsa00020	Target_Hypergeom	0.022	243.5
hsa03018	Target_NonCentral	0.026	243.75
hsa00380	Target_NonCentral	0.02	243.75
hsa00250	Target_NonCentral	0.023	244.0
hsa00350	Target_Hypergeom	0.04	244.0
hsa00600	Target_Hypergeom	0.005	244.0
hsa04721	Target_Hypergeom	0.012	244.0
hsa00250	Target_Hypergeom	0.023	244.0
hsa00380	Target_Hypergeom	0.009	244.5
hsa03013	Target_Hypergeom	0.009	244.5
hsa03018	Target_Hypergeom	0.008	244.5
hsa00500	Target_NonCentral	0.011	245.0
hsa03430	Target_Hypergeom	0.037	245.0
hsa00500	Target_Hypergeom	0.01	245.0
hsa01040	Target_Hypergeom	0.031	245.0
hsa03030	Target_NonCentral	0.056	245.0
hsa03430	Target_NonCentral	0.029	245.0
hsa03050	Target_NonCentral	0.0	245.0
hsa01040	Target_NonCentral	0.034	245.0
hsa03050	Target_Hypergeom	0.0	245.0
hsa03030	Target_Hypergeom	0.059	245.0
hsa00592	Target_Hypergeom	0.017	245.5
hsa00760	Target_NonCentral	0.001	245.5
hsa00120	Target_NonCentral	0.04	245.5
hsa04740	Target_NonCentral	0.0	245.5
hsa00760	Target_Hypergeom	0.001	245.5
hsa00061	Target_Hypergeom	0.022	245.5
hsa00100	Target_Hypergeom	0.041	245.5
hsa00061	Target_NonCentral	0.023	245.5
hsa00120	Target_Hypergeom	0.042	245.5
hsa00280	Target_NonCentral	0.021	245.5
hsa00053	Target_Hypergeom	0.039	245.5
hsa03022	Target_NonCentral	0.001	245.5
hsa00512	Target_NonCentral	0.02	245.5
hsa00640	Target_NonCentral	0.036	245.5
hsa00592	Target_NonCentral	0.02	245.5
hsa00071	Target_NonCentral	0.012	245.5
hsa00100	Target_NonCentral	0.045	245.5
hsa00040	Target_NonCentral	0.048	245.5
hsa00512	Target_Hypergeom	0.018	245.5
hsa00053	Target_NonCentral	0.045	245.5
hsa00280	Target_Hypergeom	0.013	245.75
hsa00071	Target_Hypergeom	0.01	245.75
hsa00030	Target_Hypergeom	0.018	246.0
hsa00260	Target_NonCentral	0.001	246.0
hsa00640	Target_Hypergeom	0.029	246.0
hsa04740	Target_Hypergeom	0.0	246.0
hsa00040	Target_Hypergeom	0.041	246.0
hsa03022	Target_Hypergeom	0.0	246.0
hsa00790	Target_Hypergeom	0.009	246.0
hsa00790	Target_NonCentral	0.028	246.0
hsa00524	Target_NonCentral	0.053	246.0
hsa00030	Target_NonCentral	0.022	246.0
hsa00524	Target_Hypergeom	0.073	246.0
hsa00670	Target_Hypergeom	0.026	246.25
hsa00670	Target_NonCentral	0.026	246.25
hsa00260	Target_Hypergeom	0.001	246.5
hsa00532	Target_Hypergeom	0.007	246.5
hsa00532	Target_NonCentral	0.015	246.5
hsa04136	Target_NonCentral	0.001	246.5
hsa00190	Target_NonCentral	0.0	247.0
hsa00410	Target_NonCentral	0.016	247.0
hsa00410	Target_Hypergeom	0.013	247.0
hsa00513	Target_NonCentral	0.002	247.0
hsa04136	Target_Hypergeom	0.001	247.0
hsa00900	Target_NonCentral	0.028	247.5
hsa03008	Target_NonCentral	0.019	247.5
hsa00533	Target_NonCentral	0.017	247.5
hsa04130	Target_NonCentral	0.001	247.5
hsa00450	Target_Hypergeom	0.005	247.5
hsa00900	Target_Hypergeom	0.021	247.5
hsa03010	Target_NonCentral	0.013	247.5
hsa00534	Target_NonCentral	0.012	247.5
hsa00450	Target_NonCentral	0.008	247.5
hsa00533	Target_Hypergeom	0.007	247.5
hsa00534	Target_Hypergeom	0.004	247.5
hsa03450	Target_NonCentral	0.03	247.75
hsa03450	Target_Hypergeom	0.019	247.75
hsa00770	Target_Hypergeom	0.006	248.0
hsa00513	Target_Hypergeom	0.0	248.0
hsa00650	Target_Hypergeom	0.007	248.0
hsa00604	Target_Hypergeom	0.007	248.0
hsa00770	Target_NonCentral	0.012	248.0
hsa00650	Target_NonCentral	0.008	248.0
hsa03010	Target_Hypergeom	0.012	248.0
hsa00604	Target_NonCentral	0.015	248.0
hsa00750	Target_NonCentral	0.035	248.5
hsa00232	Target_Hypergeom	0.026	248.5
hsa00515	Target_Hypergeom	0.0	248.5
hsa05033	Target_NonCentral	0.005	248.5
hsa05033	Target_Hypergeom	0.001	248.5
hsa00630	Target_Hypergeom	0.01	248.5
hsa00630	Target_NonCentral	0.011	248.5
hsa00515	Target_NonCentral	0.001	248.5
hsa00232	Target_NonCentral	0.038	248.5
hsa00190	Target_Hypergeom	0.0	248.5
hsa00750	Target_Hypergeom	0.038	248.5
hsa00062	Target_NonCentral	0.009	248.75
hsa00603	Target_NonCentral	0.023	248.75
hsa00130	Target_Hypergeom	0.015	248.75
hsa00062	Target_Hypergeom	0.004	248.75
hsa04130	Target_Hypergeom	0.0	248.75
hsa00130	Target_NonCentral	0.017	248.75
hsa00603	Target_Hypergeom	0.016	248.75
hsa00340	Target_NonCentral	0.008	249.0
hsa00340	Target_Hypergeom	0.007	249.0
hsa03008	Target_Hypergeom	0.0	249.0
hsa00360	Target_Hypergeom	0.001	249.0
hsa00970	Target_Hypergeom	0.0	249.0
hsa00360	Target_NonCentral	0.008	249.0
hsa00970	Target_NonCentral	0.0	249.0
hsa03060	Target_NonCentral	0.01	249.5
hsa01210	Target_NonCentral	0.014	249.5
hsa00910	Target_NonCentral	0.007	249.5
hsa00910	Target_Hypergeom	0.001	249.5
hsa01210	Target_Hypergeom	0.003	249.5
hsa00740	Target_Hypergeom	0.009	249.5
hsa03060	Target_Hypergeom	0.007	249.5
hsa04744	Target_Hypergeom	0.0	249.5
hsa00601	Target_Hypergeom	0.0	249.5
hsa00740	Target_NonCentral	0.017	249.5
hsa04744	Target_NonCentral	0.003	249.5
hsa00601	Target_NonCentral	0.001	249.5
hsa00440	Target_Hypergeom	0.054	250.0
hsa00730	Target_Hypergeom	0.0	250.0
hsa00730	Target_NonCentral	0.012	250.0
hsa00440	Target_NonCentral	0.059	250.0
hsa00563	Target_Hypergeom	0.0	250.5
hsa03020	Target_NonCentral	0.0	250.5
hsa04966	Target_NonCentral	0.005	250.5
hsa00563	Target_NonCentral	0.0	250.5
hsa00531	Target_Hypergeom	0.002	250.5
hsa04966	Target_Hypergeom	0.001	250.5
hsa03020	Target_Hypergeom	0.0	250.5
hsa00531	Target_NonCentral	0.007	250.5
hsa00290	Target_Hypergeom	0.027	251.0
hsa00290	Target_NonCentral	0.028	251.0
hsa00920	Target_Hypergeom	0.001	251.0
hsa00920	Target_NonCentral	0.001	251.0
hsa00430	Target_NonCentral	0.008	251.5
hsa00430	Target_Hypergeom	0.002	251.5
hsa04122	Target_Hypergeom	0.0	251.5
hsa00780	Target_Hypergeom	0.005	251.5
hsa04122	Target_NonCentral	0.0	251.5
hsa00780	Target_NonCentral	0.005	251.5
hsa00785	Target_NonCentral	0.0	252.0
hsa00785	Target_Hypergeom	0.0	252.0
hsa00400	Target_Hypergeom	0.004	252.0
hsa00511	Target_Hypergeom	0.0	252.0
hsa00400	Target_NonCentral	0.004	252.0
hsa00511	Target_NonCentral	0.0	252.0
